"","Habt.G","Habt.J","Habt.P","Shal.GJ","Shal.JP","Shal.GP","Deep.GJ","Deep.JP","Deep.GP","West.GW","West.JW","West.PW"
"571",0.0138077825683568,-0.0183714826749942,0.0271196117613474,0.0970469984749757,-0.0282710838576093,0.0326634729048715,-0.0553821211128167,0.0169163847269212,0.0095806893119324,-0.00560306694190495,1.38777878078145e-17,NA
"572",-0.0128723795513055,0.0751674701623242,NA,0.00347801892042303,NA,-0.0184932840179092,0.0480570246033571,0.0751674701623242,NA,-0.00560306694190495,-0.0317460317460318,0.0138077825683568
"573",-0.0445631065816246,NA,0.0262105546692083,-0.0032208193764494,0.0169163847269212,-0.0457060214411974,-0.00560306694190495,NA,0.0177651905252318,-0.0553821211128167,1.38777878078145e-17,0.0262105546692083
"574",0.0138077825683568,-0.0183714826749942,0.0271196117613474,0.0970469984749757,-0.0282710838576093,0.0326634729048715,-0.0553821211128167,0.0169163847269212,0.0095806893119324,-0.00560306694190495,1.38777878078145e-17,NA
"575",0.333433965540817,0.530576068354113,0.710243850950096,-0.00379134828705842,-0.0400982487600514,0.0905743740795287,-0.0415938541591062,-0.0361714834722547,-0.0352903624793026,0.393367739453776,0.379199122630015,0.430738578146892
"576",-0.0533849507140766,0.522596945140425,0.396072895277207,0.0368904013453211,NA,0.0244360902255639,0.210526315789474,-0.0480616498181242,0.129882310229026,-0.0606329551294646,0.321406948581664,0.22899800440419
"577",-0.0533849507140766,0.522596945140425,0.396072895277207,0.0368904013453211,NA,0.0244360902255639,0.210526315789474,-0.0480616498181242,0.129882310229026,-0.0606329551294646,0.321406948581664,0.22899800440419
"578",-0.0554789071390447,-0.0516380044662385,-0.0113855045201691,-0.0261331891014806,0.14603391224692,0.00306366036136185,-0.00877192982456138,0.0436055798104568,-0.0266628663229083,0.0780141843971632,-0.00694444444444446,0.165180239232175
"579",0.0319904164879967,NA,-0.0200205926095412,0.0389256311500294,NA,0.0157745260047226,NA,-0.00950943396226415,-0.0125424334464892,NA,NA,-0.00434387513605816
"580",NA,-0.0950397576675502,NA,0.0228426395939086,-2.08166817117217e-17,NA,-0.00763358778625956,0.0133475707421249,NA,NA,0.00694444444444443,NA
"581",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324763193504737,0.0372285807981163,0.053662677192089
"582",-0.035981726416816,-0.0384615384615385,-0.0441406984763935,-0.0252798287665954,-0.035,0.0278161508698017,-0.0478251460722787,-0.00304203539823004,-0.0356502134085931,-0.0466114441878695,-0.0201485234010708,-0.0402584023173791
"583",-0.0595713881108978,0.065930839111858,0.0152400114112402,-0.0409193994377015,0.065930839111858,-0.0195892812960552,-0.0598312249049127,0.0152400114112402,0.0214022140221402,-0.0798809796292058,-0.0602937212988005,0.0143357757247531
"584",-0.0502283105022831,0.134842331617689,0.05912381180845,-0.0669640829468436,-0.0699018352375595,-0.0678834132503201,0.0807799442896936,-0.0252427184466019,-0.0191082802547771,-0.0610214882356692,0.0624925604094751,-0.0537691183976627
"585",-0.0502283105022831,0.134842331617689,0.05912381180845,-0.0669640829468436,-0.0699018352375595,-0.0678834132503201,0.0807799442896936,-0.0252427184466019,-0.0191082802547771,-0.0610214882356692,0.0624925604094751,-0.0537691183976627
"586",0.159159159159159,0.00347801892042303,-0.0679627718456228,NA,0.00694444444444443,0.0133475707421249,0.0388045696176199,-0.0380626827951567,-0.0206513801405854,0.159159159159159,0.00669537092354926,0.0288163098107797
"587",-0.0822029743422128,0.01,-0.0779816513761468,0.0527934392619169,0.0685483870967742,-0.12,-0.0757097791798107,-0.0826771653543307,-0.0171561500436173,0.1,0.01,-0.0221238938053097
"588",-0.0822029743422128,0.01,-0.0779816513761468,0.0527934392619169,0.0685483870967742,-0.12,-0.0757097791798107,-0.0826771653543307,-0.0171561500436173,0.1,0.01,-0.0221238938053097
"589",-0.0822029743422128,0.01,-0.0779816513761468,0.0527934392619169,0.0685483870967742,-0.12,-0.0757097791798107,-0.0826771653543307,-0.0171561500436173,0.1,0.01,-0.0221238938053097
"590",-0.0822029743422128,0.01,-0.0779816513761468,0.0527934392619169,0.0685483870967742,-0.12,-0.0757097791798107,-0.0826771653543307,-0.0171561500436173,0.1,0.01,-0.0221238938053097
"591",-0.0569105691056911,0.258582961537954,-0.0139945985759882,0.284496612836624,0.140237701792297,-0.0683760683760684,-0.0760869565217391,-0.0895291318959332,0.00481970274294077,-0.097675765694012,-0.0622537832910489,0.0031902275422978
"592",-0.0569105691056911,0.258582961537954,-0.0139945985759882,0.284496612836624,0.140237701792297,-0.0683760683760684,-0.0760869565217391,-0.0895291318959332,0.00481970274294077,-0.097675765694012,-0.0622537832910489,0.0031902275422978
"593",NA,0.121968097989689,NA,NA,NA,NA,0.121968097989689,0.14475224346469,NA,NA,0.12988866685698,NA
"594",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156908665105386,0.169811320754717,0.203791469194313
"595",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156908665105386,0.142857142857143,0.203791469194313
"596",-0.0684584629053754,-0.0697582903240453,-0.0923971570105535,-0.0757575757575757,-0.0698694999422566,-0.100092641076248,-0.0732248073473391,-0.0813555698097071,-0.0676036457276016,0.172992700729927,0.0820064865199588,0.0926757807338192
