SIMGD6824H,GD,0.0070,0.7120,0.0120,0.0070,0.2590,0.0030
SIMGD6825H,GD,0.0020,0.2950,0.6710,0.0080,0.0100,0.0140
SIMGD6826H,GD,0.0080,0.7998,0.1391,0.0270,0.0210,0.0050
SIMGD6827H,GD,0.0070,0.3320,0.3560,0.0170,0.2730,0.0150
SIMGD6828H,GD,0.0040,0.8750,0.0430,0.0110,0.0390,0.0280
SIMGD6829H,GD,0.0140,0.0971,0.8619,0.0120,0.0070,0.0080
SIMGD6831H,GD,0.0100,0.0030,0.0040,0.0010,0.0020,0.9800
SIMGD6833H,GD,0.0020,0.0549,0.2258,0.0080,0.6943,0.0150
SIMGD6840H,GD,0.0040,0.9099,0.0340,0.0210,0.0090,0.0220
SIMGD6841H,GD,0.0070,0.5260,0.0150,0.0460,0.3040,0.1020
SIMGD6844H,GD,0.0070,0.7500,0.0610,0.0150,0.1630,0.0040
SIMGD6846H,GD,0.0020,0.0070,0.0280,0.7210,0.0080,0.2340
SIMGD6847H,GD,0.0130,0.8092,0.0559,0.0270,0.0819,0.0130
SIMGD6848H,GD,0.0130,0.0770,0.5230,0.3000,0.0350,0.0520
SIMGD6851H,GD,0.0350,0.6817,0.1652,0.0060,0.0771,0.0350
SIMGS6764H,GS,0.0050,0.0230,0.5570,0.0130,0.3980,0.0040
SIMGS6765H,GS,0.0320,0.0220,0.6176,0.2713,0.0110,0.0460
SIMGS6767H,GS,0.0070,0.0501,0.8328,0.0310,0.0130,0.0661
SIMGS6768H,GS,0.0290,0.0500,0.9000,0.0070,0.0100,0.0040
SIMGS6769H,GS,0.0050,0.6450,0.0310,0.2430,0.0730,0.0030
SIMGS6771H,GS,0.0090,0.0100,0.9431,0.0150,0.0160,0.0070
SIMGS6773H,GS,0.0120,0.0190,0.9319,0.0220,0.0030,0.0120
SIMGS6775H,GS,0.0020,0.7700,0.2040,0.0090,0.0040,0.0110
SIMGS6776H,GS,0.0460,0.5300,0.2990,0.0620,0.0340,0.0290
SIMGS6778H,GS,0.0020,0.0020,0.0020,0.0020,0.9900,0.0020
SIMGS6780H,GS,0.0020,0.1110,0.6390,0.2020,0.0340,0.0120
SIMGS6784H,GS,0.0210,0.7047,0.0170,0.2452,0.0080,0.0040
SIMGS6785H,GS,0.0160,0.1588,0.7443,0.0040,0.0639,0.0130
SIMGS6788H,GS,0.0160,0.0580,0.5850,0.0800,0.2090,0.0520
SIMGS6789H,GS,0.0440,0.5265,0.0549,0.1479,0.1938,0.0330
SIMGS6790H,GS,0.0060,0.0390,0.0869,0.5834,0.2727,0.0120
SIMJD6884H,JD,0.0110,0.9271,0.0190,0.0130,0.0260,0.0040
SIMJD6886H,JD,0.0050,0.1510,0.7350,0.0560,0.0480,0.0050
SIMJD6887H,JD,0.0100,0.2740,0.6410,0.0150,0.0560,0.0040
SIMJD6888H,JD,0.0030,0.0100,0.8980,0.0080,0.0640,0.0170
SIMJD6894H,JD,0.0120,0.1100,0.3730,0.0070,0.4530,0.0450
SIMJD6895H,JD,0.9800,0.0030,0.0040,0.0020,0.0060,0.0050
SIMJD6896H,JD,0.0030,0.3826,0.0430,0.0310,0.5345,0.0060
SIMJD6897H,JD,0.0050,0.0370,0.9149,0.0280,0.0090,0.0060
SIMJD6898H,JD,0.0539,0.3966,0.1309,0.0170,0.3716,0.0300
SIMJD6899H,JD,0.0040,0.2050,0.0090,0.0080,0.6070,0.1670
SIMJD6905H,JD,0.0260,0.5125,0.2278,0.0629,0.1568,0.0140
SIMJD6906H,JD,0.0070,0.8840,0.0250,0.0240,0.0500,0.0100
