SIMGD6824H,GD,0.5749,0.2126,0.2126
SIMGD6825H,GD,0.5889,0.2654,0.1457
SIMGD6826H,GD,0.5998,0.2513,0.1490
SIMGD6827H,GD,0.5980,0.2350,0.1670
SIMGD6828H,GD,0.6132,0.2372,0.1496
SIMGD6829H,GD,0.5932,0.2567,0.1501
SIMGD6831H,GD,0.5639,0.1967,0.2394
SIMGD6833H,GD,0.6340,0.2234,0.1426
SIMGD6840H,GD,0.6400,0.2148,0.1452
SIMGD6841H,GD,0.5998,0.2484,0.1517
SIMGD6844H,GD,0.6445,0.2278,0.1277
SIMGD6846H,GD,0.6240,0.2119,0.1641
SIMGD6847H,GD,0.5893,0.2414,0.1693
SIMGD6848H,GD,0.6326,0.2296,0.1378
SIMGD6851H,GD,0.5361,0.2621,0.2018
SIMGS6764H,GS,0.5919,0.2499,0.1582
SIMGS6765H,GS,0.5961,0.2564,0.1476
SIMGS6767H,GS,0.5884,0.2547,0.1569
SIMGS6768H,GS,0.6063,0.2571,0.1365
SIMGS6769H,GS,0.5799,0.2478,0.1723
SIMGS6771H,GS,0.6112,0.2511,0.1378
SIMGS6773H,GS,0.5833,0.2573,0.1594
SIMGS6775H,GS,0.5753,0.2649,0.1598
SIMGS6776H,GS,0.6032,0.2342,0.1626
SIMGS6778H,GS,0.6316,0.1819,0.1866
SIMGS6780H,GS,0.5937,0.2604,0.1459
SIMGS6784H,GS,0.5683,0.2473,0.1843
SIMGS6785H,GS,0.5942,0.2476,0.1581
SIMGS6788H,GS,0.6063,0.2536,0.1402
SIMGS6789H,GS,0.5882,0.2382,0.1736
SIMGS6790H,GS,0.5956,0.2518,0.1526
SIMJD6884H,JD,0.6256,0.2203,0.1541
SIMJD6886H,JD,0.5877,0.2624,0.1499
SIMJD6887H,JD,0.5810,0.2682,0.1508
SIMJD6888H,JD,0.5773,0.2612,0.1616
SIMJD6894H,JD,0.6105,0.2241,0.1654
SIMJD6895H,JD,0.5738,0.1769,0.2493
SIMJD6896H,JD,0.6274,0.2341,0.1384
SIMJD6897H,JD,0.5648,0.2716,0.1636
SIMJD6898H,JD,0.6198,0.2376,0.1427
SIMJD6899H,JD,0.6113,0.2189,0.1698
SIMJD6905H,JD,0.5820,0.2521,0.1659
SIMJD6906H,JD,0.5920,0.2543,0.1538
SIMJD6907H,JD,0.5873,0.2706,0.1421
SIMJD6908H,JD,0.5939,0.2495,0.1566
SIMJD6913H,JD,0.5632,0.2600,0.1769
SIMJS6704H,JS,0.5850,0.2740,0.1410
SIMJS6706H,JS,0.5737,0.2788,0.1475
SIMJS6707H,JS,0.5920,0.2429,0.1650
SIMJS6709H,JS,0.6182,0.2062,0.1756
SIMJS6711H,JS,0.5978,0.2497,0.1526
SIMJS6713H,JS,0.5941,0.2440,0.1619
SIMJS6715H,JS,0.5237,0.2363,0.2401
SIMJS6716H,JS,0.5644,0.2779,0.1576
SIMJS6717H,JS,0.5607,0.2546,0.1848
SIMJS6718H,JS,0.5907,0.2526,0.1568
SIMJS6725H,JS,0.5931,0.1587,0.2482
SIMJS6726H,JS,0.5809,0.2671,0.1520
SIMJS6727H,JS,0.5919,0.2435,0.1646
SIMJS6728H,JS,0.5764,0.2571,0.1665
SIMPD7015H,PD,0.6115,0.2547,0.1339
SIMPD7016H,PD,0.5739,0.2758,0.1504
SIMPD7018H,PD,0.6234,0.2496,0.1270
SIMPD7019H,PD,0.5859,0.2446,0.1695
SIMPD7021H,PD,0.5485,0.2770,0.1744
SIMPD7022H,PD,0.5811,0.2553,0.1637
SIMPD7023H,PD,0.5899,0.2478,0.1623
SIMPD7024H,PD,0.5760,0.2626,0.1613
SIMPD7025H,PD,0.6497,0.2031,0.1472
SIMPD7027H,PD,0.5762,0.2866,0.1373
SIMPD7035H,PD,0.6242,0.2347,0.1411
SIMPD7036H,PD,0.5826,0.2549,0.1625
SIMPD7037H,PD,0.5924,0.2422,0.1654
SIMPD7040H,PD,0.6019,0.2624,0.1357
