SIMGD6824H,GD,0.7590,0.2410
SIMGD6825H,GD,0.8100,0.1900
SIMGD6826H,GD,0.8410,0.1590
SIMGD6827H,GD,0.8010,0.1990
SIMGD6828H,GD,0.8400,0.1600
SIMGD6829H,GD,0.8120,0.1880
SIMGD6831H,GD,0.8510,0.1490
SIMGD6833H,GD,0.8300,0.1700
SIMGD6840H,GD,0.8430,0.1570
SIMGD6841H,GD,0.8480,0.1520
SIMGD6844H,GD,0.8660,0.1340
SIMGD6846H,GD,0.8680,0.1320
SIMGD6847H,GD,0.8120,0.1880
SIMGD6848H,GD,0.8540,0.1460
SIMGD6851H,GD,0.7720,0.2280
SIMGS6764H,GS,0.8180,0.1820
SIMGS6765H,GS,0.8120,0.1880
SIMGS6767H,GS,0.8180,0.1820
SIMGS6768H,GS,0.8530,0.1470
SIMGS6769H,GS,0.7860,0.2140
SIMGS6771H,GS,0.8460,0.1540
SIMGS6773H,GS,0.8180,0.1820
SIMGS6775H,GS,0.8330,0.1670
SIMGS6776H,GS,0.8390,0.1610
SIMGS6778H,GS,0.8580,0.1420
SIMGS6780H,GS,0.8140,0.1860
SIMGS6784H,GS,0.8090,0.1910
SIMGS6785H,GS,0.8060,0.1940
SIMGS6788H,GS,0.8570,0.1430
SIMGS6789H,GS,0.8060,0.1940
SIMGS6790H,GS,0.8410,0.1590
SIMJD6884H,JD,0.8350,0.1650
SIMJD6886H,JD,0.8440,0.1560
SIMJD6887H,JD,0.8350,0.1650
SIMJD6888H,JD,0.8070,0.1930
SIMJD6894H,JD,0.8140,0.1860
SIMJD6895H,JD,0.7970,0.2030
SIMJD6896H,JD,0.8490,0.1510
SIMJD6897H,JD,0.8010,0.1990
SIMJD6898H,JD,0.8450,0.1550
SIMJD6899H,JD,0.8370,0.1630
SIMJD6905H,JD,0.8260,0.1740
SIMJD6906H,JD,0.8290,0.1710
SIMJD6907H,JD,0.8300,0.1700
SIMJD6908H,JD,0.8070,0.1930
SIMJD6913H,JD,0.8380,0.1620
SIMJS6704H,JS,0.8130,0.1870
SIMJS6706H,JS,0.8230,0.1770
SIMJS6707H,JS,0.8020,0.1980
SIMJS6709H,JS,0.8150,0.1850
SIMJS6711H,JS,0.8010,0.1990
SIMJS6713H,JS,0.8150,0.1850
SIMJS6715H,JS,0.7750,0.2250
SIMJS6716H,JS,0.8120,0.1880
SIMJS6717H,JS,0.8090,0.1910
SIMJS6718H,JS,0.8040,0.1960
SIMJS6725H,JS,0.8010,0.1990
SIMJS6726H,JS,0.7950,0.2050
SIMJS6727H,JS,0.8130,0.1870
SIMJS6728H,JS,0.8090,0.1910
SIMPD7015H,PD,0.8770,0.1230
SIMPD7016H,PD,0.8090,0.1910
SIMPD7018H,PD,0.8610,0.1390
SIMPD7019H,PD,0.8210,0.1790
SIMPD7021H,PD,0.8030,0.1970
SIMPD7022H,PD,0.8170,0.1830
SIMPD7023H,PD,0.8290,0.1710
SIMPD7024H,PD,0.8150,0.1850
SIMPD7025H,PD,0.8340,0.1660
SIMPD7027H,PD,0.8420,0.1580
SIMPD7035H,PD,0.8510,0.1490
SIMPD7036H,PD,0.8610,0.1390
SIMPD7037H,PD,0.7890,0.2110
SIMPD7040H,PD,0.8260,0.1740
SIMPD7041H,PD,0.8020,0.1980
SIMPS6633H,PS,0.8330,0.1670
SIMPS6634H,PS,0.8330,0.1670
SIMPS6635H,PS,0.7940,0.2060
SIMPS6638H,PS,0.8270,0.1730
SIMPS6639H,PS,0.8320,0.1680
SIMPS6641H,PS,0.8420,0.1580
SIMPS6642H,PS,0.8010,0.1990
SIMPS6643H,PS,0.8190,0.1810
SIMPS6644H,PS,0.8120,0.1880
SIMPS6645H,PS,0.8410,0.1590
SIMPS6646H,PS,0.8370,0.1630
SIMPS6652H,PS,0.8240,0.1760
SIMPS6654H,PS,0.8570,0.1430
SIMPS6657H,PS,0.7950,0.2050
SIMPS6658H,PS,0.8640,0.1360
SIMPS6661H,PS,0.8260,0.1740
SIMWD6945H,WD,0.7850,0.2150
SIMWD6947H,WD,0.8220,0.1780
SIMWD6948H,WD,0.8650,0.1350
SIMWD6954H,WD,0.8070,0.1930
SIMWD6955H,WD,0.8480,0.1520
SIMWD6956H,WD,0.8340,0.1660
SIMWD6957H,WD,0.8250,0.1750
SIMWD6958H,WD,0.8160,0.1840
SIMWD6959H,WD,0.8050,0.1950
SIMWD6962H,WD,0.8360,0.1640
SIMWD6967H,WD,0.8350,0.1650
SIMWD6968H,WD,0.8190,0.1810
SIMWD6969H,WD,0.8120,0.1880
SIMWD6972H,WD,0.8000,0.2000
