SIMGD6824H,GD,0.7558,0.0030,0.2252,0.0160
SIMGD6825H,GD,0.8020,0.0030,0.0060,0.1890
SIMGD6826H,GD,0.8150,0.0010,0.0150,0.1690
SIMGD6827H,GD,0.8000,0.0010,0.0140,0.1850
SIMGD6828H,GD,0.8360,0.0150,0.1080,0.0410
SIMGD6829H,GD,0.7880,0.0020,0.1610,0.0490
SIMGD6831H,GD,0.7850,0.2060,0.0030,0.0060
SIMGD6833H,GD,0.8230,0.0100,0.0110,0.1560
SIMGD6840H,GD,0.8310,0.0100,0.0130,0.1460
SIMGD6841H,GD,0.8410,0.0080,0.0050,0.1460
SIMGD6844H,GD,0.8490,0.0010,0.0040,0.1460
SIMGD6846H,GD,0.8050,0.0020,0.1900,0.0030
SIMGD6847H,GD,0.7980,0.0260,0.0870,0.0890
SIMGD6848H,GD,0.8348,0.0290,0.0120,0.1241
SIMGD6851H,GD,0.7670,0.0030,0.0070,0.2230
SIMGS6764H,GS,0.8228,0.0020,0.0310,0.1441
SIMGS6765H,GS,0.8110,0.0230,0.0050,0.1610
SIMGS6767H,GS,0.8060,0.0080,0.0050,0.1810
SIMGS6768H,GS,0.8440,0.0140,0.0030,0.1390
SIMGS6769H,GS,0.7860,0.0010,0.2060,0.0070
SIMGS6771H,GS,0.8378,0.0020,0.1251,0.0350
SIMGS6773H,GS,0.8022,0.0100,0.1598,0.0280
SIMGS6775H,GS,0.8000,0.0020,0.0020,0.1960
SIMGS6776H,GS,0.8020,0.0720,0.0720,0.0540
SIMGS6778H,GS,0.8550,0.1230,0.0100,0.0120
SIMGS6780H,GS,0.8098,0.0030,0.0501,0.1371
SIMGS6784H,GS,0.7870,0.0020,0.1750,0.0360
SIMGS6785H,GS,0.8260,0.0030,0.1080,0.0630
SIMGS6788H,GS,0.8432,0.0130,0.0210,0.1229
SIMGS6789H,GS,0.8190,0.0100,0.1570,0.0140
SIMGS6790H,GS,0.8210,0.0030,0.1300,0.0460
SIMJD6884H,JD,0.8710,0.0070,0.0050,0.1170
SIMJD6886H,JD,0.7978,0.0010,0.0130,0.1882
SIMJD6887H,JD,0.8260,0.0060,0.0030,0.1650
SIMJD6888H,JD,0.8020,0.0080,0.0080,0.1820
