SIMGD6824H,GD,0.0040,0.0010,0.0780,0.9170
SIMGD6825H,GD,0.5465,0.0010,0.0010,0.4515
SIMGD6826H,GD,0.9890,0.0010,0.0020,0.0080
SIMGD6827H,GD,0.7600,0.0020,0.0040,0.2340
SIMGD6828H,GD,0.2933,0.0020,0.0030,0.7017
SIMGD6829H,GD,0.5025,0.0100,0.0010,0.4865
SIMGD6831H,GD,0.4695,0.1279,0.0010,0.4016
SIMGD6833H,GD,0.0350,0.0010,0.0020,0.9620
SIMGD6840H,GD,0.1960,0.0160,0.0030,0.7850
SIMGD6841H,GD,0.0170,0.0020,0.0010,0.9800
SIMGD6844H,GD,0.6840,0.0020,0.0030,0.3110
SIMGD6846H,GD,0.0030,0.0010,0.0010,0.9950
SIMGD6847H,GD,0.9430,0.0020,0.0020,0.0530
SIMGD6848H,GD,0.8690,0.0020,0.0420,0.0870
SIMGD6851H,GD,0.0050,0.0010,0.0070,0.9870
SIMGS6764H,GS,0.9780,0.0040,0.0020,0.0160
SIMGS6765H,GS,0.9840,0.0020,0.0060,0.0080
SIMGS6767H,GS,0.7370,0.0330,0.0030,0.2270
SIMGS6768H,GS,0.8691,0.0330,0.0879,0.0100
SIMGS6769H,GS,0.0280,0.0000,0.0080,0.9640
SIMGS6771H,GS,0.2078,0.0020,0.0010,0.7892
SIMGS6773H,GS,0.6474,0.0030,0.0010,0.3487
SIMGS6775H,GS,0.9930,0.0030,0.0010,0.0030
SIMGS6776H,GS,0.9690,0.0170,0.0040,0.0100
SIMGS6778H,GS,0.0030,0.0010,0.9950,0.0010
SIMGS6780H,GS,0.0150,0.0030,0.0270,0.9550
SIMGS6784H,GS,0.0050,0.0020,0.0010,0.9920
SIMGS6785H,GS,0.9830,0.0010,0.0040,0.0120
SIMGS6788H,GS,0.0120,0.0020,0.0030,0.9830
SIMGS6789H,GS,0.0270,0.0030,0.0010,0.9690
SIMGS6790H,GS,0.6170,0.0130,0.0040,0.3660
SIMJD6884H,JD,0.8270,0.1230,0.0150,0.0350
SIMJD6886H,JD,0.9790,0.0010,0.0020,0.0180
SIMJD6887H,JD,0.7130,0.0010,0.0070,0.2790
SIMJD6888H,JD,0.9500,0.0020,0.0010,0.0470
SIMJD6894H,JD,0.6510,0.0040,0.0020,0.3430
