SIMGD6824H,GD,0.9720,0.0030,0.0010,0.0010,0.0190,0.0040
SIMGD6825H,GD,0.0050,0.0410,0.9470,0.0030,0.0010,0.0030
SIMGD6826H,GD,0.1229,0.8132,0.0430,0.0040,0.0030,0.0140
SIMGD6827H,GD,0.2780,0.1210,0.5950,0.0020,0.0010,0.0030
SIMGD6828H,GD,0.8180,0.0540,0.0580,0.0500,0.0020,0.0180
SIMGD6829H,GD,0.0040,0.0130,0.9780,0.0020,0.0010,0.0020
SIMGD6831H,GD,0.0020,0.0020,0.0040,0.0050,0.0010,0.9860
SIMGD6833H,GD,0.0130,0.0050,0.9630,0.0050,0.0020,0.0120
SIMGD6840H,GD,0.0020,0.8819,0.0200,0.0120,0.0010,0.0831
SIMGD6841H,GD,0.9660,0.0080,0.0150,0.0050,0.0010,0.0050
SIMGD6844H,GD,0.0100,0.8620,0.1190,0.0050,0.0020,0.0020
SIMGD6846H,GD,0.0410,0.1001,0.0060,0.8488,0.0010,0.0030
SIMGD6847H,GD,0.0310,0.8799,0.0300,0.0190,0.0010,0.0390
SIMGD6848H,GD,0.0040,0.8820,0.0070,0.0020,0.0030,0.1020
SIMGD6851H,GD,0.9920,0.0010,0.0020,0.0030,0.0010,0.0010
SIMGS6764H,GS,0.0030,0.7560,0.2270,0.0030,0.0080,0.0030
SIMGS6765H,GS,0.0080,0.0070,0.9790,0.0020,0.0020,0.0020
SIMGS6767H,GS,0.0020,0.4480,0.4630,0.0060,0.0020,0.0790
SIMGS6768H,GS,0.0200,0.9050,0.0120,0.0540,0.0040,0.0050
SIMGS6769H,GS,0.4446,0.5425,0.0050,0.0050,0.0020,0.0010
SIMGS6771H,GS,0.0070,0.0120,0.9510,0.0160,0.0020,0.0120
SIMGS6773H,GS,0.0050,0.0050,0.9520,0.0310,0.0020,0.0050
SIMGS6775H,GS,0.0060,0.3826,0.5864,0.0040,0.0030,0.0180
SIMGS6776H,GS,0.0080,0.9310,0.0140,0.0110,0.0090,0.0270
SIMGS6778H,GS,0.0010,0.0020,0.0010,0.0010,0.0120,0.9830
SIMGS6780H,GS,0.0160,0.9270,0.0480,0.0030,0.0040,0.0020
SIMGS6784H,GS,0.9440,0.0080,0.0140,0.0250,0.0080,0.0010
SIMGS6785H,GS,0.0070,0.9760,0.0080,0.0030,0.0020,0.0040
SIMGS6788H,GS,0.0030,0.0140,0.9620,0.0070,0.0020,0.0120
SIMGS6789H,GS,0.1480,0.8140,0.0240,0.0070,0.0010,0.0060
SIMGS6790H,GS,0.0020,0.6860,0.0470,0.0080,0.0520,0.2050
SIMJD6884H,JD,0.0320,0.0230,0.9031,0.0170,0.0020,0.0230
SIMJD6886H,JD,0.0030,0.0180,0.9700,0.0060,0.0010,0.0020
SIMJD6887H,JD,0.0060,0.0520,0.8280,0.0020,0.0010,0.1110
SIMJD6888H,JD,0.0020,0.0220,0.7810,0.1870,0.0030,0.0050
SIMJD6894H,JD,0.0769,0.2128,0.6783,0.0050,0.0200,0.0070
SIMJD6895H,JD,0.0020,0.0020,0.0010,0.9920,0.0010,0.0020
SIMJD6896H,JD,0.0100,0.0240,0.9560,0.0030,0.0010,0.0060
SIMJD6897H,JD,0.0030,0.9440,0.0360,0.0080,0.0020,0.0070
SIMJD6898H,JD,0.0260,0.0770,0.6930,0.0190,0.0020,0.1830
SIMJD6899H,JD,0.0020,0.0020,0.6640,0.0030,0.0070,0.3220
SIMJD6905H,JD,0.0050,0.9640,0.0080,0.0130,0.0010,0.0090
SIMJD6906H,JD,0.0090,0.9540,0.0100,0.0090,0.0010,0.0170
SIMJD6907H,JD,0.0020,0.0110,0.9070,0.0020,0.0050,0.0730
SIMJD6908H,JD,0.0090,0.9180,0.0140,0.0570,0.0010,0.0010
SIMJD6913H,JD,0.0010,0.0030,0.0120,0.9640,0.0190,0.0010
SIMJS6704H,JS,0.3370,0.0100,0.6480,0.0010,0.0010,0.0030
SIMJS6706H,JS,0.0120,0.0440,0.9269,0.0030,0.0130,0.0010
SIMJS6707H,JS,0.1513,0.0120,0.8277,0.0050,0.0010,0.0030
SIMJS6709H,JS,0.3536,0.2927,0.2517,0.0370,0.0010,0.0639
SIMJS6711H,JS,0.0070,0.6370,0.3430,0.0080,0.0020,0.0030
SIMJS6713H,JS,0.0090,0.9460,0.0240,0.0110,0.0010,0.0090
SIMJS6715H,JS,0.0030,0.9660,0.0080,0.0170,0.0040,0.0020
SIMJS6716H,JS,0.0020,0.9600,0.0070,0.0010,0.0280,0.0020
SIMJS6717H,JS,0.0240,0.8498,0.0110,0.0020,0.0020,0.1111
SIMJS6718H,JS,0.0080,0.2288,0.7562,0.0030,0.0020,0.0020
SIMJS6725H,JS,0.0110,0.5996,0.0751,0.0010,0.0811,0.2322
SIMJS6726H,JS,0.0869,0.0579,0.8462,0.0040,0.0030,0.0020
SIMJS6727H,JS,0.0501,0.0050,0.9389,0.0010,0.0040,0.0010
SIMJS6728H,JS,0.0120,0.8082,0.0539,0.0030,0.0729,0.0500
SIMPD7015H,PD,0.0110,0.8332,0.0480,0.0869,0.0170,0.0040
SIMPD7016H,PD,0.0260,0.1060,0.7370,0.0010,0.1040,0.0260
SIMPD7018H,PD,0.0810,0.2280,0.6590,0.0040,0.0240,0.0040
SIMPD7019H,PD,0.0030,0.9650,0.0200,0.0020,0.0050,0.0050
SIMPD7021H,PD,0.0010,0.0010,0.0010,0.0010,0.9950,0.0010
SIMPD7022H,PD,0.0310,0.0230,0.9249,0.0130,0.0050,0.0030
SIMPD7023H,PD,0.0660,0.0030,0.9100,0.0050,0.0060,0.0100
SIMPD7024H,PD,0.0030,0.9710,0.0110,0.0010,0.0010,0.0130
SIMPD7025H,PD,0.7862,0.0220,0.0050,0.1459,0.0030,0.0380
