SIMGD6824H,GD,0.0020,0.0020,0.0030,0.0020,0.0030,0.0020,0.9860
SIMGD6825H,GD,0.6817,0.2302,0.0791,0.0010,0.0030,0.0010,0.0040
SIMGD6826H,GD,0.4730,0.0400,0.4410,0.0010,0.0190,0.0020,0.0240
SIMGD6827H,GD,0.9359,0.0030,0.0430,0.0100,0.0020,0.0010,0.0050
SIMGD6828H,GD,0.0160,0.8517,0.0902,0.0020,0.0070,0.0050,0.0281
SIMGD6829H,GD,0.0160,0.0920,0.8790,0.0010,0.0040,0.0040,0.0040
SIMGD6831H,GD,0.0010,0.0010,0.0020,0.0000,0.0010,0.9940,0.0010
SIMGD6833H,GD,0.9690,0.0070,0.0030,0.0030,0.0060,0.0010,0.0110
SIMGD6840H,GD,0.0060,0.9710,0.0100,0.0010,0.0070,0.0020,0.0030
SIMGD6841H,GD,0.0050,0.3960,0.0120,0.0010,0.0020,0.0030,0.5810
SIMGD6844H,GD,0.9491,0.0120,0.0090,0.0010,0.0250,0.0020,0.0020
SIMGD6846H,GD,0.0060,0.0030,0.0020,0.0010,0.9261,0.0569,0.0050
SIMGD6847H,GD,0.0130,0.9660,0.0090,0.0010,0.0020,0.0060,0.0030
SIMGD6848H,GD,0.0210,0.9031,0.0110,0.0200,0.0050,0.0360,0.0040
SIMGD6851H,GD,0.0050,0.0020,0.0020,0.0020,0.0010,0.0010,0.9870
SIMGS6764H,GS,0.0090,0.9660,0.0100,0.0100,0.0020,0.0010,0.0020
SIMGS6765H,GS,0.0060,0.0030,0.9770,0.0010,0.0040,0.0060,0.0030
SIMGS6767H,GS,0.0420,0.6907,0.2282,0.0020,0.0060,0.0250,0.0060
SIMGS6768H,GS,0.2540,0.6620,0.0400,0.0310,0.0040,0.0030,0.0060
SIMGS6769H,GS,0.7490,0.0100,0.0090,0.0040,0.0110,0.0010,0.2160
SIMGS6771H,GS,0.1862,0.0080,0.6486,0.0010,0.1401,0.0110,0.0050
SIMGS6773H,GS,0.7350,0.1700,0.0680,0.0010,0.0230,0.0020,0.0010
SIMGS6775H,GS,0.0020,0.0070,0.9700,0.0060,0.0030,0.0090,0.0030
SIMGS6776H,GS,0.4875,0.4605,0.0150,0.0040,0.0180,0.0140,0.0010
SIMGS6778H,GS,0.0030,0.0020,0.0020,0.9890,0.0010,0.0010,0.0020
SIMGS6780H,GS,0.0160,0.9260,0.0280,0.0080,0.0180,0.0010,0.0030
SIMGS6784H,GS,0.1940,0.0070,0.4150,0.0010,0.1650,0.0030,0.2150
