SIMGD6824H,GD,0.0020,0.0050,0.0040,0.0260,0.9610,0.0020
SIMGD6825H,GD,0.0180,0.8740,0.0540,0.0060,0.0030,0.0450
SIMGD6826H,GD,0.0010,0.9469,0.0120,0.0080,0.0240,0.0080
SIMGD6827H,GD,0.0010,0.9550,0.0210,0.0100,0.0120,0.0010
SIMGD6828H,GD,0.0040,0.8220,0.0180,0.0060,0.1420,0.0080
SIMGD6829H,GD,0.0020,0.0070,0.9580,0.0190,0.0060,0.0080
SIMGD6831H,GD,0.0030,0.0030,0.0040,0.0020,0.0010,0.9870
SIMGD6833H,GD,0.0020,0.0610,0.9080,0.0040,0.0170,0.0080
SIMGD6840H,GD,0.0050,0.8920,0.0110,0.0700,0.0030,0.0190
SIMGD6841H,GD,0.0030,0.0629,0.2627,0.0070,0.6603,0.0040
SIMGD6844H,GD,0.0030,0.4250,0.5420,0.0210,0.0070,0.0020
SIMGD6846H,GD,0.0020,0.0100,0.0060,0.9449,0.0270,0.0100
SIMGD6847H,GD,0.0030,0.0230,0.7590,0.2050,0.0030,0.0070
SIMGD6848H,GD,0.0090,0.4815,0.0721,0.1872,0.2382,0.0120
SIMGD6851H,GD,0.0020,0.0040,0.0230,0.0030,0.9630,0.0050
SIMGS6764H,GS,0.0050,0.0310,0.9460,0.0070,0.0060,0.0050
SIMGS6765H,GS,0.0080,0.9300,0.0200,0.0040,0.0040,0.0340
SIMGS6767H,GS,0.0020,0.8288,0.1251,0.0180,0.0080,0.0180
SIMGS6768H,GS,0.0130,0.0410,0.8649,0.0040,0.0561,0.0210
SIMGS6769H,GS,0.0010,0.6767,0.1131,0.0100,0.1972,0.0020
SIMGS6771H,GS,0.0020,0.0510,0.9090,0.0200,0.0110,0.0070
SIMGS6773H,GS,0.0040,0.3130,0.6210,0.0340,0.0120,0.0160
SIMGS6775H,GS,0.0010,0.0570,0.9230,0.0080,0.0090,0.0020
SIMGS6776H,GS,0.0060,0.0390,0.7990,0.1430,0.0030,0.0100
SIMGS6778H,GS,0.0010,0.0040,0.0060,0.0060,0.9810,0.0020
SIMGS6780H,GS,0.0130,0.8750,0.0620,0.0440,0.0050,0.0010
SIMGS6784H,GS,0.0020,0.6274,0.0090,0.1828,0.1688,0.0100
SIMGS6785H,GS,0.0020,0.0320,0.9470,0.0050,0.0030,0.0110
SIMGS6788H,GS,0.0820,0.0090,0.4580,0.0110,0.2020,0.2380
SIMGS6789H,GS,0.0040,0.8038,0.0320,0.1381,0.0190,0.0030
SIMGS6790H,GS,0.2160,0.0320,0.4990,0.1980,0.0130,0.0420
SIMJD6884H,JD,0.0070,0.9249,0.0200,0.0040,0.0140,0.0300
SIMJD6886H,JD,0.0010,0.0660,0.9110,0.0080,0.0110,0.0030
SIMJD6887H,JD,0.0080,0.2238,0.7083,0.0080,0.0350,0.0170
SIMJD6888H,JD,0.0010,0.1051,0.8699,0.0090,0.0050,0.0100
SIMJD6894H,JD,0.0020,0.0070,0.8940,0.0080,0.0770,0.0120
SIMJD6895H,JD,0.0030,0.0020,0.0010,0.0030,0.0010,0.9900
SIMJD6896H,JD,0.0480,0.0420,0.8412,0.0470,0.0140,0.0080
SIMJD6897H,JD,0.0260,0.9491,0.0130,0.0040,0.0040,0.0040
SIMJD6898H,JD,0.0030,0.0040,0.7323,0.0040,0.1608,0.0959
SIMJD6899H,JD,0.0130,0.0330,0.0120,0.0050,0.7280,0.2090
SIMJD6905H,JD,0.0110,0.0630,0.3280,0.5630,0.0310,0.0040
SIMJD6906H,JD,0.0020,0.4860,0.2920,0.0700,0.0950,0.0550
SIMJD6907H,JD,0.1300,0.0250,0.8250,0.0050,0.0130,0.0020
SIMJD6908H,JD,0.0020,0.8860,0.0030,0.1000,0.0020,0.0070
SIMJD6913H,JD,0.0660,0.2660,0.0070,0.6570,0.0030,0.0010
SIMJS6704H,JS,0.0759,0.8531,0.0539,0.0030,0.0120,0.0020
SIMJS6706H,JS,0.0130,0.0110,0.6547,0.0040,0.3133,0.0040
SIMJS6707H,JS,0.0090,0.0370,0.8990,0.0170,0.0340,0.0040
SIMJS6709H,JS,0.0030,0.5335,0.1942,0.0030,0.2613,0.0050
SIMJS6711H,JS,0.0040,0.0769,0.9061,0.0060,0.0050,0.0020
SIMJS6713H,JS,0.0010,0.0190,0.9090,0.0040,0.0310,0.0360
SIMJS6715H,JS,0.9910,0.0010,0.0010,0.0020,0.0010,0.0040
SIMJS6716H,JS,0.0060,0.0090,0.9710,0.0050,0.0060,0.0030
SIMJS6717H,JS,0.0140,0.0070,0.9221,0.0100,0.0270,0.0200
SIMJS6718H,JS,0.0909,0.8312,0.0559,0.0140,0.0050,0.0030
SIMJS6725H,JS,0.0310,0.0090,0.1882,0.6336,0.0040,0.1341
SIMJS6726H,JS,0.0010,0.0130,0.4310,0.0570,0.4970,0.0010
SIMJS6727H,JS,0.0030,0.8669,0.0701,0.0090,0.0490,0.0020
SIMJS6728H,JS,0.0040,0.6460,0.3090,0.0200,0.0110,0.0100
SIMPD7015H,PD,0.0460,0.3047,0.5115,0.1089,0.0170,0.0120
SIMPD7016H,PD,0.0010,0.6344,0.1858,0.0100,0.1528,0.0160
SIMPD7018H,PD,0.0100,0.1688,0.2837,0.0160,0.4186,0.1029
SIMPD7019H,PD,0.0020,0.0110,0.9470,0.0170,0.0100,0.0130
SIMPD7021H,PD,0.0020,0.0030,0.0030,0.0040,0.9870,0.0010
SIMPD7022H,PD,0.0050,0.3584,0.3894,0.0020,0.2432,0.0020
SIMPD7023H,PD,0.0050,0.0070,0.3740,0.0210,0.5900,0.0030
SIMPD7024H,PD,0.0120,0.0570,0.9220,0.0030,0.0040,0.0020
SIMPD7025H,PD,0.0010,0.8130,0.0840,0.0310,0.0590,0.0120
SIMPD7027H,PD,0.0020,0.9570,0.0120,0.0040,0.0220,0.0030
SIMPD7035H,PD,0.0030,0.0130,0.9630,0.0050,0.0110,0.0050
SIMPD7036H,PD,0.0020,0.3794,0.4244,0.0581,0.0070,0.1291
SIMPD7037H,PD,0.1000,0.0180,0.8490,0.0210,0.0050,0.0070
SIMPD7040H,PD,0.0010,0.0250,0.9179,0.0120,0.0390,0.0050
SIMPD7041H,PD,0.0020,0.0060,0.6314,0.1279,0.0110,0.2218
SIMPS6633H,PS,0.0020,0.0460,0.9141,0.0030,0.0300,0.0050
SIMPS6634H,PS,0.0030,0.8801,0.0749,0.0100,0.0280,0.0040
SIMPS6635H,PS,0.1420,0.4360,0.0150,0.0130,0.3900,0.0040
SIMPS6638H,PS,0.0020,0.0090,0.9730,0.0020,0.0100,0.0040
SIMPS6639H,PS,0.0010,0.8921,0.0739,0.0190,0.0100,0.0040
SIMPS6641H,PS,0.0150,0.4480,0.4890,0.0100,0.0150,0.0230
SIMPS6642H,PS,0.0030,0.7740,0.1620,0.0070,0.0500,0.0040
SIMPS6643H,PS,0.0030,0.3240,0.5740,0.0770,0.0170,0.0050
SIMPS6644H,PS,0.0030,0.7948,0.1762,0.0140,0.0050,0.0070
SIMPS6645H,PS,0.0040,0.4370,0.5040,0.0220,0.0290,0.0040
SIMPS6646H,PS,0.0040,0.0620,0.3560,0.0810,0.1100,0.3870
SIMPS6652H,PS,0.0729,0.0180,0.3716,0.1319,0.3936,0.0120
SIMPS6654H,PS,0.0030,0.0500,0.7030,0.2050,0.0200,0.0190
SIMPS6657H,PS,0.0060,0.4310,0.0950,0.0110,0.4530,0.0040
SIMPS6658H,PS,0.0730,0.0230,0.8490,0.0470,0.0040,0.0040
SIMPS6661H,PS,0.0010,0.9600,0.0270,0.0030,0.0040,0.0050
SIMWD6945H,WD,0.0020,0.7870,0.0110,0.1890,0.0050,0.0060
SIMWD6947H,WD,0.0360,0.0080,0.8780,0.0640,0.0050,0.0090
SIMWD6948H,WD,0.0010,0.0020,0.0050,0.9890,0.0010,0.0020
SIMWD6954H,WD,0.0010,0.8452,0.1329,0.0120,0.0070,0.0020
SIMWD6955H,WD,0.0090,0.0220,0.9420,0.0040,0.0150,0.0080
SIMWD6956H,WD,0.0040,0.0929,0.6543,0.2328,0.0110,0.0050
SIMWD6957H,WD,0.0020,0.0160,0.9550,0.0040,0.0030,0.0200
SIMWD6958H,WD,0.0090,0.8690,0.0690,0.0110,0.0070,0.0350
SIMWD6959H,WD,0.0060,0.0610,0.1500,0.3680,0.1690,0.2460
SIMWD6962H,WD,0.0030,0.3200,0.6440,0.0140,0.0150,0.0040
SIMWD6967H,WD,0.0020,0.7962,0.1538,0.0360,0.0040,0.0080
SIMWD6968H,WD,0.0020,0.6987,0.1892,0.0521,0.0490,0.0090
SIMWD6969H,WD,0.0260,0.6600,0.2220,0.0610,0.0300,0.0010
SIMWD6972H,WD,0.0929,0.8132,0.0050,0.0509,0.0100,0.0280
