SIMGD6824H,GD,0.8589,0.0020,0.0020,0.0010,0.0010,0.0010,0.1341
SIMGD6825H,GD,0.0250,0.1980,0.7710,0.0010,0.0020,0.0020,0.0010
SIMGD6826H,GD,0.0100,0.9520,0.0270,0.0020,0.0040,0.0040,0.0010
SIMGD6827H,GD,0.1618,0.0050,0.8172,0.0010,0.0080,0.0020,0.0050
SIMGD6828H,GD,0.1908,0.7892,0.0090,0.0020,0.0030,0.0030,0.0030
SIMGD6829H,GD,0.3200,0.6540,0.0130,0.0020,0.0080,0.0010,0.0020
SIMGD6831H,GD,0.0020,0.0020,0.0050,0.0020,0.0020,0.9870,0.0000
SIMGD6833H,GD,0.5784,0.0020,0.2967,0.0010,0.0020,0.0020,0.1179
SIMGD6840H,GD,0.0090,0.9380,0.0180,0.0010,0.0280,0.0020,0.0040
SIMGD6841H,GD,0.9690,0.0080,0.0150,0.0010,0.0010,0.0040,0.0020
SIMGD6844H,GD,0.5155,0.0490,0.3816,0.0020,0.0500,0.0010,0.0010
SIMGD6846H,GD,0.1310,0.8240,0.0030,0.0030,0.0160,0.0220,0.0010
SIMGD6847H,GD,0.0240,0.9530,0.0050,0.0010,0.0150,0.0010,0.0010
SIMGD6848H,GD,0.0050,0.3646,0.5504,0.0150,0.0030,0.0040,0.0579
SIMGD6851H,GD,0.9840,0.0030,0.0070,0.0020,0.0010,0.0020,0.0010
SIMGS6764H,GS,0.0040,0.0050,0.9700,0.0030,0.0130,0.0000,0.0050
SIMGS6765H,GS,0.0070,0.0020,0.9850,0.0010,0.0020,0.0030,0.0000
SIMGS6767H,GS,0.0200,0.4290,0.4920,0.0200,0.0300,0.0080,0.0010
SIMGS6768H,GS,0.2780,0.0180,0.6870,0.0040,0.0020,0.0000,0.0110
SIMGS6769H,GS,0.9371,0.0110,0.0030,0.0130,0.0340,0.0010,0.0010
SIMGS6771H,GS,0.0040,0.0100,0.7173,0.0020,0.2647,0.0010,0.0010
SIMGS6773H,GS,0.0389,0.0100,0.9381,0.0060,0.0020,0.0040,0.0010
SIMGS6775H,GS,0.0050,0.0060,0.9740,0.0080,0.0010,0.0030,0.0030
SIMGS6776H,GS,0.0280,0.8701,0.0400,0.0110,0.0030,0.0050,0.0430
SIMGS6778H,GS,0.0020,0.0020,0.0020,0.0040,0.0020,0.0010,0.9870
SIMGS6780H,GS,0.0080,0.9260,0.0460,0.0100,0.0060,0.0000,0.0040
SIMGS6784H,GS,0.9489,0.0080,0.0100,0.0270,0.0050,0.0000,0.0010
SIMGS6785H,GS,0.3770,0.0160,0.5830,0.0010,0.0210,0.0010,0.0010
SIMGS6788H,GS,0.0600,0.8500,0.0070,0.0720,0.0050,0.0020,0.0040
SIMGS6789H,GS,0.8960,0.0040,0.0020,0.0020,0.0930,0.0020,0.0010
SIMGS6790H,GS,0.0040,0.5465,0.1968,0.2118,0.0050,0.0350,0.0010
SIMJD6884H,JD,0.0100,0.9159,0.0511,0.0050,0.0120,0.0010,0.0050
SIMJD6886H,JD,0.4150,0.0270,0.5350,0.0130,0.0040,0.0030,0.0030
SIMJD6887H,JD,0.0020,0.0140,0.9680,0.0100,0.0020,0.0020,0.0020
SIMJD6888H,JD,0.0030,0.0130,0.9670,0.0090,0.0010,0.0060,0.0010
SIMJD6894H,JD,0.3067,0.5694,0.1149,0.0040,0.0010,0.0020,0.0020
SIMJD6895H,JD,0.0060,0.0020,0.0020,0.0030,0.9590,0.0270,0.0010
SIMJD6896H,JD,0.5760,0.0610,0.3420,0.0020,0.0120,0.0010,0.0060
SIMJD6897H,JD,0.0040,0.0050,0.9740,0.0040,0.0080,0.0030,0.0020
SIMJD6898H,JD,0.0040,0.9650,0.0060,0.0030,0.0020,0.0100,0.0100
SIMJD6899H,JD,0.7532,0.0050,0.0929,0.0020,0.0030,0.0200,0.1239
SIMJD6905H,JD,0.7758,0.0501,0.0120,0.0040,0.1131,0.0020,0.0430
SIMJD6906H,JD,0.0040,0.9780,0.0040,0.0060,0.0060,0.0010,0.0010
SIMJD6907H,JD,0.2890,0.3800,0.3190,0.0020,0.0020,0.0020,0.0060
SIMJD6908H,JD,0.0070,0.0030,0.8540,0.0070,0.1270,0.0010,0.0010
SIMJD6913H,JD,0.0050,0.0020,0.0240,0.9640,0.0030,0.0010,0.0010
SIMJS6704H,JS,0.0090,0.0409,0.9341,0.0050,0.0090,0.0010,0.0010
SIMJS6706H,JS,0.5910,0.0490,0.3450,0.0110,0.0030,0.0000,0.0010
SIMJS6707H,JS,0.7618,0.0350,0.1982,0.0000,0.0020,0.0020,0.0010
SIMJS6709H,JS,0.0681,0.0350,0.8729,0.0010,0.0020,0.0010,0.0200
SIMJS6711H,JS,0.0690,0.0100,0.9160,0.0010,0.0020,0.0000,0.0020
SIMJS6713H,JS,0.1301,0.2402,0.6206,0.0030,0.0010,0.0010,0.0040
SIMJS6715H,JS,0.0010,0.0010,0.0010,0.9910,0.0010,0.0050,0.0000
SIMJS6716H,JS,0.0030,0.9830,0.0060,0.0020,0.0010,0.0040,0.0010
SIMJS6717H,JS,0.0230,0.9140,0.0080,0.0400,0.0040,0.0080,0.0030
SIMJS6718H,JS,0.0050,0.0030,0.7860,0.0150,0.1870,0.0020,0.0020
SIMJS6725H,JS,0.0020,0.0070,0.0060,0.0759,0.8961,0.0070,0.0060
SIMJS6726H,JS,0.9441,0.0160,0.0230,0.0120,0.0020,0.0010,0.0020
SIMJS6727H,JS,0.0270,0.7043,0.2298,0.0100,0.0270,0.0010,0.0010
SIMJS6728H,JS,0.0040,0.0110,0.9610,0.0010,0.0150,0.0060,0.0020
SIMPD7015H,PD,0.0110,0.0200,0.8609,0.0250,0.0781,0.0010,0.0040
SIMPD7016H,PD,0.0370,0.0310,0.8680,0.0600,0.0010,0.0020,0.0010
SIMPD7018H,PD,0.0380,0.9020,0.0030,0.0030,0.0050,0.0470,0.0020
SIMPD7019H,PD,0.0040,0.7820,0.0230,0.0120,0.0060,0.0010,0.1720
SIMPD7021H,PD,0.0010,0.0020,0.0030,0.9530,0.0020,0.0010,0.0380
SIMPD7022H,PD,0.9421,0.0190,0.0090,0.0040,0.0020,0.0030,0.0210
SIMPD7023H,PD,0.3433,0.5435,0.0631,0.0220,0.0030,0.0010,0.0240
SIMPD7024H,PD,0.0090,0.3716,0.6004,0.0030,0.0020,0.0060,0.0080
SIMPD7025H,PD,0.8859,0.0661,0.0160,0.0070,0.0060,0.0020,0.0170
SIMPD7027H,PD,0.8452,0.1329,0.0180,0.0010,0.0010,0.0010,0.0010
SIMPD7035H,PD,0.8458,0.0100,0.1091,0.0040,0.0050,0.0010,0.0250
SIMPD7036H,PD,0.0080,0.8701,0.0080,0.0030,0.0140,0.0689,0.0280
SIMPD7037H,PD,0.0511,0.0270,0.9029,0.0090,0.0020,0.0020,0.0060
SIMPD7040H,PD,0.6530,0.3130,0.0200,0.0020,0.0090,0.0010,0.0020
SIMPD7041H,PD,0.0080,0.9530,0.0140,0.0030,0.0020,0.0100,0.0100
SIMPS6633H,PS,0.5160,0.1740,0.3020,0.0020,0.0030,0.0020,0.0010
SIMPS6634H,PS,0.0030,0.2010,0.7490,0.0090,0.0360,0.0010,0.0010
SIMPS6635H,PS,0.6006,0.0040,0.1171,0.2633,0.0030,0.0110,0.0010
SIMPS6638H,PS,0.7848,0.0080,0.1872,0.0030,0.0010,0.0140,0.0020
SIMPS6639H,PS,0.0100,0.5075,0.4755,0.0020,0.0030,0.0010,0.0010
SIMPS6641H,PS,0.0100,0.0130,0.9660,0.0080,0.0010,0.0010,0.0010
SIMPS6642H,PS,0.0370,0.0220,0.8650,0.0690,0.0030,0.0010,0.0030
SIMPS6643H,PS,0.0300,0.0060,0.9479,0.0020,0.0040,0.0050,0.0050
SIMPS6644H,PS,0.0100,0.0420,0.9320,0.0070,0.0040,0.0040,0.0010
SIMPS6645H,PS,0.0210,0.9169,0.0160,0.0290,0.0040,0.0100,0.0030
SIMPS6646H,PS,0.2600,0.5290,0.0050,0.0010,0.0110,0.0070,0.1870
SIMPS6652H,PS,0.9610,0.0140,0.0090,0.0090,0.0030,0.0020,0.0020
SIMPS6654H,PS,0.7497,0.0080,0.0090,0.0010,0.1201,0.0230,0.0891
SIMPS6657H,PS,0.0030,0.8450,0.1310,0.0080,0.0030,0.0050,0.0050
SIMPS6658H,PS,0.0060,0.8328,0.1111,0.0420,0.0060,0.0010,0.0010
SIMPS6661H,PS,0.0170,0.2190,0.7370,0.0020,0.0050,0.0010,0.0190
SIMWD6945H,WD,0.0120,0.0170,0.8200,0.0090,0.1360,0.0020,0.0040
SIMWD6947H,WD,0.0020,0.0050,0.9540,0.0340,0.0020,0.0010,0.0020
SIMWD6948H,WD,0.0010,0.0020,0.0020,0.0010,0.9930,0.0000,0.0010
SIMWD6954H,WD,0.0080,0.8990,0.0510,0.0010,0.0370,0.0010,0.0030
SIMWD6955H,WD,0.0180,0.0080,0.9069,0.0060,0.0290,0.0040,0.0280
SIMWD6956H,WD,0.8999,0.0110,0.0360,0.0140,0.0360,0.0020,0.0010
SIMWD6957H,WD,0.0150,0.0210,0.9540,0.0020,0.0030,0.0040,0.0010
SIMWD6958H,WD,0.0240,0.9440,0.0100,0.0030,0.0100,0.0030,0.0060
SIMWD6959H,WD,0.9341,0.0170,0.0120,0.0150,0.0040,0.0160,0.0020
SIMWD6962H,WD,0.5400,0.1000,0.3270,0.0230,0.0060,0.0020,0.0020
SIMWD6967H,WD,0.0060,0.6140,0.3580,0.0080,0.0100,0.0030,0.0010
SIMWD6968H,WD,0.0070,0.9830,0.0020,0.0010,0.0010,0.0030,0.0030
SIMWD6969H,WD,0.0370,0.8720,0.0370,0.0080,0.0390,0.0060,0.0010
SIMWD6972H,WD,0.0040,0.9630,0.0160,0.0010,0.0100,0.0050,0.0010
