SIMGD6824H,GD,0.2480,0.2870,0.2230,0.1680,0.0740
SIMGD6825H,GD,0.2218,0.0789,0.2298,0.2448,0.2248
SIMGD6826H,GD,0.2690,0.1140,0.2220,0.2080,0.1870
SIMGD6827H,GD,0.3097,0.1858,0.1189,0.2138,0.1718
SIMGD6828H,GD,0.2442,0.1912,0.1892,0.1431,0.2322
SIMGD6829H,GD,0.1968,0.1439,0.2238,0.2398,0.1958
SIMGD6831H,GD,0.1180,0.3050,0.0590,0.1130,0.4050
SIMGD6833H,GD,0.3430,0.1430,0.1200,0.2010,0.1930
SIMGD6840H,GD,0.2190,0.1290,0.2240,0.1750,0.2530
SIMGD6841H,GD,0.3060,0.2430,0.1250,0.1280,0.1980
SIMGD6844H,GD,0.3036,0.1754,0.1974,0.1473,0.1764
SIMGD6846H,GD,0.2350,0.0610,0.0720,0.2480,0.3840
SIMGD6847H,GD,0.2388,0.2118,0.1558,0.1968,0.1968
SIMGD6848H,GD,0.2787,0.1658,0.1868,0.1838,0.1848
SIMGD6851H,GD,0.1480,0.3070,0.2330,0.1670,0.1450
SIMGS6764H,GS,0.3090,0.1290,0.1620,0.2140,0.1860
SIMGS6765H,GS,0.2122,0.1371,0.2432,0.1842,0.2232
SIMGS6767H,GS,0.1758,0.1209,0.1239,0.2238,0.3556
SIMGS6768H,GS,0.1688,0.1149,0.2917,0.1848,0.2398
SIMGS6769H,GS,0.2238,0.0729,0.2557,0.2228,0.2248
SIMGS6771H,GS,0.1510,0.1200,0.1920,0.2100,0.3270
SIMGS6773H,GS,0.2362,0.0901,0.1441,0.3103,0.2192
SIMGS6775H,GS,0.2148,0.0929,0.2737,0.2727,0.1459
SIMGS6776H,GS,0.1370,0.1970,0.2410,0.1780,0.2470
SIMGS6778H,GS,0.3750,0.1390,0.1540,0.1680,0.1640
SIMGS6780H,GS,0.1740,0.0770,0.2240,0.2560,0.2690
SIMGS6784H,GS,0.2288,0.0999,0.3087,0.2657,0.0969
SIMGS6785H,GS,0.1229,0.2527,0.1299,0.2128,0.2817
SIMGS6788H,GS,0.1608,0.1908,0.2468,0.1528,0.2488
SIMGS6789H,GS,0.1820,0.1910,0.1610,0.1860,0.2800
SIMGS6790H,GS,0.1762,0.0961,0.2853,0.2442,0.1982
SIMJD6884H,JD,0.2820,0.1120,0.2710,0.1700,0.1650
SIMJD6886H,JD,0.1902,0.1331,0.2402,0.2002,0.2362
SIMJD6887H,JD,0.2280,0.1570,0.2050,0.2620,0.1480
SIMJD6888H,JD,0.2140,0.2210,0.1500,0.1930,0.2220
SIMJD6894H,JD,0.2840,0.2720,0.0840,0.1100,0.2500
SIMJD6895H,JD,0.3080,0.4160,0.1010,0.0840,0.0910
SIMJD6896H,JD,0.2930,0.1130,0.1220,0.2440,0.2280
SIMJD6897H,JD,0.1950,0.1080,0.2370,0.2510,0.2090
SIMJD6898H,JD,0.2500,0.2050,0.2510,0.1060,0.1880
