SIMGD6824H,GD,0.7761,0.2239
SIMGD6825H,GD,0.8158,0.1842
SIMGD6826H,GD,0.8283,0.1717
SIMGD6827H,GD,0.8139,0.1861
SIMGD6828H,GD,0.8449,0.1551
SIMGD6829H,GD,0.8135,0.1865
SIMGD6831H,GD,0.8058,0.1942
SIMGD6833H,GD,0.8399,0.1601
SIMGD6840H,GD,0.8409,0.1591
SIMGD6841H,GD,0.8318,0.1682
SIMGD6844H,GD,0.8606,0.1394
SIMGD6846H,GD,0.8328,0.1672
SIMGD6847H,GD,0.8062,0.1938
SIMGD6848H,GD,0.8427,0.1573
SIMGD6851H,GD,0.7804,0.2196
SIMGS6764H,GS,0.8170,0.1830
SIMGS6765H,GS,0.8262,0.1738
SIMGS6767H,GS,0.8226,0.1774
SIMGS6768H,GS,0.8443,0.1557
SIMGS6769H,GS,0.8015,0.1985
SIMGS6771H,GS,0.8396,0.1604
SIMGS6773H,GS,0.8038,0.1962
SIMGS6775H,GS,0.8062,0.1938
SIMGS6776H,GS,0.8226,0.1774
SIMGS6778H,GS,0.8540,0.1460
SIMGS6780H,GS,0.8204,0.1796
SIMGS6784H,GS,0.8106,0.1894
SIMGS6785H,GS,0.8113,0.1887
SIMGS6788H,GS,0.8482,0.1518
SIMGS6789H,GS,0.8144,0.1856
SIMGS6790H,GS,0.8296,0.1704
SIMJD6884H,JD,0.8424,0.1576
SIMJD6886H,JD,0.8254,0.1746
SIMJD6887H,JD,0.8228,0.1772
SIMJD6888H,JD,0.8008,0.1992
SIMJD6894H,JD,0.8269,0.1731
SIMJD6895H,JD,0.8139,0.1861
SIMJD6896H,JD,0.8385,0.1615
SIMJD6897H,JD,0.8022,0.1978
SIMJD6898H,JD,0.8509,0.1491
SIMJD6899H,JD,0.8183,0.1817
SIMJD6905H,JD,0.8077,0.1923
SIMJD6906H,JD,0.8132,0.1868
SIMJD6907H,JD,0.8307,0.1693
SIMJD6908H,JD,0.8183,0.1817
SIMJD6913H,JD,0.8223,0.1777
SIMJS6704H,JS,0.8267,0.1733
SIMJS6706H,JS,0.8130,0.1870
SIMJS6707H,JS,0.8049,0.1951
SIMJS6709H,JS,0.8138,0.1862
SIMJS6711H,JS,0.8118,0.1882
SIMJS6713H,JS,0.8121,0.1879
SIMJS6715H,JS,0.8044,0.1956
SIMJS6716H,JS,0.8175,0.1825
SIMJS6717H,JS,0.8057,0.1943
SIMJS6718H,JS,0.8180,0.1820
SIMJS6725H,JS,0.8035,0.1965
SIMJS6726H,JS,0.8175,0.1825
SIMJS6727H,JS,0.8156,0.1844
SIMJS6728H,JS,0.8013,0.1987
SIMPD7015H,PD,0.8556,0.1444
SIMPD7016H,PD,0.8142,0.1858
SIMPD7018H,PD,0.8561,0.1439
SIMPD7019H,PD,0.8134,0.1866
SIMPD7021H,PD,0.8014,0.1986
SIMPD7022H,PD,0.8098,0.1902
SIMPD7023H,PD,0.8163,0.1837
SIMPD7024H,PD,0.8034,0.1966
SIMPD7025H,PD,0.8523,0.1477
SIMPD7027H,PD,0.8341,0.1659
SIMPD7035H,PD,0.8423,0.1577
SIMPD7036H,PD,0.8242,0.1758
SIMPD7037H,PD,0.8176,0.1824
SIMPD7040H,PD,0.8368,0.1632
SIMPD7041H,PD,0.7911,0.2089
SIMPS6633H,PS,0.8224,0.1776
SIMPS6634H,PS,0.8205,0.1795
SIMPS6635H,PS,0.7821,0.2179
SIMPS6638H,PS,0.8408,0.1592
SIMPS6639H,PS,0.8292,0.1708
SIMPS6641H,PS,0.8153,0.1847
SIMPS6642H,PS,0.8164,0.1836
SIMPS6643H,PS,0.8101,0.1899
SIMPS6644H,PS,0.7998,0.2002
SIMPS6645H,PS,0.8367,0.1633
SIMPS6646H,PS,0.8258,0.1742
SIMPS6652H,PS,0.8295,0.1705
SIMPS6654H,PS,0.8353,0.1647
SIMPS6657H,PS,0.8232,0.1768
SIMPS6658H,PS,0.8521,0.1479
SIMPS6661H,PS,0.8383,0.1617
SIMWD6945H,WD,0.8093,0.1907
SIMWD6947H,WD,0.8241,0.1759
SIMWD6948H,WD,0.8587,0.1413
SIMWD6954H,WD,0.8212,0.1788
SIMWD6955H,WD,0.8553,0.1447
SIMWD6956H,WD,0.8396,0.1604
SIMWD6957H,WD,0.8128,0.1872
SIMWD6958H,WD,0.8178,0.1822
SIMWD6959H,WD,0.8053,0.1947
SIMWD6962H,WD,0.8261,0.1739
SIMWD6967H,WD,0.8279,0.1721
SIMWD6968H,WD,0.8157,0.1843
SIMWD6969H,WD,0.8229,0.1771
SIMWD6972H,WD,0.8158,0.1842
