SIMGD6824H,GD,0.7620,0.0060,0.2320
SIMGD6825H,GD,0.8268,0.1692,0.0040
SIMGD6826H,GD,0.8300,0.1530,0.0170
SIMGD6827H,GD,0.8300,0.1280,0.0420
SIMGD6828H,GD,0.8350,0.0940,0.0710
SIMGD6829H,GD,0.8120,0.1820,0.0060
SIMGD6831H,GD,0.8180,0.0040,0.1780
SIMGD6833H,GD,0.8580,0.1370,0.0050
SIMGD6840H,GD,0.8480,0.1270,0.0250
SIMGD6841H,GD,0.8230,0.1180,0.0590
SIMGD6844H,GD,0.8890,0.1050,0.0060
SIMGD6846H,GD,0.8180,0.0080,0.1740
SIMGD6847H,GD,0.8270,0.1540,0.0190
SIMGD6848H,GD,0.8350,0.1340,0.0310
SIMGD6851H,GD,0.8000,0.1050,0.0950
SIMGS6764H,GS,0.8130,0.1720,0.0150
SIMGS6765H,GS,0.8450,0.1500,0.0050
SIMGS6767H,GS,0.8480,0.1430,0.0090
SIMGS6768H,GS,0.8490,0.1380,0.0130
SIMGS6769H,GS,0.8450,0.1330,0.0220
SIMGS6771H,GS,0.8541,0.1299,0.0160
SIMGS6773H,GS,0.8300,0.1660,0.0040
SIMGS6775H,GS,0.8360,0.1570,0.0070
SIMGS6776H,GS,0.8440,0.1460,0.0100
SIMGS6778H,GS,0.8250,0.0030,0.1720
SIMGS6780H,GS,0.8310,0.1590,0.0100
SIMGS6784H,GS,0.8350,0.0130,0.1520
SIMGS6785H,GS,0.7950,0.1930,0.0120
SIMGS6788H,GS,0.8780,0.1000,0.0220
SIMGS6789H,GS,0.8120,0.0940,0.0940
SIMGS6790H,GS,0.8440,0.1510,0.0050
SIMJD6884H,JD,0.8520,0.1330,0.0150
SIMJD6886H,JD,0.8430,0.1210,0.0360
SIMJD6887H,JD,0.8110,0.1620,0.0270
SIMJD6888H,JD,0.8000,0.1910,0.0090
SIMJD6894H,JD,0.8390,0.1190,0.0420
SIMJD6895H,JD,0.7820,0.0050,0.2130
SIMJD6896H,JD,0.8410,0.1250,0.0340
SIMJD6897H,JD,0.8058,0.1892,0.0050
SIMJD6898H,JD,0.8530,0.0700,0.0770
SIMJD6899H,JD,0.7970,0.0460,0.1570
SIMJD6905H,JD,0.8180,0.1590,0.0230
SIMJD6906H,JD,0.8130,0.1740,0.0130
SIMJD6907H,JD,0.8430,0.1450,0.0120
SIMJD6908H,JD,0.8472,0.1429,0.0100
SIMJD6913H,JD,0.8480,0.1450,0.0070
SIMJS6704H,JS,0.8422,0.1489,0.0090
SIMJS6706H,JS,0.8132,0.1838,0.0030
SIMJS6707H,JS,0.8100,0.1540,0.0360
SIMJS6709H,JS,0.8042,0.1239,0.0719
SIMJS6711H,JS,0.8110,0.1730,0.0160
SIMJS6713H,JS,0.8080,0.1570,0.0350
SIMJS6715H,JS,0.8560,0.1400,0.0040
SIMJS6716H,JS,0.8701,0.1239,0.0060
SIMJS6717H,JS,0.8170,0.0940,0.0890
SIMJS6718H,JS,0.8370,0.1580,0.0050
SIMJS6725H,JS,0.8020,0.0770,0.1210
SIMJS6726H,JS,0.8340,0.1150,0.0510
SIMJS6727H,JS,0.8410,0.1540,0.0050
SIMJS6728H,JS,0.8188,0.1772,0.0040
SIMPD7015H,PD,0.8739,0.1151,0.0110
SIMPD7016H,PD,0.8160,0.1780,0.0060
SIMPD7018H,PD,0.8640,0.1250,0.0110
SIMPD7019H,PD,0.8428,0.1481,0.0090
SIMPD7021H,PD,0.8180,0.1780,0.0040
SIMPD7022H,PD,0.8440,0.1530,0.0030
SIMPD7023H,PD,0.8160,0.1150,0.0690
SIMPD7024H,PD,0.8110,0.1840,0.0050
SIMPD7025H,PD,0.8630,0.0410,0.0960
SIMPD7027H,PD,0.8450,0.1500,0.0050
SIMPD7035H,PD,0.8430,0.1320,0.0250
SIMPD7036H,PD,0.8230,0.0900,0.0870
SIMPD7037H,PD,0.8208,0.0691,0.1101
SIMPD7040H,PD,0.8360,0.1530,0.0110
SIMPD7041H,PD,0.7960,0.0430,0.1610
SIMPS6633H,PS,0.8410,0.1410,0.0180
SIMPS6634H,PS,0.8120,0.1820,0.0060
SIMPS6635H,PS,0.7950,0.0470,0.1580
SIMPS6638H,PS,0.8549,0.1351,0.0100
SIMPS6639H,PS,0.8320,0.1600,0.0080
SIMPS6641H,PS,0.8250,0.1570,0.0180
SIMPS6642H,PS,0.8240,0.1680,0.0080
SIMPS6643H,PS,0.8190,0.1650,0.0160
SIMPS6644H,PS,0.7920,0.1990,0.0090
SIMPS6645H,PS,0.8580,0.0430,0.0990
SIMPS6646H,PS,0.8110,0.0080,0.1810
SIMPS6652H,PS,0.8270,0.0590,0.1140
SIMPS6654H,PS,0.8228,0.0110,0.1662
SIMPS6657H,PS,0.8370,0.1520,0.0110
SIMPS6658H,PS,0.8720,0.1140,0.0140
SIMPS6661H,PS,0.8420,0.1260,0.0320
SIMWD6945H,WD,0.8140,0.1670,0.0190
SIMWD6947H,WD,0.8462,0.1449,0.0090
SIMWD6948H,WD,0.8700,0.0890,0.0410
SIMWD6954H,WD,0.8170,0.1800,0.0030
SIMWD6955H,WD,0.8670,0.1290,0.0040
