SIMGD6824H,GD,0.8118,0.0130,0.0981,0.0270,0.0501
SIMGD6825H,GD,0.0710,0.2170,0.0250,0.1580,0.5290
SIMGD6826H,GD,0.1000,0.0850,0.3090,0.2270,0.2790
SIMGD6827H,GD,0.1842,0.0551,0.2182,0.0400,0.5025
SIMGD6828H,GD,0.5060,0.1290,0.0870,0.1030,0.1750
SIMGD6829H,GD,0.0791,0.1031,0.0791,0.2232,0.5155
SIMGD6831H,GD,0.0170,0.9100,0.0330,0.0140,0.0260
SIMGD6833H,GD,0.0641,0.0250,0.0310,0.1151,0.7648
SIMGD6840H,GD,0.1451,0.0771,0.3323,0.2823,0.1632
SIMGD6841H,GD,0.2620,0.1010,0.1350,0.0550,0.4470
SIMGD6844H,GD,0.2000,0.0810,0.1160,0.2300,0.3730
SIMGD6846H,GD,0.7670,0.0880,0.1020,0.0190,0.0240
SIMGD6847H,GD,0.1900,0.0770,0.4350,0.0770,0.2210
SIMGD6848H,GD,0.0330,0.0550,0.3760,0.4710,0.0650
SIMGD6851H,GD,0.8368,0.0130,0.0170,0.0270,0.1061
SIMGS6764H,GS,0.0990,0.0230,0.3450,0.3000,0.2330
SIMGS6765H,GS,0.0930,0.1400,0.0900,0.5950,0.0820
SIMGS6767H,GS,0.0899,0.1588,0.2747,0.0809,0.3956
SIMGS6768H,GS,0.1618,0.0430,0.1928,0.2537,0.3487
SIMGS6769H,GS,0.2890,0.0340,0.1920,0.1780,0.3070
SIMGS6771H,GS,0.0910,0.0660,0.0790,0.0710,0.6930
SIMGS6773H,GS,0.1640,0.0240,0.1440,0.0510,0.6170
SIMGS6775H,GS,0.0669,0.1199,0.0250,0.7243,0.0639
SIMGS6776H,GS,0.0530,0.2300,0.3050,0.1300,0.2820
SIMGS6778H,GS,0.0390,0.0140,0.8990,0.0340,0.0140
SIMGS6780H,GS,0.1151,0.1512,0.0571,0.1512,0.5255
SIMGS6784H,GS,0.4440,0.1980,0.1200,0.0970,0.1410
SIMGS6785H,GS,0.0930,0.0650,0.1360,0.0730,0.6330
SIMGS6788H,GS,0.1409,0.4096,0.0589,0.0669,0.3237
SIMGS6789H,GS,0.1170,0.1980,0.3440,0.2650,0.0760
SIMGS6790H,GS,0.0850,0.2330,0.1180,0.4410,0.1230
SIMJD6884H,JD,0.1311,0.2963,0.2302,0.2713,0.0711
SIMJD6886H,JD,0.1788,0.0609,0.1009,0.1778,0.4815
SIMJD6887H,JD,0.0590,0.1860,0.1400,0.1660,0.4490
