SIMGD6824H,GD,0.0010,0.0030,0.0040,0.7680,0.2230,0.0010
SIMGD6825H,GD,0.0020,0.0350,0.1250,0.8350,0.0010,0.0020
SIMGD6826H,GD,0.0010,0.0150,0.2873,0.6887,0.0010,0.0070
SIMGD6827H,GD,0.0020,0.9080,0.0030,0.0820,0.0030,0.0020
SIMGD6828H,GD,0.0040,0.3960,0.0570,0.5280,0.0100,0.0050
SIMGD6829H,GD,0.0010,0.0140,0.9018,0.0782,0.0010,0.0040
SIMGD6831H,GD,0.0010,0.0020,0.0020,0.0010,0.0010,0.9930
SIMGD6833H,GD,0.0080,0.0090,0.0070,0.9700,0.0040,0.0020
SIMGD6840H,GD,0.0030,0.1698,0.2667,0.5295,0.0130,0.0180
SIMGD6841H,GD,0.0030,0.9301,0.0340,0.0190,0.0020,0.0120
SIMGD6844H,GD,0.0090,0.9510,0.0180,0.0190,0.0020,0.0010
SIMGD6846H,GD,0.3477,0.2418,0.3896,0.0130,0.0010,0.0070
SIMGD6847H,GD,0.0150,0.3624,0.0310,0.5866,0.0040,0.0010
SIMGD6848H,GD,0.0020,0.0090,0.8560,0.0180,0.0100,0.1050
SIMGD6851H,GD,0.0040,0.6913,0.2907,0.0030,0.0080,0.0030
SIMGS6764H,GS,0.0040,0.9740,0.0040,0.0090,0.0030,0.0060
SIMGS6765H,GS,0.0190,0.0040,0.0080,0.9630,0.0020,0.0040
SIMGS6767H,GS,0.0070,0.4204,0.2362,0.3043,0.0070,0.0250
SIMGS6768H,GS,0.0080,0.0460,0.8640,0.0300,0.0510,0.0010
SIMGS6769H,GS,0.0090,0.0080,0.5440,0.4350,0.0030,0.0010
SIMGS6771H,GS,0.0160,0.0050,0.0100,0.9660,0.0010,0.0020
SIMGS6773H,GS,0.0060,0.0280,0.0170,0.9400,0.0010,0.0080
SIMGS6775H,GS,0.0020,0.0200,0.9520,0.0050,0.0070,0.0140
SIMGS6776H,GS,0.0210,0.0300,0.8709,0.0360,0.0230,0.0190
SIMGS6778H,GS,0.0010,0.0030,0.0020,0.0020,0.9880,0.0040
SIMGS6780H,GS,0.0080,0.4650,0.5020,0.0190,0.0050,0.0010
SIMGS6784H,GS,0.0060,0.9580,0.0100,0.0060,0.0050,0.0150
SIMGS6785H,GS,0.0010,0.0080,0.9640,0.0140,0.0030,0.0100
SIMGS6788H,GS,0.0440,0.0060,0.0140,0.8551,0.0170,0.0639
SIMGS6789H,GS,0.0050,0.7297,0.0490,0.1902,0.0020,0.0240
SIMGS6790H,GS,0.1220,0.0120,0.7270,0.0040,0.1240,0.0110
SIMJD6884H,JD,0.0150,0.8090,0.1410,0.0080,0.0150,0.0120
SIMJD6886H,JD,0.0020,0.1381,0.5806,0.2723,0.0040,0.0030
SIMJD6887H,JD,0.0020,0.9750,0.0110,0.0080,0.0020,0.0020
SIMJD6888H,JD,0.0490,0.6130,0.3070,0.0110,0.0020,0.0180
SIMJD6894H,JD,0.0040,0.1990,0.7710,0.0140,0.0100,0.0020
SIMJD6895H,JD,0.0020,0.0020,0.0010,0.0030,0.0010,0.9910
SIMJD6896H,JD,0.0040,0.6230,0.3510,0.0180,0.0030,0.0010
SIMJD6897H,JD,0.0080,0.7508,0.0310,0.1982,0.0020,0.0100
SIMJD6898H,JD,0.0020,0.1400,0.7550,0.0080,0.0070,0.0880
SIMJD6899H,JD,0.0020,0.7430,0.0100,0.0060,0.0090,0.2300
SIMJD6905H,JD,0.0660,0.3500,0.5560,0.0210,0.0060,0.0010
SIMJD6906H,JD,0.0020,0.0050,0.0100,0.9760,0.0030,0.0040
SIMJD6907H,JD,0.0290,0.8242,0.0280,0.1119,0.0050,0.0020
SIMJD6908H,JD,0.2212,0.7027,0.0430,0.0160,0.0010,0.0160
SIMJD6913H,JD,0.9880,0.0040,0.0020,0.0020,0.0030,0.0010
SIMJS6704H,JS,0.0130,0.9420,0.0340,0.0090,0.0010,0.0010
SIMJS6706H,JS,0.0050,0.0730,0.9040,0.0080,0.0090,0.0010
SIMJS6707H,JS,0.0020,0.8060,0.0910,0.0960,0.0020,0.0030
SIMJS6709H,JS,0.0020,0.9421,0.0340,0.0080,0.0120,0.0020
SIMJS6711H,JS,0.0030,0.6076,0.2472,0.1371,0.0030,0.0020
SIMJS6713H,JS,0.0100,0.0390,0.8731,0.0669,0.0020,0.0090
SIMJS6715H,JS,0.9950,0.0010,0.0010,0.0010,0.0010,0.0010
SIMJS6716H,JS,0.1031,0.0070,0.8719,0.0120,0.0010,0.0050
SIMJS6717H,JS,0.0060,0.7057,0.2052,0.0040,0.0531,0.0260
SIMJS6718H,JS,0.0080,0.9241,0.0150,0.0490,0.0030,0.0010
SIMJS6725H,JS,0.0030,0.4810,0.0280,0.0520,0.4290,0.0070
SIMJS6726H,JS,0.0030,0.0130,0.9290,0.0090,0.0440,0.0020
SIMJS6727H,JS,0.0040,0.8910,0.0810,0.0180,0.0040,0.0020
SIMJS6728H,JS,0.0020,0.0450,0.0090,0.9369,0.0030,0.0040
SIMPD7015H,PD,0.0170,0.0180,0.9170,0.0040,0.0410,0.0030
SIMPD7016H,PD,0.0210,0.7160,0.1570,0.0060,0.0980,0.0020
SIMPD7018H,PD,0.0130,0.4060,0.5020,0.0590,0.0120,0.0080
SIMPD7019H,PD,0.0320,0.7280,0.2120,0.0130,0.0110,0.0040
SIMPD7021H,PD,0.0020,0.0020,0.0010,0.0020,0.9920,0.0010
