SIMGD6824H,GD,0.0070,0.0050,0.9770,0.0110
SIMGD6825H,GD,0.0030,0.0070,0.9620,0.0280
SIMGD6826H,GD,0.0180,0.0080,0.9610,0.0130
SIMGD6827H,GD,0.0090,0.0030,0.9850,0.0030
SIMGD6828H,GD,0.0110,0.1309,0.7403,0.1179
SIMGD6829H,GD,0.0080,0.0110,0.9750,0.0060
SIMGD6831H,GD,0.0040,0.0050,0.9860,0.0050
SIMGD6833H,GD,0.0080,0.0040,0.9530,0.0350
SIMGD6840H,GD,0.0300,0.0070,0.9540,0.0090
SIMGD6841H,GD,0.0350,0.0830,0.8190,0.0630
SIMGD6844H,GD,0.0870,0.0630,0.8100,0.0400
SIMGD6846H,GD,0.0140,0.0040,0.9770,0.0050
SIMGD6847H,GD,0.0060,0.0150,0.9040,0.0750
SIMGD6848H,GD,0.0060,0.0360,0.9420,0.0160
SIMGD6851H,GD,0.0030,0.2250,0.7530,0.0190
SIMGS6764H,GS,0.9750,0.0110,0.0050,0.0090
SIMGS6765H,GS,0.6530,0.2960,0.0030,0.0480
SIMGS6767H,GS,0.9520,0.0310,0.0070,0.0100
SIMGS6768H,GS,0.8789,0.0561,0.0310,0.0340
SIMGS6769H,GS,0.9910,0.0020,0.0040,0.0030
SIMGS6771H,GS,0.9740,0.0090,0.0060,0.0110
SIMGS6773H,GS,0.9219,0.0100,0.0100,0.0581
SIMGS6775H,GS,0.9490,0.0270,0.0120,0.0120
SIMGS6776H,GS,0.7620,0.0330,0.1890,0.0160
SIMGS6778H,GS,0.9580,0.0140,0.0110,0.0170
SIMGS6780H,GS,0.9590,0.0070,0.0250,0.0090
SIMGS6784H,GS,0.8190,0.0060,0.1540,0.0210
SIMGS6785H,GS,0.9750,0.0140,0.0050,0.0060
SIMGS6788H,GS,0.8800,0.0780,0.0300,0.0120
SIMGS6789H,GS,0.9530,0.0320,0.0090,0.0060
SIMGS6790H,GS,0.9240,0.0470,0.0250,0.0040
SIMJD6884H,JD,0.0300,0.9300,0.0250,0.0150
SIMJD6886H,JD,0.1852,0.6647,0.1251,0.0250
SIMJD6887H,JD,0.0310,0.9280,0.0190,0.0220
SIMJD6888H,JD,0.0490,0.8690,0.0480,0.0340
SIMJD6894H,JD,0.0100,0.9540,0.0160,0.0200
SIMJD6895H,JD,0.0030,0.9910,0.0040,0.0020
SIMJD6896H,JD,0.0100,0.9640,0.0090,0.0170
SIMJD6897H,JD,0.0160,0.9140,0.0140,0.0560
SIMJD6898H,JD,0.0180,0.7832,0.1528,0.0460
SIMJD6899H,JD,0.0030,0.9910,0.0030,0.0030
SIMJD6905H,JD,0.0060,0.9680,0.0140,0.0120
SIMJD6906H,JD,0.0160,0.6767,0.3033,0.0040
SIMJD6907H,JD,0.0110,0.9750,0.0050,0.0090
SIMJD6908H,JD,0.0210,0.9530,0.0120,0.0140
SIMJD6913H,JD,0.0020,0.9930,0.0020,0.0030
SIMJS6704H,JS,0.0070,0.0030,0.0050,0.9850
SIMJS6706H,JS,0.0090,0.0120,0.0040,0.9750
SIMJS6707H,JS,0.0589,0.1968,0.0080,0.7363
SIMJS6709H,JS,0.0030,0.0060,0.0020,0.9890
SIMJS6711H,JS,0.0270,0.0040,0.0090,0.9600
SIMJS6713H,JS,0.0050,0.0050,0.0090,0.9810
SIMJS6715H,JS,0.0020,0.0040,0.0020,0.9920
SIMJS6716H,JS,0.0720,0.0210,0.1340,0.7730
SIMJS6717H,JS,0.0030,0.0080,0.0090,0.9800
SIMJS6718H,JS,0.0779,0.2218,0.0430,0.6573
SIMJS6725H,JS,0.0380,0.0910,0.0210,0.8500
SIMJS6726H,JS,0.0490,0.0640,0.0160,0.8710
SIMJS6727H,JS,0.0090,0.0090,0.1429,0.8392
SIMJS6728H,JS,0.0100,0.0060,0.4010,0.5830
SIMPD7015H,PD,0.9510,0.0070,0.0110,0.0310
SIMPD7016H,PD,0.8629,0.0070,0.1151,0.0150
SIMPD7018H,PD,0.8880,0.0080,0.0680,0.0360
SIMPD7019H,PD,0.9730,0.0030,0.0060,0.0180
SIMPD7021H,PD,0.9870,0.0030,0.0030,0.0070
SIMPD7022H,PD,0.9700,0.0050,0.0140,0.0110
SIMPD7023H,PD,0.8940,0.0120,0.0800,0.0140
SIMPD7024H,PD,0.9580,0.0030,0.0070,0.0320
SIMPD7025H,PD,0.9259,0.0040,0.0260,0.0440
SIMPD7027H,PD,0.9810,0.0030,0.0110,0.0050
SIMPD7035H,PD,0.9800,0.0060,0.0040,0.0100
SIMPD7036H,PD,0.6220,0.1240,0.0410,0.2130
SIMPD7037H,PD,0.9310,0.0250,0.0080,0.0360
SIMPD7040H,PD,0.9780,0.0040,0.0060,0.0120
SIMPD7041H,PD,0.8990,0.0040,0.0050,0.0920
SIMPS6633H,PS,0.0541,0.0731,0.0841,0.7888
SIMPS6634H,PS,0.0100,0.0260,0.0250,0.9391
SIMPS6635H,PS,0.0190,0.0070,0.0140,0.9600
SIMPS6638H,PS,0.0140,0.0260,0.0030,0.9570
SIMPS6639H,PS,0.0700,0.0090,0.0110,0.9100
SIMPS6641H,PS,0.0090,0.0040,0.0080,0.9790
SIMPS6642H,PS,0.0130,0.0040,0.0130,0.9700
SIMPS6643H,PS,0.0790,0.0150,0.0070,0.8990
SIMPS6644H,PS,0.1260,0.0310,0.0170,0.8260
SIMPS6645H,PS,0.0080,0.0150,0.0110,0.9660
SIMPS6646H,PS,0.0090,0.0190,0.0080,0.9640
SIMPS6652H,PS,0.0090,0.0280,0.0180,0.9450
SIMPS6654H,PS,0.0350,0.0050,0.0360,0.9240
SIMPS6657H,PS,0.0080,0.0030,0.0110,0.9780
SIMPS6658H,PS,0.0100,0.2262,0.1191,0.6446
SIMPS6661H,PS,0.2330,0.0430,0.0100,0.7140
SIMWD6945H,WD,0.0160,0.0630,0.9130,0.0080
SIMWD6947H,WD,0.0290,0.0210,0.9410,0.0090
SIMWD6948H,WD,0.0050,0.0020,0.9910,0.0020
SIMWD6954H,WD,0.0050,0.0040,0.9560,0.0350
SIMWD6955H,WD,0.0100,0.0080,0.9730,0.0090
SIMWD6956H,WD,0.0150,0.0120,0.4780,0.4950
SIMWD6957H,WD,0.0110,0.0030,0.9330,0.0530
SIMWD6958H,WD,0.0170,0.0040,0.9730,0.0060
SIMWD6959H,WD,0.0060,0.0110,0.9730,0.0100
SIMWD6962H,WD,0.0130,0.1079,0.6613,0.2178
SIMWD6967H,WD,0.0230,0.0070,0.9520,0.0180
SIMWD6968H,WD,0.0679,0.0130,0.8861,0.0330
SIMWD6969H,WD,0.0080,0.0120,0.9720,0.0080
SIMWD6972H,WD,0.0130,0.0300,0.9500,0.0070
