SIMGD6824H,GD,0.0020,0.9800,0.0030,0.0040,0.0070,0.0040
SIMGD6825H,GD,0.0040,0.9700,0.0030,0.0020,0.0120,0.0090
SIMGD6826H,GD,0.0060,0.9720,0.0070,0.0080,0.0040,0.0030
SIMGD6827H,GD,0.0020,0.9690,0.0140,0.0020,0.0020,0.0110
SIMGD6828H,GD,0.0090,0.9690,0.0070,0.0030,0.0070,0.0050
SIMGD6829H,GD,0.0190,0.9419,0.0070,0.0080,0.0080,0.0160
SIMGD6831H,GD,0.0070,0.9790,0.0010,0.0050,0.0030,0.0050
SIMGD6833H,GD,0.0020,0.9800,0.0030,0.0030,0.0080,0.0040
SIMGD6840H,GD,0.0080,0.8760,0.0230,0.0550,0.0090,0.0290
SIMGD6841H,GD,0.0270,0.9460,0.0070,0.0050,0.0120,0.0030
SIMGD6844H,GD,0.0050,0.8490,0.0180,0.0070,0.0200,0.1010
SIMGD6846H,GD,0.0020,0.8382,0.0070,0.0150,0.0040,0.1339
SIMGD6847H,GD,0.0170,0.9230,0.0030,0.0040,0.0440,0.0090
SIMGD6848H,GD,0.0480,0.8689,0.0060,0.0180,0.0300,0.0290
SIMGD6851H,GD,0.0290,0.9650,0.0010,0.0010,0.0030,0.0010
SIMGS6764H,GS,0.0050,0.0020,0.0130,0.9640,0.0140,0.0020
SIMGS6765H,GS,0.0300,0.0060,0.0070,0.9459,0.0100,0.0010
SIMGS6767H,GS,0.0230,0.0030,0.0120,0.9370,0.0170,0.0080
SIMGS6768H,GS,0.0240,0.0140,0.0100,0.8890,0.0410,0.0220
SIMGS6769H,GS,0.0020,0.0030,0.0150,0.9760,0.0020,0.0020
SIMGS6771H,GS,0.0030,0.0030,0.0040,0.9790,0.0090,0.0020
SIMGS6773H,GS,0.0070,0.0220,0.0890,0.7430,0.1330,0.0060
SIMGS6775H,GS,0.0080,0.0040,0.0020,0.9720,0.0060,0.0080
SIMGS6776H,GS,0.0630,0.0400,0.0070,0.7240,0.0350,0.1310
