SIMGD6824H,GD,0.0060,0.0070,0.9760,0.0110
SIMGD6825H,GD,0.0020,0.0030,0.9870,0.0080
SIMGD6826H,GD,0.0080,0.0080,0.9770,0.0070
SIMGD6827H,GD,0.0080,0.0030,0.9870,0.0020
SIMGD6828H,GD,0.0150,0.0100,0.9550,0.0200
SIMGD6829H,GD,0.0030,0.0050,0.9870,0.0050
SIMGD6831H,GD,0.0030,0.0110,0.9820,0.0040
SIMGD6833H,GD,0.0070,0.0020,0.9820,0.0090
SIMGD6840H,GD,0.0090,0.0270,0.9540,0.0100
SIMGD6841H,GD,0.0100,0.0170,0.9380,0.0350
SIMGD6844H,GD,0.1440,0.0700,0.7560,0.0300
SIMGD6846H,GD,0.0110,0.0060,0.9770,0.0060
SIMGD6847H,GD,0.0040,0.0100,0.9580,0.0280
SIMGD6848H,GD,0.0060,0.0250,0.9520,0.0170
SIMGD6851H,GD,0.0030,0.0050,0.9770,0.0150
SIMGS6764H,GS,0.0270,0.9510,0.0030,0.0190
SIMGS6765H,GS,0.0090,0.9770,0.0020,0.0120
SIMGS6767H,GS,0.0080,0.9780,0.0050,0.0090
SIMGS6768H,GS,0.0050,0.9469,0.0130,0.0350
SIMGS6769H,GS,0.0580,0.9330,0.0030,0.0060
SIMGS6771H,GS,0.0100,0.9620,0.0040,0.0240
SIMGS6773H,GS,0.0640,0.9000,0.0070,0.0290
SIMGS6775H,GS,0.0040,0.9830,0.0080,0.0050
SIMGS6776H,GS,0.0030,0.8860,0.1010,0.0100
SIMGS6778H,GS,0.0460,0.7622,0.0110,0.1808
SIMGS6780H,GS,0.0210,0.8579,0.1031,0.0180
SIMGS6784H,GS,0.0120,0.9230,0.0400,0.0250
SIMGS6785H,GS,0.0140,0.9770,0.0030,0.0060
SIMGS6788H,GS,0.0040,0.9830,0.0080,0.0050
SIMGS6789H,GS,0.0030,0.9870,0.0050,0.0050
SIMGS6790H,GS,0.0040,0.9900,0.0030,0.0030
SIMJD6884H,JD,0.0130,0.9530,0.0220,0.0120
SIMJD6886H,JD,0.0090,0.9489,0.0310,0.0110
SIMJD6887H,JD,0.0619,0.8911,0.0170,0.0300
SIMJD6888H,JD,0.0040,0.9830,0.0060,0.0070
SIMJD6894H,JD,0.0130,0.7728,0.0370,0.1772
SIMJD6895H,JD,0.0020,0.9890,0.0070,0.0020
SIMJD6896H,JD,0.3370,0.5270,0.0180,0.1180
SIMJD6897H,JD,0.0280,0.9450,0.0060,0.0210
SIMJD6898H,JD,0.0100,0.7323,0.1449,0.1129
SIMJD6899H,JD,0.0030,0.9910,0.0030,0.0030
SIMJD6905H,JD,0.0050,0.9580,0.0130,0.0240
SIMJD6906H,JD,0.0020,0.9600,0.0340,0.0040
SIMJD6907H,JD,0.0040,0.9840,0.0050,0.0070
SIMJD6908H,JD,0.0250,0.9580,0.0080,0.0090
SIMJD6913H,JD,0.0020,0.9840,0.0020,0.0120
SIMJS6704H,JS,0.0060,0.0030,0.0050,0.9860
SIMJS6706H,JS,0.0060,0.0060,0.0030,0.9850
SIMJS6707H,JS,0.0040,0.0910,0.0130,0.8920
SIMJS6709H,JS,0.0160,0.0010,0.0020,0.9810
SIMJS6711H,JS,0.0831,0.0040,0.0140,0.8989
SIMJS6713H,JS,0.0020,0.0020,0.0070,0.9890
SIMJS6715H,JS,0.0020,0.0030,0.0020,0.9930
SIMJS6716H,JS,0.0050,0.0480,0.0591,0.8879
SIMJS6717H,JS,0.0020,0.0060,0.0120,0.9800
SIMJS6718H,JS,0.0790,0.0340,0.0180,0.8690
SIMJS6725H,JS,0.0050,0.0360,0.0130,0.9461
SIMJS6726H,JS,0.0090,0.0320,0.0070,0.9520
SIMJS6727H,JS,0.0220,0.0050,0.2002,0.7728
SIMJS6728H,JS,0.0080,0.0070,0.3650,0.6200
SIMPD7015H,PD,0.9850,0.0030,0.0050,0.0070
SIMPD7016H,PD,0.9510,0.0070,0.0200,0.0220
SIMPD7018H,PD,0.9810,0.0050,0.0080,0.0060
SIMPD7019H,PD,0.9790,0.0040,0.0050,0.0120
SIMPD7021H,PD,0.9940,0.0020,0.0020,0.0020
SIMPD7022H,PD,0.9280,0.0350,0.0110,0.0260
SIMPD7023H,PD,0.8480,0.0350,0.1040,0.0130
SIMPD7024H,PD,0.9620,0.0090,0.0120,0.0170
SIMPD7025H,PD,0.9460,0.0060,0.0140,0.0340
SIMPD7027H,PD,0.9870,0.0040,0.0060,0.0030
SIMPD7035H,PD,0.9060,0.0720,0.0090,0.0130
SIMPD7036H,PD,0.8580,0.0120,0.0240,0.1060
SIMPD7037H,PD,0.9910,0.0020,0.0030,0.0040
SIMPD7040H,PD,0.9900,0.0030,0.0030,0.0040
SIMPD7041H,PD,0.8821,0.0110,0.0040,0.1029
SIMPS6633H,PS,0.0430,0.0180,0.0790,0.8600
SIMPS6634H,PS,0.0030,0.0320,0.0180,0.9470
SIMPS6635H,PS,0.0270,0.0060,0.0130,0.9540
SIMPS6638H,PS,0.0020,0.0400,0.0020,0.9560
SIMPS6639H,PS,0.0290,0.0140,0.0110,0.9460
SIMPS6641H,PS,0.0200,0.0050,0.0110,0.9640
SIMPS6642H,PS,0.0230,0.0060,0.0160,0.9550
SIMPS6643H,PS,0.0040,0.1220,0.0030,0.8710
SIMPS6644H,PS,0.0190,0.0510,0.0080,0.9220
SIMPS6645H,PS,0.0030,0.0050,0.0050,0.9870
SIMPS6646H,PS,0.0250,0.0030,0.0050,0.9670
SIMPS6652H,PS,0.0030,0.0080,0.0070,0.9820
SIMPS6654H,PS,0.0130,0.0090,0.0320,0.9460
SIMPS6657H,PS,0.0270,0.0060,0.0340,0.9330
SIMPS6658H,PS,0.0730,0.0150,0.4520,0.4600
SIMPS6661H,PS,0.1320,0.1390,0.0080,0.7210
SIMWD6945H,WD,0.0050,0.0590,0.9290,0.0070
SIMWD6947H,WD,0.0070,0.0130,0.9740,0.0060
SIMWD6948H,WD,0.0020,0.0040,0.9920,0.0020
SIMWD6954H,WD,0.0040,0.0060,0.9660,0.0240
SIMWD6955H,WD,0.0060,0.0050,0.9850,0.0040
SIMWD6956H,WD,0.0080,0.0330,0.4150,0.5440
SIMWD6957H,WD,0.0060,0.0030,0.9720,0.0190
