SIMGD6824H,GD,0.0040,0.0040,0.0120,0.0040,0.0030,0.0050,0.9660,0.0020
SIMGD6825H,GD,0.0010,0.0090,0.0080,0.0030,0.0020,0.0010,0.9730,0.0030
SIMGD6826H,GD,0.0160,0.0140,0.0070,0.0030,0.0100,0.0070,0.9400,0.0030
SIMGD6827H,GD,0.0040,0.0020,0.0020,0.0370,0.0180,0.0020,0.9330,0.0020
SIMGD6828H,GD,0.0030,0.0120,0.0520,0.0110,0.0140,0.0100,0.8810,0.0170
SIMGD6829H,GD,0.0170,0.0070,0.0100,0.0060,0.0080,0.0060,0.9429,0.0030
SIMGD6831H,GD,0.0060,0.0080,0.0010,0.0030,0.0010,0.0060,0.9690,0.0060
SIMGD6833H,GD,0.0020,0.0040,0.0150,0.0070,0.0030,0.0090,0.9570,0.0030
SIMGD6840H,GD,0.0230,0.0080,0.0230,0.0110,0.0260,0.0280,0.8749,0.0060
SIMGD6841H,GD,0.0050,0.0080,0.0090,0.0020,0.0050,0.0030,0.9620,0.0060
SIMGD6844H,GD,0.0060,0.0510,0.0700,0.0800,0.0280,0.0670,0.6800,0.0180
SIMGD6846H,GD,0.0310,0.0080,0.0020,0.0641,0.0050,0.0150,0.8709,0.0040
SIMGD6847H,GD,0.0050,0.0250,0.1269,0.0070,0.0040,0.0020,0.8082,0.0220
SIMGD6848H,GD,0.0060,0.0200,0.0070,0.0110,0.0050,0.0050,0.9221,0.0240
SIMGD6851H,GD,0.0010,0.0030,0.0020,0.0020,0.0010,0.0010,0.9580,0.0320
SIMGS6764H,GS,0.8529,0.0991,0.0020,0.0030,0.0080,0.0240,0.0020,0.0090
SIMGS6765H,GS,0.9350,0.0190,0.0080,0.0020,0.0080,0.0020,0.0030,0.0230
SIMGS6767H,GS,0.8322,0.0150,0.0220,0.0150,0.0110,0.0559,0.0030,0.0460
SIMGS6768H,GS,0.7220,0.1360,0.0140,0.0740,0.0050,0.0060,0.0100,0.0330
SIMGS6769H,GS,0.9370,0.0040,0.0040,0.0030,0.0450,0.0020,0.0030,0.0020
SIMGS6771H,GS,0.9660,0.0030,0.0080,0.0030,0.0020,0.0120,0.0030,0.0030
SIMGS6773H,GS,0.8890,0.0220,0.0160,0.0050,0.0350,0.0050,0.0200,0.0080
SIMGS6775H,GS,0.9469,0.0020,0.0260,0.0060,0.0030,0.0040,0.0030,0.0090
SIMGS6776H,GS,0.7522,0.0070,0.0070,0.1319,0.0050,0.0509,0.0340,0.0120
