SIMGD6824H,GD,0.0040,0.0050,0.0040,0.0050,0.9820
SIMGD6825H,GD,0.0050,0.0090,0.0020,0.0060,0.9780
SIMGD6826H,GD,0.0050,0.0050,0.0100,0.0130,0.9670
SIMGD6827H,GD,0.0110,0.0020,0.0040,0.0100,0.9730
SIMGD6828H,GD,0.0050,0.0110,0.0030,0.0110,0.9700
SIMGD6829H,GD,0.0270,0.0090,0.0090,0.0110,0.9439
SIMGD6831H,GD,0.0040,0.0040,0.0050,0.0050,0.9820
SIMGD6833H,GD,0.0090,0.0100,0.0030,0.0060,0.9720
SIMGD6840H,GD,0.0240,0.0160,0.0521,0.0230,0.8849
SIMGD6841H,GD,0.0030,0.0120,0.0090,0.0080,0.9680
SIMGD6844H,GD,0.0720,0.0550,0.0240,0.0820,0.7670
SIMGD6846H,GD,0.2793,0.0040,0.0050,0.0170,0.6947
SIMGD6847H,GD,0.0060,0.0580,0.0070,0.0070,0.9220
SIMGD6848H,GD,0.0520,0.0200,0.0100,0.0100,0.9080
SIMGD6851H,GD,0.0020,0.0100,0.0020,0.0020,0.9840
SIMGS6764H,GS,0.0040,0.0060,0.8639,0.1231,0.0030
SIMGS6765H,GS,0.0030,0.0190,0.9460,0.0220,0.0100
SIMGS6767H,GS,0.0070,0.0250,0.9310,0.0340,0.0030
SIMGS6768H,GS,0.0981,0.0310,0.8498,0.0150,0.0060
SIMGS6769H,GS,0.0040,0.0030,0.9770,0.0130,0.0030
SIMGS6771H,GS,0.0040,0.0080,0.9800,0.0050,0.0030
SIMGS6773H,GS,0.0070,0.0400,0.8891,0.0300,0.0340
SIMGS6775H,GS,0.0050,0.0300,0.9580,0.0030,0.0040
SIMGS6776H,GS,0.0300,0.0509,0.8641,0.0060,0.0490
SIMGS6778H,GS,0.1160,0.0180,0.7780,0.0850,0.0030
SIMGS6780H,GS,0.0120,0.0330,0.8442,0.0070,0.1039
SIMGS6784H,GS,0.1000,0.0040,0.8800,0.0090,0.0070
SIMGS6785H,GS,0.0040,0.0070,0.9800,0.0050,0.0040
SIMGS6788H,GS,0.0350,0.0070,0.9490,0.0050,0.0040
SIMGS6789H,GS,0.0020,0.0020,0.9890,0.0030,0.0040
SIMGS6790H,GS,0.0040,0.0070,0.9700,0.0060,0.0130
SIMJD6884H,JD,0.0110,0.9620,0.0090,0.0070,0.0110
SIMJD6886H,JD,0.0130,0.7880,0.1070,0.0300,0.0620
SIMJD6887H,JD,0.0170,0.9440,0.0080,0.0280,0.0030
SIMJD6888H,JD,0.0080,0.9660,0.0160,0.0040,0.0060
SIMJD6894H,JD,0.0070,0.9760,0.0040,0.0050,0.0080
SIMJD6895H,JD,0.0080,0.9131,0.0270,0.0040,0.0480
SIMJD6896H,JD,0.0140,0.9280,0.0030,0.0500,0.0050
SIMJD6897H,JD,0.0210,0.9600,0.0060,0.0100,0.0030
SIMJD6898H,JD,0.0030,0.9049,0.0050,0.0090,0.0781
SIMJD6899H,JD,0.0020,0.9810,0.0050,0.0040,0.0080
SIMJD6905H,JD,0.0510,0.8670,0.0670,0.0080,0.0070
SIMJD6906H,JD,0.2587,0.7043,0.0290,0.0040,0.0040
SIMJD6907H,JD,0.0050,0.9620,0.0220,0.0040,0.0070
SIMJD6908H,JD,0.0070,0.9260,0.0460,0.0160,0.0050
SIMJD6913H,JD,0.0020,0.9920,0.0020,0.0020,0.0020
SIMJS6704H,JS,0.0130,0.8498,0.0090,0.1141,0.0140
SIMJS6706H,JS,0.0060,0.9810,0.0030,0.0050,0.0050
SIMJS6707H,JS,0.0050,0.9141,0.0509,0.0070,0.0230
SIMJS6709H,JS,0.0030,0.7872,0.0020,0.2048,0.0030
SIMJS6711H,JS,0.0060,0.8870,0.0090,0.0510,0.0470
SIMJS6713H,JS,0.0080,0.9660,0.0080,0.0080,0.0100
SIMJS6715H,JS,0.0020,0.9920,0.0020,0.0020,0.0020
SIMJS6716H,JS,0.0400,0.7770,0.0450,0.0200,0.1180
SIMJS6717H,JS,0.0290,0.9470,0.0020,0.0170,0.0050
SIMJS6718H,JS,0.0120,0.8760,0.0070,0.0960,0.0090
SIMJS6725H,JS,0.0120,0.9150,0.0320,0.0120,0.0290
SIMJS6726H,JS,0.0050,0.9650,0.0090,0.0120,0.0090
SIMJS6727H,JS,0.0080,0.6014,0.0040,0.0709,0.3157
SIMJS6728H,JS,0.2372,0.3744,0.0070,0.2172,0.1642
SIMPD7015H,PD,0.0060,0.0030,0.0020,0.9860,0.0030
SIMPD7016H,PD,0.0140,0.0100,0.0060,0.9500,0.0200
SIMPD7018H,PD,0.0060,0.0040,0.0030,0.9411,0.0460
SIMPD7019H,PD,0.0769,0.0060,0.0120,0.9031,0.0020
SIMPD7021H,PD,0.0020,0.0020,0.0020,0.9930,0.0010
SIMPD7022H,PD,0.0100,0.0170,0.1371,0.7948,0.0410
SIMPD7023H,PD,0.1772,0.0020,0.0160,0.7898,0.0150
SIMPD7024H,PD,0.0020,0.0050,0.0070,0.9600,0.0260
SIMPD7025H,PD,0.0040,0.0030,0.0040,0.9780,0.0110
SIMPD7027H,PD,0.0490,0.0030,0.0060,0.9400,0.0020
SIMPD7035H,PD,0.0070,0.0070,0.0420,0.9419,0.0020
SIMPD7036H,PD,0.0070,0.0270,0.0120,0.9340,0.0200
SIMPD7037H,PD,0.0020,0.0060,0.0030,0.9820,0.0070
SIMPD7040H,PD,0.0040,0.0050,0.0120,0.9750,0.0040
SIMPD7041H,PD,0.0020,0.0250,0.0080,0.9590,0.0060
SIMPS6633H,PS,0.0791,0.1071,0.0160,0.7648,0.0330
SIMPS6634H,PS,0.0140,0.8900,0.0190,0.0560,0.0210
SIMPS6635H,PS,0.0050,0.0150,0.0280,0.9440,0.0080
SIMPS6638H,PS,0.0040,0.6364,0.1998,0.1528,0.0070
SIMPS6639H,PS,0.0100,0.0340,0.1480,0.7870,0.0210
SIMPS6641H,PS,0.0390,0.2820,0.0240,0.6440,0.0110
SIMPS6642H,PS,0.1500,0.0250,0.0160,0.8020,0.0070
SIMPS6643H,PS,0.0180,0.1802,0.3794,0.4194,0.0030
SIMPS6644H,PS,0.0080,0.0130,0.0460,0.9259,0.0070
SIMPS6645H,PS,0.0080,0.4680,0.0140,0.5010,0.0090
SIMPS6646H,PS,0.0140,0.0730,0.0050,0.9010,0.0070
SIMPS6652H,PS,0.0120,0.8278,0.0170,0.0831,0.0601
SIMPS6654H,PS,0.0250,0.0470,0.0530,0.8410,0.0340
SIMPS6657H,PS,0.0180,0.0290,0.0070,0.9080,0.0380
SIMPS6658H,PS,0.1020,0.0500,0.0030,0.8380,0.0070
SIMPS6661H,PS,0.0050,0.0310,0.0701,0.8889,0.0050
SIMWD6945H,WD,0.9770,0.0060,0.0100,0.0050,0.0020
SIMWD6947H,WD,0.9540,0.0050,0.0030,0.0310,0.0070
