SIMGD6824H,GD,0.0150,0.0220,0.9630
SIMGD6825H,GD,0.0060,0.0100,0.9840
SIMGD6826H,GD,0.0130,0.0140,0.9730
SIMGD6827H,GD,0.0050,0.0070,0.9880
SIMGD6828H,GD,0.0230,0.0830,0.8940
SIMGD6829H,GD,0.0090,0.0080,0.9830
SIMGD6831H,GD,0.0190,0.0060,0.9750
SIMGD6833H,GD,0.0040,0.0150,0.9810
SIMGD6840H,GD,0.0450,0.0250,0.9300
SIMGD6841H,GD,0.0320,0.0430,0.9250
SIMGD6844H,GD,0.1760,0.1060,0.7180
SIMGD6846H,GD,0.0090,0.0140,0.9770
SIMGD6847H,GD,0.0160,0.0240,0.9600
SIMGD6848H,GD,0.0470,0.0190,0.9340
SIMGD6851H,GD,0.0110,0.0140,0.9750
SIMGS6764H,GS,0.9320,0.0620,0.0060
SIMGS6765H,GS,0.9760,0.0190,0.0050
SIMGS6767H,GS,0.9680,0.0240,0.0080
SIMGS6768H,GS,0.9620,0.0220,0.0160
SIMGS6769H,GS,0.9380,0.0550,0.0070
SIMGS6771H,GS,0.9540,0.0380,0.0080
SIMGS6773H,GS,0.8531,0.1319,0.0150
SIMGS6775H,GS,0.9780,0.0120,0.0100
SIMGS6776H,GS,0.8118,0.0150,0.1732
SIMGS6778H,GS,0.6340,0.3490,0.0170
SIMGS6780H,GS,0.7840,0.0550,0.1610
SIMGS6784H,GS,0.8720,0.0370,0.0910
SIMGS6785H,GS,0.9780,0.0160,0.0060
SIMGS6788H,GS,0.9750,0.0090,0.0160
SIMGS6789H,GS,0.9830,0.0080,0.0090
SIMGS6790H,GS,0.9880,0.0060,0.0060
SIMJD6884H,JD,0.9580,0.0160,0.0260
SIMJD6886H,JD,0.9310,0.0130,0.0560
SIMJD6887H,JD,0.8621,0.1009,0.0370
SIMJD6888H,JD,0.9740,0.0140,0.0120
SIMJD6894H,JD,0.8350,0.1020,0.0630
SIMJD6895H,JD,0.9800,0.0040,0.0160
SIMJD6896H,JD,0.4090,0.5690,0.0220
SIMJD6897H,JD,0.9340,0.0530,0.0130
SIMJD6898H,JD,0.7400,0.1210,0.1390
SIMJD6899H,JD,0.9910,0.0050,0.0040
SIMJD6905H,JD,0.9620,0.0150,0.0230
SIMJD6906H,JD,0.9370,0.0050,0.0580
SIMJD6907H,JD,0.9810,0.0110,0.0080
SIMJD6908H,JD,0.9510,0.0360,0.0130
SIMJD6913H,JD,0.9860,0.0080,0.0060
SIMJS6704H,JS,0.0070,0.9800,0.0130
SIMJS6706H,JS,0.0380,0.9510,0.0110
SIMJS6707H,JS,0.2767,0.6833,0.0400
SIMJS6709H,JS,0.0030,0.9930,0.0040
SIMJS6711H,JS,0.0100,0.9470,0.0430
SIMJS6713H,JS,0.0100,0.8810,0.1090
SIMJS6715H,JS,0.0080,0.9860,0.0060
SIMJS6716H,JS,0.2272,0.4875,0.2853
SIMJS6717H,JS,0.0360,0.8358,0.1281
SIMJS6718H,JS,0.0631,0.9109,0.0260
SIMJS6725H,JS,0.1850,0.7520,0.0630
SIMJS6726H,JS,0.1690,0.8070,0.0240
SIMJS6727H,JS,0.0080,0.7400,0.2520
SIMJS6728H,JS,0.0130,0.6220,0.3650
SIMPD7015H,PD,0.0050,0.9870,0.0080
SIMPD7016H,PD,0.0090,0.9760,0.0150
SIMPD7018H,PD,0.0070,0.9700,0.0230
SIMPD7019H,PD,0.0080,0.9850,0.0070
SIMPD7021H,PD,0.0060,0.9900,0.0040
SIMPD7022H,PD,0.0490,0.9360,0.0150
SIMPD7023H,PD,0.0770,0.7980,0.1250
SIMPD7024H,PD,0.0150,0.9740,0.0110
SIMPD7025H,PD,0.0070,0.9780,0.0150
SIMPD7027H,PD,0.0090,0.9620,0.0290
SIMPD7035H,PD,0.0549,0.9361,0.0090
SIMPD7036H,PD,0.0130,0.9720,0.0150
SIMPD7037H,PD,0.0060,0.9900,0.0040
SIMPD7040H,PD,0.0080,0.9820,0.0100
SIMPD7041H,PD,0.0140,0.9820,0.0040
SIMPS6633H,PS,0.0340,0.8402,0.1259
SIMPS6634H,PS,0.3030,0.6550,0.0420
SIMPS6635H,PS,0.0090,0.9740,0.0170
SIMPS6638H,PS,0.3884,0.6076,0.0040
SIMPS6639H,PS,0.0670,0.9050,0.0280
SIMPS6641H,PS,0.0100,0.9630,0.0270
SIMPS6642H,PS,0.0120,0.9560,0.0320
SIMPS6643H,PS,0.3590,0.6330,0.0080
SIMPS6644H,PS,0.0889,0.8961,0.0150
SIMPS6645H,PS,0.0330,0.9540,0.0130
SIMPS6646H,PS,0.0110,0.9780,0.0110
SIMPS6652H,PS,0.0320,0.9351,0.0330
SIMPS6654H,PS,0.0220,0.9189,0.0591
SIMPS6657H,PS,0.0100,0.9020,0.0880
SIMPS6658H,PS,0.0270,0.6660,0.3070
SIMPS6661H,PS,0.2630,0.7270,0.0100
SIMWD6945H,WD,0.0790,0.0100,0.9110
SIMWD6947H,WD,0.0210,0.0180,0.9610
SIMWD6948H,WD,0.0050,0.0050,0.9900
SIMWD6954H,WD,0.0080,0.0260,0.9660
SIMWD6955H,WD,0.0080,0.0130,0.9790
SIMWD6956H,WD,0.0620,0.2700,0.6680
SIMWD6957H,WD,0.0060,0.0280,0.9660
SIMWD6958H,WD,0.0090,0.0220,0.9690
SIMWD6959H,WD,0.0150,0.0170,0.9680
SIMWD6962H,WD,0.0790,0.0770,0.8440
SIMWD6967H,WD,0.0130,0.0290,0.9580
SIMWD6968H,WD,0.0350,0.1300,0.8350
SIMWD6969H,WD,0.0130,0.0210,0.9660
SIMWD6972H,WD,0.0250,0.0140,0.9610
