SIMGD6824H,GD,0.9830,0.0170
SIMGD6825H,GD,0.9880,0.0120
SIMGD6826H,GD,0.9570,0.0430
SIMGD6827H,GD,0.9940,0.0060
SIMGD6828H,GD,0.9590,0.0410
SIMGD6829H,GD,0.9620,0.0380
SIMGD6831H,GD,0.9910,0.0090
SIMGD6833H,GD,0.9870,0.0130
SIMGD6840H,GD,0.9490,0.0510
SIMGD6841H,GD,0.8150,0.1850
SIMGD6844H,GD,0.9530,0.0470
SIMGD6846H,GD,0.9900,0.0100
SIMGD6847H,GD,0.9790,0.0210
SIMGD6848H,GD,0.9640,0.0360
SIMGD6851H,GD,0.9820,0.0180
SIMGS6764H,GS,0.0070,0.9930
SIMGS6765H,GS,0.0060,0.9940
SIMGS6767H,GS,0.0120,0.9880
SIMGS6768H,GS,0.0280,0.9720
SIMGS6769H,GS,0.0160,0.9840
SIMGS6771H,GS,0.0100,0.9900
SIMGS6773H,GS,0.0110,0.9890
SIMGS6775H,GS,0.0200,0.9800
SIMGS6776H,GS,0.2530,0.7470
SIMGS6778H,GS,0.0190,0.9810
SIMGS6780H,GS,0.0920,0.9080
SIMGS6784H,GS,0.1760,0.8240
SIMGS6785H,GS,0.0090,0.9910
SIMGS6788H,GS,0.0440,0.9560
SIMGS6789H,GS,0.0340,0.9660
SIMGS6790H,GS,0.0460,0.9540
SIMJD6884H,JD,0.0380,0.9620
SIMJD6886H,JD,0.1250,0.8750
SIMJD6887H,JD,0.0240,0.9760
SIMJD6888H,JD,0.0230,0.9770
SIMJD6894H,JD,0.0810,0.9190
SIMJD6895H,JD,0.4440,0.5560
SIMJD6896H,JD,0.0220,0.9780
SIMJD6897H,JD,0.0210,0.9790
SIMJD6898H,JD,0.1250,0.8750
SIMJD6899H,JD,0.0220,0.9780
SIMJD6905H,JD,0.0370,0.9630
SIMJD6906H,JD,0.2500,0.7500
SIMJD6907H,JD,0.0160,0.9840
SIMJD6908H,JD,0.0190,0.9810
SIMJD6913H,JD,0.0240,0.9760
SIMJS6704H,JS,0.0380,0.9620
SIMJS6706H,JS,0.0160,0.9840
SIMJS6707H,JS,0.0330,0.9670
SIMJS6709H,JS,0.0120,0.9880
SIMJS6711H,JS,0.0390,0.9610
SIMJS6713H,JS,0.2990,0.7010
SIMJS6715H,JS,0.0110,0.9890
SIMJS6716H,JS,0.3260,0.6740
SIMJS6717H,JS,0.1190,0.8810
SIMJS6718H,JS,0.0230,0.9770
SIMJS6725H,JS,0.0410,0.9590
SIMJS6726H,JS,0.0360,0.9640
SIMJS6727H,JS,0.4840,0.5160
SIMJS6728H,JS,0.5790,0.4210
SIMPD7015H,PD,0.0270,0.9730
SIMPD7016H,PD,0.0850,0.9150
SIMPD7018H,PD,0.1400,0.8600
SIMPD7019H,PD,0.0100,0.9900
SIMPD7021H,PD,0.0050,0.9950
SIMPD7022H,PD,0.0150,0.9850
SIMPD7023H,PD,0.1040,0.8960
SIMPD7024H,PD,0.0160,0.9840
SIMPD7025H,PD,0.0520,0.9480
SIMPD7027H,PD,0.1200,0.8800
SIMPD7035H,PD,0.0100,0.9900
SIMPD7036H,PD,0.0290,0.9710
SIMPD7037H,PD,0.0130,0.9870
SIMPD7040H,PD,0.0100,0.9900
SIMPD7041H,PD,0.0080,0.9920
SIMPS6633H,PS,0.0880,0.9120
SIMPS6634H,PS,0.1040,0.8960
SIMPS6635H,PS,0.0430,0.9570
SIMPS6638H,PS,0.0070,0.9930
SIMPS6639H,PS,0.0900,0.9100
SIMPS6641H,PS,0.0890,0.9110
SIMPS6642H,PS,0.0450,0.9550
SIMPS6643H,PS,0.0120,0.9880
SIMPS6644H,PS,0.0240,0.9760
SIMPS6645H,PS,0.0230,0.9770
SIMPS6646H,PS,0.0280,0.9720
SIMPS6652H,PS,0.0740,0.9260
SIMPS6654H,PS,0.1380,0.8620
SIMPS6657H,PS,0.1580,0.8420
SIMPS6658H,PS,0.2630,0.7370
SIMPS6661H,PS,0.0080,0.9920
SIMWD6945H,WD,0.9800,0.0200
SIMWD6947H,WD,0.9770,0.0230
SIMWD6948H,WD,0.9940,0.0060
SIMWD6954H,WD,0.9770,0.0230
SIMWD6955H,WD,0.9740,0.0260
SIMWD6956H,WD,0.7240,0.2760
SIMWD6957H,WD,0.9870,0.0130
SIMWD6958H,WD,0.9780,0.0220
SIMWD6959H,WD,0.9860,0.0140
SIMWD6962H,WD,0.9160,0.0840
SIMWD6967H,WD,0.8350,0.1650
SIMWD6968H,WD,0.6690,0.3310
SIMWD6969H,WD,0.9600,0.0400
SIMWD6972H,WD,0.9720,0.0280
