SIMGD6824H,GD,0.0030,0.0050,0.9600,0.0060,0.0030,0.0080,0.0150
SIMGD6825H,GD,0.0050,0.0040,0.9660,0.0020,0.0020,0.0080,0.0130
SIMGD6826H,GD,0.0040,0.0030,0.9660,0.0060,0.0090,0.0070,0.0050
SIMGD6827H,GD,0.0010,0.0050,0.9710,0.0050,0.0140,0.0020,0.0020
SIMGD6828H,GD,0.0230,0.0100,0.8989,0.0040,0.0170,0.0310,0.0160
SIMGD6829H,GD,0.0040,0.0190,0.9309,0.0090,0.0130,0.0150,0.0090
SIMGD6831H,GD,0.0070,0.0060,0.9730,0.0050,0.0020,0.0060,0.0010
SIMGD6833H,GD,0.0020,0.0030,0.9249,0.0020,0.0020,0.0040,0.0621
SIMGD6840H,GD,0.0090,0.0110,0.9089,0.0290,0.0220,0.0100,0.0100
SIMGD6841H,GD,0.0150,0.0030,0.9269,0.0090,0.0120,0.0250,0.0090
SIMGD6844H,GD,0.0260,0.0490,0.8550,0.0160,0.0170,0.0280,0.0090
SIMGD6846H,GD,0.0020,0.2713,0.7127,0.0060,0.0030,0.0040,0.0010
SIMGD6847H,GD,0.0090,0.0140,0.9079,0.0060,0.0030,0.0120,0.0480
SIMGD6848H,GD,0.0210,0.0360,0.8930,0.0070,0.0050,0.0280,0.0100
SIMGD6851H,GD,0.0340,0.0020,0.9560,0.0010,0.0020,0.0030,0.0020
SIMGS6764H,GS,0.0080,0.0030,0.0030,0.9170,0.0170,0.0490,0.0030
SIMGS6765H,GS,0.0760,0.0020,0.0060,0.8420,0.0100,0.0470,0.0170
SIMGS6767H,GS,0.0681,0.0130,0.0040,0.8789,0.0080,0.0200,0.0080
SIMGS6768H,GS,0.0100,0.0250,0.0070,0.8570,0.0060,0.0850,0.0100
SIMGS6769H,GS,0.0020,0.0030,0.0030,0.9311,0.0519,0.0040,0.0050
SIMGS6771H,GS,0.0040,0.0020,0.0020,0.9740,0.0050,0.0040,0.0090
SIMGS6773H,GS,0.0110,0.0070,0.0269,0.8413,0.0429,0.0379,0.0329
