SIMGD6824H,GD,0.0020,0.9830,0.0020,0.0050,0.0040,0.0040
SIMGD6825H,GD,0.0030,0.9830,0.0020,0.0020,0.0040,0.0060
SIMGD6826H,GD,0.0050,0.9700,0.0050,0.0070,0.0090,0.0040
SIMGD6827H,GD,0.0030,0.8560,0.0160,0.0090,0.0030,0.1130
SIMGD6828H,GD,0.0230,0.9490,0.0100,0.0040,0.0080,0.0060
SIMGD6829H,GD,0.0040,0.9650,0.0040,0.0050,0.0060,0.0160
SIMGD6831H,GD,0.0110,0.1838,0.0020,0.0150,0.7453,0.0430
SIMGD6833H,GD,0.0020,0.9780,0.0020,0.0020,0.0020,0.0140
SIMGD6840H,GD,0.0100,0.9140,0.0120,0.0350,0.0190,0.0100
SIMGD6841H,GD,0.0030,0.9780,0.0030,0.0050,0.0070,0.0040
SIMGD6844H,GD,0.0450,0.7710,0.0760,0.0570,0.0200,0.0310
SIMGD6846H,GD,0.0070,0.1530,0.0120,0.0060,0.0120,0.8100
SIMGD6847H,GD,0.0180,0.9140,0.0030,0.0080,0.0230,0.0340
SIMGD6848H,GD,0.0500,0.8810,0.0040,0.0140,0.0200,0.0310
SIMGD6851H,GD,0.0360,0.9510,0.0020,0.0010,0.0060,0.0040
SIMGS6764H,GS,0.0080,0.0020,0.0170,0.9420,0.0280,0.0030
SIMGS6765H,GS,0.0120,0.0030,0.0070,0.9599,0.0170,0.0010
SIMGS6767H,GS,0.0180,0.0090,0.0080,0.9419,0.0100,0.0130
SIMGS6768H,GS,0.0330,0.0531,0.0040,0.8228,0.0581,0.0290
SIMGS6769H,GS,0.0010,0.0030,0.0120,0.9780,0.0030,0.0030
SIMGS6771H,GS,0.0040,0.0060,0.0050,0.9780,0.0040,0.0030
SIMGS6773H,GS,0.0060,0.0400,0.0661,0.8599,0.0240,0.0040
SIMGS6775H,GS,0.0120,0.0070,0.0020,0.9690,0.0030,0.0070
SIMGS6776H,GS,0.0180,0.0260,0.0050,0.8038,0.0050,0.1421
SIMGS6778H,GS,0.0310,0.0040,0.0120,0.8140,0.0680,0.0710
SIMGS6780H,GS,0.0050,0.1660,0.0100,0.7990,0.0050,0.0150
SIMGS6784H,GS,0.0030,0.0050,0.0050,0.9340,0.0120,0.0410
