SIMGD6824H,GD,0.6139,0.3861
SIMGD6825H,GD,0.6096,0.3904
SIMGD6826H,GD,0.6077,0.3923
SIMGD6827H,GD,0.6334,0.3666
SIMGD6828H,GD,0.6387,0.3613
SIMGD6829H,GD,0.5971,0.4029
SIMGD6831H,GD,0.5756,0.4244
SIMGD6833H,GD,0.6151,0.3849
SIMGD6840H,GD,0.5772,0.4228
SIMGD6841H,GD,0.5641,0.4359
SIMGD6844H,GD,0.5981,0.4019
SIMGD6846H,GD,0.6736,0.3264
SIMGD6847H,GD,0.5995,0.4005
SIMGD6848H,GD,0.5820,0.4180
SIMGD6851H,GD,0.5888,0.4112
SIMGS6764H,GS,0.2648,0.7352
SIMGS6765H,GS,0.1915,0.8085
SIMGS6767H,GS,0.2143,0.7857
SIMGS6768H,GS,0.2106,0.7894
SIMGS6769H,GS,0.2580,0.7420
SIMGS6771H,GS,0.2243,0.7757
SIMGS6773H,GS,0.2475,0.7525
SIMGS6775H,GS,0.1815,0.8185
SIMGS6776H,GS,0.2101,0.7899
SIMGS6778H,GS,0.3591,0.6409
SIMGS6780H,GS,0.2823,0.7177
SIMGS6784H,GS,0.3023,0.6977
SIMGS6785H,GS,0.2096,0.7904
SIMGS6788H,GS,0.2177,0.7823
SIMGS6789H,GS,0.2063,0.7937
SIMGS6790H,GS,0.1896,0.8104
SIMJD6884H,JD,0.0392,0.9608
SIMJD6886H,JD,0.0796,0.9204
SIMJD6887H,JD,0.1588,0.8412
SIMJD6888H,JD,0.0287,0.9713
SIMJD6894H,JD,0.0817,0.9183
SIMJD6895H,JD,0.0553,0.9447
SIMJD6896H,JD,0.2623,0.7377
SIMJD6897H,JD,0.0998,0.9002
SIMJD6898H,JD,0.1356,0.8644
SIMJD6899H,JD,0.0142,0.9858
SIMJD6905H,JD,0.0518,0.9482
SIMJD6906H,JD,0.0701,0.9299
SIMJD6907H,JD,0.0719,0.9281
SIMJD6908H,JD,0.0522,0.9478
SIMJD6913H,JD,0.0136,0.9864
SIMJS6704H,JS,0.7674,0.2326
SIMJS6706H,JS,0.6611,0.3389
SIMJS6707H,JS,0.4007,0.5993
SIMJS6709H,JS,0.7825,0.2175
SIMJS6711H,JS,0.6949,0.3051
SIMJS6713H,JS,0.7170,0.2830
SIMJS6715H,JS,0.6907,0.3093
SIMJS6716H,JS,0.6286,0.3714
SIMJS6717H,JS,0.7068,0.2932
SIMJS6718H,JS,0.6045,0.3955
SIMJS6725H,JS,0.4528,0.5472
SIMJS6726H,JS,0.5859,0.4141
SIMJS6727H,JS,0.7465,0.2535
SIMJS6728H,JS,0.7703,0.2297
SIMPD7015H,PD,0.8904,0.1096
SIMPD7016H,PD,0.8882,0.1118
SIMPD7018H,PD,0.8902,0.1098
SIMPD7019H,PD,0.8892,0.1108
SIMPD7021H,PD,0.8863,0.1137
SIMPD7022H,PD,0.7973,0.2027
SIMPD7023H,PD,0.8610,0.1390
SIMPD7024H,PD,0.8648,0.1352
SIMPD7025H,PD,0.8809,0.1191
SIMPD7027H,PD,0.8968,0.1032
SIMPD7035H,PD,0.8386,0.1614
SIMPD7036H,PD,0.8415,0.1585
SIMPD7037H,PD,0.8696,0.1304
SIMPD7040H,PD,0.8831,0.1169
SIMPD7041H,PD,0.8656,0.1344
SIMPS6633H,PS,0.7764,0.2236
SIMPS6634H,PS,0.5670,0.4330
SIMPS6635H,PS,0.8712,0.1288
SIMPS6638H,PS,0.3578,0.6422
SIMPS6639H,PS,0.7831,0.2169
SIMPS6641H,PS,0.8423,0.1577
SIMPS6642H,PS,0.8792,0.1208
SIMPS6643H,PS,0.5348,0.4652
SIMPS6644H,PS,0.7359,0.2641
SIMPS6645H,PS,0.7013,0.2987
SIMPS6646H,PS,0.8504,0.1496
SIMPS6652H,PS,0.6627,0.3373
SIMPS6654H,PS,0.8681,0.1319
SIMPS6657H,PS,0.8851,0.1149
SIMPS6658H,PS,0.7789,0.2211
SIMPS6661H,PS,0.6156,0.3844
SIMWD6945H,WD,0.7236,0.2764
SIMWD6947H,WD,0.7623,0.2377
SIMWD6948H,WD,0.7757,0.2243
SIMWD6954H,WD,0.8336,0.1664
SIMWD6955H,WD,0.8709,0.1291
SIMWD6956H,WD,0.7586,0.2414
SIMWD6957H,WD,0.8526,0.1474
SIMWD6958H,WD,0.8647,0.1353
SIMWD6959H,WD,0.7762,0.2238
SIMWD6962H,WD,0.8022,0.1978
SIMWD6967H,WD,0.8272,0.1728
SIMWD6968H,WD,0.8175,0.1825
SIMWD6969H,WD,0.8363,0.1637
SIMWD6972H,WD,0.7380,0.2620
