SIMGD6824H,GD,0.0020,0.9680,0.0020,0.0080,0.0160,0.0040
SIMGD6825H,GD,0.0080,0.9740,0.0030,0.0020,0.0080,0.0050
SIMGD6826H,GD,0.0040,0.9670,0.0090,0.0100,0.0070,0.0030
SIMGD6827H,GD,0.0020,0.9740,0.0140,0.0040,0.0020,0.0040
SIMGD6828H,GD,0.0160,0.9250,0.0180,0.0030,0.0270,0.0110
SIMGD6829H,GD,0.0080,0.9391,0.0140,0.0100,0.0120,0.0170
SIMGD6831H,GD,0.0070,0.9790,0.0020,0.0040,0.0020,0.0060
SIMGD6833H,GD,0.0030,0.9740,0.0020,0.0030,0.0130,0.0050
SIMGD6840H,GD,0.0080,0.9271,0.0150,0.0280,0.0100,0.0120
SIMGD6841H,GD,0.0210,0.9321,0.0110,0.0100,0.0220,0.0040
SIMGD6844H,GD,0.0190,0.8559,0.0320,0.0140,0.0170,0.0621
SIMGD6846H,GD,0.0030,0.8190,0.0040,0.0060,0.0030,0.1650
SIMGD6847H,GD,0.0110,0.9280,0.0040,0.0070,0.0290,0.0210
SIMGD6848H,GD,0.0310,0.9000,0.0070,0.0100,0.0240,0.0280
SIMGD6851H,GD,0.0400,0.9490,0.0030,0.0010,0.0050,0.0020
SIMGS6764H,GS,0.0060,0.0030,0.0150,0.9630,0.0100,0.0030
SIMGS6765H,GS,0.0921,0.0050,0.0170,0.8438,0.0400,0.0020
SIMGS6767H,GS,0.0899,0.0040,0.0100,0.8701,0.0160,0.0100
SIMGS6768H,GS,0.0100,0.0100,0.0060,0.9000,0.0370,0.0370
SIMGS6769H,GS,0.0030,0.0020,0.0430,0.9440,0.0050,0.0030
SIMGS6771H,GS,0.0030,0.0030,0.0040,0.9830,0.0040,0.0030
SIMGS6773H,GS,0.0060,0.0490,0.0440,0.8590,0.0360,0.0060
SIMGS6775H,GS,0.0040,0.0040,0.0020,0.9790,0.0050,0.0060
SIMGS6776H,GS,0.0310,0.0889,0.0070,0.7772,0.0150,0.0809
SIMGS6778H,GS,0.0200,0.0030,0.0040,0.8670,0.0320,0.0740
