SIMGD6824H,GD,0.0030,0.0130,0.0120,0.0050,0.9670
SIMGD6825H,GD,0.0030,0.0170,0.0030,0.0020,0.9750
SIMGD6826H,GD,0.0040,0.0180,0.0090,0.0090,0.9600
SIMGD6827H,GD,0.0030,0.0020,0.0030,0.0080,0.9840
SIMGD6828H,GD,0.0370,0.0180,0.0060,0.0120,0.9270
SIMGD6829H,GD,0.0100,0.0090,0.0070,0.0050,0.9690
SIMGD6831H,GD,0.0070,0.0040,0.0050,0.0020,0.9820
SIMGD6833H,GD,0.0020,0.0120,0.0060,0.0070,0.9730
SIMGD6840H,GD,0.0050,0.0140,0.0200,0.0110,0.9500
SIMGD6841H,GD,0.0360,0.0370,0.0100,0.0150,0.9020
SIMGD6844H,GD,0.0090,0.0180,0.0160,0.0540,0.9030
SIMGD6846H,GD,0.0030,0.0040,0.0060,0.0070,0.9800
SIMGD6847H,GD,0.0160,0.0580,0.0070,0.0030,0.9160
SIMGD6848H,GD,0.0230,0.0160,0.0090,0.0060,0.9460
SIMGD6851H,GD,0.2450,0.0110,0.0010,0.0040,0.7390
SIMGS6764H,GS,0.0070,0.0190,0.9271,0.0420,0.0050
SIMGS6765H,GS,0.0340,0.0200,0.9390,0.0040,0.0030
SIMGS6767H,GS,0.0711,0.0230,0.8829,0.0140,0.0090
SIMGS6768H,GS,0.0210,0.0250,0.9139,0.0100,0.0300
SIMGS6769H,GS,0.0020,0.0050,0.9820,0.0090,0.0020
SIMGS6771H,GS,0.0040,0.0110,0.9730,0.0090,0.0030
SIMGS6773H,GS,0.0160,0.0770,0.8240,0.0720,0.0110
SIMGS6775H,GS,0.0040,0.0100,0.9710,0.0030,0.0120
SIMGS6776H,GS,0.0490,0.0300,0.7810,0.0040,0.1360
SIMGS6778H,GS,0.0180,0.0559,0.8991,0.0180,0.0090
SIMGS6780H,GS,0.0070,0.0280,0.7910,0.0190,0.1550
SIMGS6784H,GS,0.0060,0.0090,0.9450,0.0080,0.0320
SIMGS6785H,GS,0.0020,0.0040,0.9830,0.0080,0.0030
SIMGS6788H,GS,0.0070,0.0040,0.9750,0.0050,0.0090
SIMGS6789H,GS,0.0040,0.0040,0.9840,0.0040,0.0040
SIMGS6790H,GS,0.0200,0.0030,0.9670,0.0030,0.0070
SIMJD6884H,JD,0.9510,0.0130,0.0060,0.0180,0.0120
SIMJD6886H,JD,0.6810,0.0310,0.1510,0.0110,0.1260
SIMJD6887H,JD,0.9370,0.0130,0.0070,0.0300,0.0130
SIMJD6888H,JD,0.9420,0.0100,0.0240,0.0090,0.0150
SIMJD6894H,JD,0.9270,0.0270,0.0120,0.0120,0.0220
SIMJD6895H,JD,0.9880,0.0020,0.0050,0.0010,0.0040
SIMJD6896H,JD,0.8432,0.0549,0.0050,0.0819,0.0150
SIMJD6897H,JD,0.9030,0.0320,0.0160,0.0300,0.0190
