SIMGD6824H,GD,0.0020,0.0050,0.0150,0.0040,0.0030,0.0090,0.9600,0.0020
SIMGD6825H,GD,0.0020,0.0100,0.0080,0.0060,0.0020,0.0010,0.9690,0.0020
SIMGD6826H,GD,0.0090,0.0060,0.0040,0.0030,0.0090,0.0030,0.9640,0.0020
SIMGD6827H,GD,0.0050,0.0030,0.0010,0.0090,0.0090,0.0030,0.9680,0.0020
SIMGD6828H,GD,0.0030,0.0070,0.0410,0.0140,0.0090,0.0060,0.9090,0.0110
SIMGD6829H,GD,0.0060,0.0070,0.0090,0.0280,0.0060,0.0040,0.9341,0.0060
SIMGD6831H,GD,0.0040,0.0080,0.0010,0.0030,0.0020,0.0270,0.9510,0.0040
SIMGD6833H,GD,0.0030,0.0050,0.0261,0.0040,0.0030,0.0030,0.9539,0.0020
SIMGD6840H,GD,0.0280,0.0080,0.0140,0.0140,0.0250,0.0190,0.8840,0.0080
SIMGD6841H,GD,0.0070,0.0140,0.0150,0.0020,0.0070,0.0030,0.9420,0.0100
SIMGD6844H,GD,0.0210,0.0090,0.0130,0.0260,0.0320,0.0180,0.8570,0.0240
SIMGD6846H,GD,0.0100,0.0100,0.0040,0.2220,0.0060,0.0060,0.7380,0.0040
SIMGD6847H,GD,0.0040,0.0160,0.0561,0.0090,0.0050,0.0020,0.8919,0.0160
SIMGD6848H,GD,0.0060,0.0420,0.0040,0.0090,0.0030,0.0040,0.8981,0.0340
SIMGD6851H,GD,0.0010,0.0030,0.0060,0.0020,0.0010,0.0010,0.9510,0.0350
SIMGS6764H,GS,0.9091,0.0190,0.0040,0.0030,0.0100,0.0420,0.0030,0.0100
SIMGS6765H,GS,0.9130,0.0160,0.0150,0.0020,0.0090,0.0020,0.0020,0.0410
SIMGS6767H,GS,0.9361,0.0060,0.0090,0.0060,0.0130,0.0180,0.0020,0.0100
SIMGS6768H,GS,0.7874,0.0589,0.0060,0.0419,0.0050,0.0649,0.0190,0.0170
SIMGS6769H,GS,0.9531,0.0030,0.0030,0.0020,0.0289,0.0030,0.0050,0.0020
SIMGS6771H,GS,0.9760,0.0030,0.0050,0.0020,0.0020,0.0060,0.0030,0.0030
SIMGS6773H,GS,0.8270,0.0510,0.0320,0.0100,0.0500,0.0020,0.0200,0.0080
SIMGS6775H,GS,0.8691,0.0020,0.1059,0.0050,0.0010,0.0030,0.0020,0.0120
SIMGS6776H,GS,0.7377,0.0070,0.0240,0.1301,0.0050,0.0350,0.0360,0.0250
SIMGS6778H,GS,0.0030,0.0040,0.0020,0.0020,0.0020,0.9840,0.0010,0.0020
SIMGS6780H,GS,0.7443,0.0040,0.0669,0.0280,0.0140,0.0070,0.1299,0.0060
SIMGS6784H,GS,0.9130,0.0070,0.0070,0.0350,0.0040,0.0280,0.0040,0.0020
SIMGS6785H,GS,0.8280,0.0020,0.0030,0.0010,0.0030,0.1580,0.0030,0.0020
SIMGS6788H,GS,0.8390,0.0040,0.0030,0.1210,0.0060,0.0130,0.0060,0.0080
SIMGS6789H,GS,0.9730,0.0050,0.0030,0.0040,0.0030,0.0060,0.0030,0.0030
SIMGS6790H,GS,0.9421,0.0070,0.0030,0.0100,0.0070,0.0070,0.0090,0.0150
SIMJD6884H,JD,0.0080,0.0120,0.0090,0.0580,0.0340,0.0210,0.0080,0.8500
SIMJD6886H,JD,0.0760,0.0390,0.0060,0.0260,0.0070,0.0020,0.0710,0.7730
SIMJD6887H,JD,0.0080,0.0110,0.0170,0.0950,0.0560,0.0100,0.0040,0.7990
SIMJD6888H,JD,0.0390,0.0130,0.0290,0.0060,0.0090,0.0030,0.0120,0.8891
SIMJD6894H,JD,0.0140,0.0180,0.0060,0.0040,0.0020,0.0040,0.0070,0.9449
SIMJD6895H,JD,0.0030,0.0020,0.0020,0.0020,0.0010,0.0030,0.0040,0.9830
SIMJD6896H,JD,0.0020,0.0240,0.0240,0.0100,0.0420,0.1091,0.0090,0.7798
SIMJD6897H,JD,0.0100,0.0150,0.0510,0.0600,0.0130,0.0040,0.0030,0.8440
SIMJD6898H,JD,0.0060,0.0130,0.0070,0.0030,0.0100,0.0380,0.2240,0.6990
SIMJD6899H,JD,0.0030,0.0030,0.0020,0.0020,0.0040,0.0020,0.0050,0.9790
SIMJD6905H,JD,0.0090,0.0090,0.0140,0.0160,0.0030,0.0529,0.0060,0.8901
SIMJD6906H,JD,0.0290,0.0030,0.0020,0.2322,0.0020,0.0040,0.0030,0.7247
SIMJD6907H,JD,0.0170,0.0110,0.0070,0.0040,0.0120,0.0030,0.0030,0.9431
SIMJD6908H,JD,0.0040,0.0030,0.0380,0.0060,0.0890,0.0300,0.0050,0.8250
SIMJD6913H,JD,0.0020,0.0020,0.0020,0.0020,0.0010,0.0010,0.0010,0.9890
SIMJS6704H,JS,0.0050,0.0420,0.9310,0.0030,0.0080,0.0040,0.0050,0.0020
SIMJS6706H,JS,0.0090,0.0080,0.9600,0.0050,0.0050,0.0010,0.0040,0.0080
SIMJS6707H,JS,0.0160,0.0050,0.8407,0.0040,0.0040,0.0912,0.0160,0.0230
SIMJS6709H,JS,0.0010,0.0100,0.9420,0.0030,0.0300,0.0090,0.0020,0.0030
SIMJS6711H,JS,0.0030,0.0130,0.9401,0.0050,0.0200,0.0020,0.0130,0.0040
SIMJS6713H,JS,0.0030,0.0140,0.9600,0.0090,0.0030,0.0030,0.0050,0.0030
SIMJS6715H,JS,0.0020,0.0020,0.9880,0.0010,0.0030,0.0010,0.0010,0.0020
SIMJS6716H,JS,0.0090,0.0060,0.9040,0.0230,0.0040,0.0060,0.0350,0.0130
SIMJS6717H,JS,0.0020,0.3270,0.6370,0.0100,0.0040,0.0020,0.0040,0.0140
SIMJS6718H,JS,0.0060,0.0040,0.8891,0.0290,0.0170,0.0080,0.0050,0.0420
SIMJS6725H,JS,0.0080,0.0060,0.8929,0.0040,0.0040,0.0721,0.0040,0.0090
SIMJS6726H,JS,0.0210,0.0270,0.8629,0.0050,0.0140,0.0030,0.0050,0.0621
SIMJS6727H,JS,0.0020,0.0220,0.7970,0.0060,0.0150,0.0180,0.1330,0.0070
SIMJS6728H,JS,0.0210,0.0450,0.5050,0.2500,0.0040,0.0020,0.1620,0.0110
SIMPD7015H,PD,0.0010,0.0040,0.0040,0.0050,0.9750,0.0040,0.0040,0.0030
SIMPD7016H,PD,0.0050,0.0060,0.0170,0.0080,0.8730,0.0680,0.0140,0.0090
SIMPD7018H,PD,0.0040,0.0060,0.0070,0.0030,0.9099,0.0010,0.0641,0.0050
SIMPD7019H,PD,0.0040,0.0050,0.0040,0.0609,0.9211,0.0020,0.0010,0.0020
SIMPD7021H,PD,0.0020,0.0030,0.0020,0.0020,0.9860,0.0010,0.0010,0.0030
SIMPD7022H,PD,0.1240,0.0060,0.0200,0.0060,0.8060,0.0090,0.0260,0.0030
SIMPD7023H,PD,0.0090,0.0180,0.0060,0.3693,0.5579,0.0090,0.0100,0.0210
SIMPD7024H,PD,0.0080,0.0240,0.0070,0.0040,0.9109,0.0300,0.0130,0.0030
SIMPD7025H,PD,0.0070,0.0470,0.0150,0.0060,0.6710,0.1350,0.1160,0.0030
SIMPD7027H,PD,0.0070,0.0040,0.0010,0.0640,0.9100,0.0090,0.0030,0.0020
SIMPD7035H,PD,0.0420,0.0120,0.0130,0.0150,0.8799,0.0190,0.0040,0.0150
SIMPD7036H,PD,0.0040,0.0230,0.0510,0.0160,0.7980,0.0190,0.0320,0.0570
