SIMGD6824H,GD,0.0040,0.0040,0.0150,0.0040,0.0030,0.0120,0.9560,0.0020
SIMGD6825H,GD,0.0020,0.0050,0.0080,0.0040,0.0030,0.0020,0.9720,0.0040
SIMGD6826H,GD,0.0120,0.0080,0.0050,0.0030,0.0070,0.0020,0.9600,0.0030
SIMGD6827H,GD,0.0040,0.0030,0.0020,0.0100,0.0110,0.0020,0.9670,0.0010
SIMGD6828H,GD,0.0040,0.0180,0.0829,0.0130,0.0090,0.0220,0.8282,0.0230
SIMGD6829H,GD,0.0050,0.0080,0.0090,0.0140,0.0030,0.0140,0.9440,0.0030
SIMGD6831H,GD,0.0030,0.0060,0.0010,0.0020,0.0030,0.0030,0.9790,0.0030
SIMGD6833H,GD,0.0030,0.0050,0.0120,0.0040,0.0020,0.0090,0.9620,0.0030
SIMGD6840H,GD,0.0349,0.0100,0.0070,0.0200,0.0250,0.0230,0.8703,0.0100
SIMGD6841H,GD,0.0060,0.0070,0.0050,0.0030,0.0060,0.0020,0.9610,0.0100
SIMGD6844H,GD,0.0140,0.0140,0.0250,0.0210,0.0530,0.0590,0.8060,0.0080
SIMGD6846H,GD,0.0070,0.0040,0.0080,0.0739,0.0060,0.0040,0.8931,0.0040
SIMGD6847H,GD,0.0030,0.0140,0.0470,0.0050,0.0030,0.0020,0.9160,0.0100
SIMGD6848H,GD,0.0100,0.0160,0.0080,0.0280,0.0050,0.0040,0.8990,0.0300
SIMGD6851H,GD,0.0010,0.0020,0.0030,0.0010,0.0010,0.0010,0.9720,0.0190
SIMGS6764H,GS,0.7027,0.2242,0.0030,0.0020,0.0120,0.0521,0.0010,0.0030
SIMGS6765H,GS,0.9310,0.0130,0.0040,0.0010,0.0030,0.0030,0.0040,0.0410
SIMGS6767H,GS,0.8681,0.0100,0.0320,0.0090,0.0270,0.0200,0.0040,0.0300
SIMGS6768H,GS,0.7680,0.0920,0.0060,0.0630,0.0050,0.0120,0.0090,0.0450
SIMGS6769H,GS,0.9540,0.0030,0.0040,0.0020,0.0310,0.0020,0.0030,0.0010
SIMGS6771H,GS,0.9520,0.0040,0.0100,0.0030,0.0050,0.0180,0.0040,0.0040
