SIMGD6824H,GD,0.0020,0.9690,0.0040,0.0190,0.0030,0.0030
SIMGD6825H,GD,0.0030,0.9670,0.0030,0.0080,0.0110,0.0080
SIMGD6826H,GD,0.0030,0.9740,0.0090,0.0050,0.0070,0.0020
SIMGD6827H,GD,0.0020,0.9711,0.0100,0.0030,0.0030,0.0110
SIMGD6828H,GD,0.0180,0.8800,0.0080,0.0640,0.0130,0.0170
SIMGD6829H,GD,0.0060,0.9470,0.0070,0.0110,0.0070,0.0220
SIMGD6831H,GD,0.0050,0.9800,0.0020,0.0020,0.0060,0.0050
SIMGD6833H,GD,0.0030,0.9490,0.0030,0.0380,0.0040,0.0030
SIMGD6840H,GD,0.0080,0.9079,0.0501,0.0100,0.0120,0.0120
SIMGD6841H,GD,0.0130,0.9460,0.0060,0.0140,0.0180,0.0030
SIMGD6844H,GD,0.0430,0.8560,0.0430,0.0110,0.0250,0.0220
SIMGD6846H,GD,0.0030,0.7720,0.0110,0.0030,0.0090,0.2020
SIMGD6847H,GD,0.0130,0.9020,0.0040,0.0610,0.0140,0.0060
SIMGD6848H,GD,0.0240,0.9210,0.0060,0.0060,0.0320,0.0110
SIMGD6851H,GD,0.0280,0.9610,0.0020,0.0040,0.0030,0.0020
SIMGS6764H,GS,0.0180,0.0040,0.9520,0.0030,0.0210,0.0020
SIMGS6765H,GS,0.1179,0.0020,0.8472,0.0090,0.0220,0.0020
SIMGS6767H,GS,0.0230,0.0040,0.9411,0.0070,0.0160,0.0090
SIMGS6768H,GS,0.0550,0.0260,0.6970,0.0040,0.1830,0.0350
SIMGS6769H,GS,0.0020,0.0020,0.9880,0.0020,0.0040,0.0020
SIMGS6771H,GS,0.0090,0.0030,0.9740,0.0060,0.0050,0.0030
SIMGS6773H,GS,0.0060,0.0070,0.9590,0.0110,0.0140,0.0030
SIMGS6775H,GS,0.0501,0.0020,0.7307,0.2072,0.0020,0.0080
SIMGS6776H,GS,0.0540,0.0250,0.7270,0.0220,0.0070,0.1650
SIMGS6778H,GS,0.0160,0.0050,0.5060,0.0050,0.2220,0.2460
SIMGS6780H,GS,0.0090,0.0690,0.8650,0.0310,0.0040,0.0220
SIMGS6784H,GS,0.0020,0.0040,0.8990,0.0090,0.0110,0.0750
SIMGS6785H,GS,0.0080,0.0040,0.9790,0.0020,0.0050,0.0020
SIMGS6788H,GS,0.0270,0.0070,0.7578,0.0030,0.0050,0.2002
SIMGS6789H,GS,0.0050,0.0070,0.9760,0.0020,0.0050,0.0050
SIMGS6790H,GS,0.1241,0.0080,0.8519,0.0030,0.0070,0.0060
SIMJD6884H,JD,0.8639,0.0120,0.0240,0.0140,0.0150,0.0711
SIMJD6886H,JD,0.8040,0.0960,0.0350,0.0100,0.0330,0.0220
SIMJD6887H,JD,0.8358,0.0040,0.0210,0.0120,0.0180,0.1091
SIMJD6888H,JD,0.9260,0.0150,0.0130,0.0210,0.0120,0.0130
SIMJD6894H,JD,0.9520,0.0150,0.0070,0.0060,0.0170,0.0030
SIMJD6895H,JD,0.9850,0.0060,0.0020,0.0020,0.0020,0.0030
SIMJD6896H,JD,0.8550,0.0080,0.0120,0.0440,0.0630,0.0180
SIMJD6897H,JD,0.8581,0.0050,0.0160,0.0490,0.0230,0.0490
SIMJD6898H,JD,0.7360,0.2290,0.0100,0.0090,0.0120,0.0040
SIMJD6899H,JD,0.9840,0.0070,0.0040,0.0010,0.0030,0.0010
SIMJD6905H,JD,0.9419,0.0080,0.0090,0.0150,0.0100,0.0160
SIMJD6906H,JD,0.7710,0.0030,0.0060,0.0030,0.0040,0.2130
