SIMGD6824H,GD,0.0050,0.0030,0.0160,0.0040,0.0020,0.0060,0.9630,0.0010
SIMGD6825H,GD,0.0020,0.0080,0.0110,0.0060,0.0020,0.0030,0.9650,0.0030
SIMGD6826H,GD,0.0040,0.0040,0.0040,0.0030,0.0110,0.0260,0.9451,0.0030
SIMGD6827H,GD,0.0040,0.0020,0.0020,0.0090,0.0190,0.0270,0.9340,0.0030
SIMGD6828H,GD,0.0030,0.0080,0.0050,0.0040,0.0080,0.0040,0.9600,0.0080
SIMGD6829H,GD,0.0070,0.0090,0.0080,0.0190,0.0060,0.0150,0.9290,0.0070
SIMGD6831H,GD,0.0030,0.0060,0.0010,0.0030,0.0020,0.0020,0.9790,0.0040
SIMGD6833H,GD,0.0030,0.0040,0.0280,0.0070,0.0030,0.0150,0.9370,0.0030
SIMGD6840H,GD,0.0190,0.0090,0.0080,0.0120,0.0180,0.1099,0.8142,0.0100
SIMGD6841H,GD,0.0080,0.0060,0.0060,0.0020,0.0060,0.0050,0.9580,0.0090
SIMGD6844H,GD,0.0130,0.0240,0.0180,0.0729,0.0519,0.0330,0.7592,0.0280
SIMGD6846H,GD,0.0010,0.0020,0.0010,0.0020,0.0020,0.9840,0.0070,0.0010
SIMGD6847H,GD,0.0050,0.0130,0.0470,0.0050,0.0040,0.0480,0.8701,0.0080
SIMGD6848H,GD,0.0090,0.0140,0.0060,0.0370,0.0050,0.0460,0.8539,0.0290
SIMGD6851H,GD,0.0010,0.0020,0.0030,0.0020,0.0010,0.0010,0.9760,0.0140
SIMGS6764H,GS,0.8780,0.0910,0.0030,0.0030,0.0070,0.0030,0.0020,0.0130
SIMGS6765H,GS,0.9370,0.0120,0.0040,0.0020,0.0100,0.0020,0.0120,0.0210
SIMGS6767H,GS,0.9210,0.0120,0.0150,0.0060,0.0120,0.0090,0.0020,0.0230
SIMGS6768H,GS,0.8120,0.0640,0.0080,0.0560,0.0030,0.0080,0.0070,0.0420
SIMGS6769H,GS,0.9710,0.0030,0.0060,0.0020,0.0100,0.0030,0.0030,0.0020
SIMGS6771H,GS,0.9660,0.0030,0.0140,0.0030,0.0040,0.0020,0.0030,0.0050
SIMGS6773H,GS,0.8861,0.0320,0.0170,0.0050,0.0250,0.0020,0.0270,0.0060
SIMGS6775H,GS,0.9089,0.0020,0.0751,0.0040,0.0020,0.0010,0.0030,0.0040
SIMGS6776H,GS,0.8450,0.0030,0.0260,0.0140,0.0030,0.0820,0.0160,0.0110
SIMGS6778H,GS,0.6184,0.2318,0.0070,0.1149,0.0060,0.0070,0.0020,0.0130
SIMGS6780H,GS,0.8519,0.0030,0.0160,0.0070,0.0090,0.0170,0.0911,0.0050
SIMGS6784H,GS,0.8800,0.0040,0.0040,0.0780,0.0050,0.0230,0.0050,0.0010
SIMGS6785H,GS,0.9660,0.0030,0.0050,0.0020,0.0150,0.0020,0.0030,0.0040
SIMGS6788H,GS,0.9369,0.0060,0.0060,0.0360,0.0040,0.0030,0.0040,0.0040
SIMGS6789H,GS,0.9800,0.0040,0.0010,0.0020,0.0020,0.0070,0.0020,0.0020
SIMGS6790H,GS,0.9510,0.0040,0.0020,0.0020,0.0020,0.0170,0.0130,0.0090
SIMJD6884H,JD,0.0070,0.0060,0.0100,0.0140,0.0090,0.0090,0.0050,0.9401
SIMJD6886H,JD,0.0962,0.0200,0.0050,0.0020,0.0110,0.1904,0.0261,0.6493
SIMJD6887H,JD,0.0070,0.0190,0.0130,0.0180,0.0280,0.0080,0.0050,0.9020
SIMJD6888H,JD,0.0280,0.0070,0.0210,0.0040,0.0050,0.0090,0.0170,0.9091
SIMJD6894H,JD,0.0080,0.0180,0.0450,0.0130,0.0070,0.0040,0.0120,0.8930
SIMJD6895H,JD,0.0030,0.0010,0.0010,0.0020,0.0010,0.0040,0.0030,0.9850
SIMJD6896H,JD,0.0030,0.0510,0.0160,0.0190,0.0270,0.0030,0.0030,0.8780
SIMJD6897H,JD,0.0060,0.0110,0.0190,0.0350,0.0090,0.0040,0.0060,0.9100
SIMJD6898H,JD,0.0060,0.0130,0.0570,0.0030,0.0050,0.0060,0.2200,0.6900
SIMJD6899H,JD,0.0030,0.0020,0.0010,0.0010,0.0030,0.0030,0.0040,0.9830
