SIMGD6824H,GD,0.0060,0.0050,0.0070,0.0040,0.0020,0.0100,0.9640,0.0020
SIMGD6825H,GD,0.0030,0.0070,0.0100,0.0060,0.0020,0.0150,0.9530,0.0040
SIMGD6826H,GD,0.0100,0.0060,0.0030,0.0030,0.0080,0.0050,0.9590,0.0060
SIMGD6827H,GD,0.0030,0.0030,0.0030,0.0190,0.0190,0.0010,0.9510,0.0010
SIMGD6828H,GD,0.0040,0.0080,0.0070,0.0060,0.0070,0.0120,0.9430,0.0130
SIMGD6829H,GD,0.0080,0.0110,0.0998,0.0120,0.0050,0.0050,0.8473,0.0120
SIMGD6831H,GD,0.0070,0.0120,0.0020,0.0030,0.0010,0.0040,0.9670,0.0040
SIMGD6833H,GD,0.0030,0.0030,0.2088,0.0040,0.0020,0.0020,0.7752,0.0020
SIMGD6840H,GD,0.0370,0.0110,0.0050,0.0280,0.0170,0.0470,0.8460,0.0090
SIMGD6841H,GD,0.0060,0.0130,0.0080,0.0020,0.0070,0.0110,0.9240,0.0290
SIMGD6844H,GD,0.0100,0.0170,0.0080,0.0782,0.0140,0.0110,0.8527,0.0090
SIMGD6846H,GD,0.0210,0.0070,0.0050,0.1728,0.0080,0.0030,0.7802,0.0030
SIMGD6847H,GD,0.0050,0.0180,0.0220,0.0070,0.0030,0.0480,0.8839,0.0130
SIMGD6848H,GD,0.0120,0.0310,0.0080,0.0280,0.0060,0.0150,0.8310,0.0690
SIMGD6851H,GD,0.0010,0.0030,0.0010,0.0010,0.0020,0.0030,0.9540,0.0350
SIMGS6764H,GS,0.8501,0.1209,0.0020,0.0020,0.0140,0.0050,0.0020,0.0040
SIMGS6765H,GS,0.9201,0.0190,0.0060,0.0020,0.0090,0.0040,0.0060,0.0340
SIMGS6767H,GS,0.9160,0.0180,0.0090,0.0070,0.0140,0.0120,0.0030,0.0210
SIMGS6768H,GS,0.8020,0.1310,0.0050,0.0140,0.0060,0.0080,0.0130,0.0210
SIMGS6769H,GS,0.9520,0.0030,0.0030,0.0020,0.0320,0.0030,0.0030,0.0020
SIMGS6771H,GS,0.9390,0.0080,0.0310,0.0020,0.0050,0.0080,0.0030,0.0040
SIMGS6773H,GS,0.7107,0.0661,0.0410,0.0030,0.1211,0.0300,0.0190,0.0090
SIMGS6775H,GS,0.9371,0.0020,0.0130,0.0080,0.0020,0.0220,0.0040,0.0120
SIMGS6776H,GS,0.6627,0.0040,0.0841,0.0901,0.0040,0.0711,0.0380,0.0460
SIMGS6778H,GS,0.6230,0.0340,0.2660,0.0350,0.0060,0.0020,0.0030,0.0310
SIMGS6780H,GS,0.7497,0.0080,0.0330,0.0310,0.0430,0.0571,0.0741,0.0040
SIMGS6784H,GS,0.9069,0.0050,0.0080,0.0661,0.0040,0.0030,0.0040,0.0030
SIMGS6785H,GS,0.9660,0.0030,0.0120,0.0020,0.0050,0.0030,0.0040,0.0050
SIMGS6788H,GS,0.9321,0.0050,0.0040,0.0390,0.0040,0.0070,0.0030,0.0060
SIMGS6789H,GS,0.9780,0.0030,0.0030,0.0040,0.0020,0.0020,0.0050,0.0030
SIMGS6790H,GS,0.9500,0.0110,0.0020,0.0070,0.0030,0.0050,0.0110,0.0110
SIMJD6884H,JD,0.0130,0.0080,0.0170,0.0280,0.0290,0.0040,0.0040,0.8969
SIMJD6886H,JD,0.2358,0.0100,0.0080,0.0120,0.0100,0.0070,0.0460,0.6713
SIMJD6887H,JD,0.0050,0.0100,0.0180,0.0890,0.0100,0.0130,0.0030,0.8520
SIMJD6888H,JD,0.0120,0.0130,0.0470,0.0050,0.0050,0.0100,0.0110,0.8970
SIMJD6894H,JD,0.0060,0.0190,0.0060,0.0050,0.0040,0.0190,0.0150,0.9259
SIMJD6895H,JD,0.0040,0.0020,0.0010,0.0020,0.0010,0.0030,0.0040,0.9830
SIMJD6896H,JD,0.0040,0.0661,0.0400,0.0130,0.0661,0.0150,0.0040,0.7918
SIMJD6897H,JD,0.0210,0.0100,0.0070,0.0419,0.0210,0.1347,0.0060,0.7585
SIMJD6898H,JD,0.0030,0.0100,0.0270,0.0020,0.0130,0.1130,0.1030,0.7290
SIMJD6899H,JD,0.0040,0.0030,0.0010,0.0010,0.0030,0.0020,0.0060,0.9800
SIMJD6905H,JD,0.1928,0.0140,0.0450,0.0320,0.0050,0.0130,0.0080,0.6903
SIMJD6906H,JD,0.0170,0.0030,0.0010,0.2610,0.0020,0.0060,0.0050,0.7050
SIMJD6907H,JD,0.0090,0.0110,0.0130,0.0020,0.0130,0.0070,0.0080,0.9369
SIMJD6908H,JD,0.0090,0.0070,0.0330,0.0050,0.0260,0.0070,0.0110,0.9020
SIMJD6913H,JD,0.0020,0.0020,0.0030,0.0030,0.0010,0.0040,0.0010,0.9840
SIMJS6704H,JS,0.0090,0.0651,0.7127,0.0040,0.0320,0.1672,0.0070,0.0030
SIMJS6706H,JS,0.0060,0.0050,0.0210,0.0050,0.0110,0.9310,0.0040,0.0170
SIMJS6707H,JS,0.2610,0.0080,0.3950,0.0030,0.0040,0.2930,0.0240,0.0120
SIMJS6709H,JS,0.0010,0.0110,0.9480,0.0030,0.0240,0.0090,0.0020,0.0020
SIMJS6711H,JS,0.0050,0.0130,0.3440,0.0030,0.0100,0.6140,0.0070,0.0040
SIMJS6713H,JS,0.0040,0.0070,0.0060,0.0050,0.0020,0.9710,0.0030,0.0020
SIMJS6715H,JS,0.0020,0.0030,0.6613,0.0010,0.0020,0.3247,0.0020,0.0040
SIMJS6716H,JS,0.0160,0.0090,0.2180,0.0150,0.0040,0.6940,0.0310,0.0130
SIMJS6717H,JS,0.0020,0.0100,0.0050,0.0110,0.0030,0.9520,0.0040,0.0130
SIMJS6718H,JS,0.0070,0.0170,0.8861,0.0140,0.0150,0.0070,0.0040,0.0500
SIMJS6725H,JS,0.0130,0.0020,0.9640,0.0040,0.0030,0.0030,0.0040,0.0070
SIMJS6726H,JS,0.0240,0.0300,0.0080,0.0040,0.0210,0.7652,0.0240,0.1239
SIMJS6727H,JS,0.0040,0.0120,0.6296,0.0100,0.0270,0.1101,0.2002,0.0070
SIMJS6728H,JS,0.0050,0.0220,0.1439,0.1718,0.0050,0.4725,0.1738,0.0060
SIMPD7015H,PD,0.0020,0.0040,0.0050,0.0070,0.9730,0.0020,0.0040,0.0030
SIMPD7016H,PD,0.0090,0.0150,0.0731,0.0170,0.7738,0.0180,0.0891,0.0050
SIMPD7018H,PD,0.0070,0.0160,0.0150,0.0120,0.8740,0.0060,0.0650,0.0050
SIMPD7019H,PD,0.0320,0.0090,0.0090,0.0450,0.8709,0.0300,0.0020,0.0020
SIMPD7021H,PD,0.0020,0.0030,0.0020,0.0020,0.9850,0.0020,0.0010,0.0030
SIMPD7022H,PD,0.1190,0.0200,0.0040,0.0040,0.8160,0.0270,0.0070,0.0030
SIMPD7023H,PD,0.0600,0.0390,0.0180,0.2150,0.6300,0.0040,0.0230,0.0110
SIMPD7024H,PD,0.0370,0.0110,0.0140,0.0030,0.8971,0.0040,0.0290,0.0050
SIMPD7025H,PD,0.0120,0.0230,0.0771,0.0070,0.8258,0.0070,0.0450,0.0030
SIMPD7027H,PD,0.0040,0.0030,0.0020,0.0780,0.9020,0.0030,0.0040,0.0040
SIMPD7035H,PD,0.0581,0.0100,0.0090,0.0100,0.8909,0.0070,0.0020,0.0130
SIMPD7036H,PD,0.0120,0.0680,0.0320,0.0100,0.7030,0.0270,0.0140,0.1340
SIMPD7037H,PD,0.0010,0.0030,0.0090,0.0010,0.9750,0.0030,0.0040,0.0040
SIMPD7040H,PD,0.0060,0.0050,0.0030,0.0020,0.9770,0.0030,0.0020,0.0020
SIMPD7041H,PD,0.0040,0.0110,0.1331,0.0020,0.8128,0.0210,0.0040,0.0120
SIMPS6633H,PS,0.0100,0.7540,0.0900,0.0220,0.0410,0.0090,0.0300,0.0440
SIMPS6634H,PS,0.0130,0.6670,0.0500,0.0230,0.0030,0.2070,0.0300,0.0070
SIMPS6635H,PS,0.0040,0.9730,0.0030,0.0040,0.0040,0.0020,0.0050,0.0050
SIMPS6638H,PS,0.0190,0.9530,0.0070,0.0020,0.0020,0.0070,0.0030,0.0070
SIMPS6639H,PS,0.0120,0.9430,0.0060,0.0040,0.0130,0.0030,0.0160,0.0030
SIMPS6641H,PS,0.0240,0.7900,0.0230,0.0320,0.0180,0.1030,0.0070,0.0030
SIMPS6642H,PS,0.0050,0.9439,0.0030,0.0220,0.0070,0.0110,0.0050,0.0030
SIMPS6643H,PS,0.0570,0.9140,0.0060,0.0080,0.0020,0.0080,0.0020,0.0030
SIMPS6644H,PS,0.0250,0.9310,0.0060,0.0070,0.0170,0.0040,0.0050,0.0050
SIMPS6645H,PS,0.0060,0.9499,0.0080,0.0020,0.0050,0.0140,0.0100,0.0050
SIMPS6646H,PS,0.0030,0.9309,0.0210,0.0030,0.0090,0.0050,0.0040,0.0240
SIMPS6652H,PS,0.0040,0.9269,0.0050,0.0040,0.0030,0.0140,0.0220,0.0210
SIMPS6654H,PS,0.0370,0.9111,0.0080,0.0130,0.0070,0.0070,0.0130,0.0040
SIMPS6657H,PS,0.0020,0.9130,0.0150,0.0070,0.0100,0.0170,0.0330,0.0030
SIMPS6658H,PS,0.0020,0.7307,0.0090,0.0501,0.0260,0.0040,0.0110,0.1672
SIMPS6661H,PS,0.0060,0.9090,0.0050,0.0030,0.0480,0.0030,0.0030,0.0230
SIMWD6945H,WD,0.0050,0.0070,0.0030,0.9690,0.0020,0.0020,0.0040,0.0080
SIMWD6947H,WD,0.0050,0.0100,0.0120,0.9510,0.0050,0.0020,0.0060,0.0090
SIMWD6948H,WD,0.0130,0.0020,0.0020,0.9600,0.0040,0.0020,0.0150,0.0020
SIMWD6954H,WD,0.0020,0.0130,0.0040,0.9680,0.0030,0.0040,0.0030,0.0030
SIMWD6955H,WD,0.0020,0.0040,0.0030,0.9740,0.0050,0.0050,0.0030,0.0040
SIMWD6956H,WD,0.0050,0.4555,0.0030,0.5035,0.0040,0.0180,0.0060,0.0050
SIMWD6957H,WD,0.0040,0.0030,0.0090,0.8540,0.0040,0.0720,0.0520,0.0020
SIMWD6958H,WD,0.0020,0.0030,0.0110,0.9680,0.0050,0.0050,0.0020,0.0040
SIMWD6959H,WD,0.0100,0.0080,0.0020,0.9419,0.0030,0.0100,0.0200,0.0050
SIMWD6962H,WD,0.0060,0.0500,0.0090,0.8720,0.0030,0.0280,0.0040,0.0280
SIMWD6967H,WD,0.0100,0.0100,0.0270,0.8661,0.0380,0.0160,0.0260,0.0070
SIMWD6968H,WD,0.0070,0.0060,0.0130,0.6807,0.0220,0.2613,0.0040,0.0060
SIMWD6969H,WD,0.0070,0.0100,0.0080,0.9400,0.0100,0.0040,0.0080,0.0130
SIMWD6972H,WD,0.0090,0.0070,0.0050,0.8160,0.0050,0.0150,0.0780,0.0650
