SIMGD6824H,GD,0.0030,0.0080,0.0030,0.0030,0.9830
SIMGD6825H,GD,0.0070,0.0110,0.0040,0.0020,0.9760
SIMGD6826H,GD,0.0030,0.0070,0.0050,0.0090,0.9760
SIMGD6827H,GD,0.0120,0.0020,0.0030,0.0150,0.9680
SIMGD6828H,GD,0.0170,0.0230,0.0070,0.0170,0.9360
SIMGD6829H,GD,0.0210,0.0110,0.0080,0.0060,0.9540
SIMGD6831H,GD,0.0030,0.0040,0.0070,0.0020,0.9840
SIMGD6833H,GD,0.0050,0.0130,0.0040,0.0030,0.9750
SIMGD6840H,GD,0.0180,0.0080,0.0230,0.0290,0.9220
SIMGD6841H,GD,0.0030,0.0180,0.0140,0.0070,0.9580
SIMGD6844H,GD,0.0210,0.0140,0.0550,0.0280,0.8820
SIMGD6846H,GD,0.1788,0.0080,0.0080,0.0080,0.7972
SIMGD6847H,GD,0.0090,0.0520,0.0060,0.0030,0.9300
SIMGD6848H,GD,0.0140,0.0210,0.0150,0.0050,0.9450
SIMGD6851H,GD,0.0020,0.0060,0.0030,0.0020,0.9870
SIMGS6764H,GS,0.0050,0.0110,0.9580,0.0220,0.0040
SIMGS6765H,GS,0.0020,0.0170,0.9710,0.0060,0.0040
SIMGS6767H,GS,0.0070,0.0090,0.9720,0.0090,0.0030
SIMGS6768H,GS,0.0170,0.0150,0.9510,0.0050,0.0120
SIMGS6769H,GS,0.0050,0.0060,0.8330,0.1490,0.0070
SIMGS6771H,GS,0.0030,0.0070,0.9810,0.0040,0.0050
SIMGS6773H,GS,0.0050,0.0520,0.8810,0.0470,0.0150
SIMGS6775H,GS,0.0070,0.0090,0.9760,0.0030,0.0050
SIMGS6776H,GS,0.1350,0.0100,0.7930,0.0040,0.0580
SIMGS6778H,GS,0.2092,0.0360,0.7407,0.0110,0.0030
SIMGS6780H,GS,0.0430,0.0370,0.7120,0.0170,0.1910
SIMGS6784H,GS,0.2847,0.0290,0.6703,0.0080,0.0080
SIMGS6785H,GS,0.0020,0.0070,0.9740,0.0120,0.0050
SIMGS6788H,GS,0.1060,0.0040,0.8790,0.0060,0.0050
SIMGS6789H,GS,0.0060,0.0050,0.9770,0.0060,0.0060
SIMGS6790H,GS,0.0060,0.0040,0.9770,0.0060,0.0070
SIMJD6884H,JD,0.0360,0.0120,0.9089,0.0330,0.0100
SIMJD6886H,JD,0.0160,0.0120,0.9080,0.0080,0.0560
SIMJD6887H,JD,0.0529,0.0240,0.8791,0.0410,0.0030
SIMJD6888H,JD,0.0050,0.0100,0.9730,0.0050,0.0070
SIMJD6894H,JD,0.0060,0.0100,0.9540,0.0050,0.0250
SIMJD6895H,JD,0.0040,0.0030,0.9499,0.0020,0.0410
SIMJD6896H,JD,0.0280,0.1868,0.6713,0.1039,0.0100
SIMJD6897H,JD,0.0300,0.0290,0.9290,0.0090,0.0030
SIMJD6898H,JD,0.0030,0.0280,0.7180,0.0070,0.2440
SIMJD6899H,JD,0.0010,0.0050,0.9600,0.0060,0.0280
SIMJD6905H,JD,0.0070,0.0110,0.9730,0.0040,0.0050
SIMJD6906H,JD,0.1361,0.0030,0.8549,0.0020,0.0040
SIMJD6907H,JD,0.0040,0.0170,0.9660,0.0080,0.0050
SIMJD6908H,JD,0.0050,0.0120,0.9400,0.0380,0.0050
SIMJD6913H,JD,0.0030,0.0040,0.9890,0.0020,0.0020
SIMJS6704H,JS,0.0040,0.9830,0.0040,0.0050,0.0040
SIMJS6706H,JS,0.0050,0.9820,0.0040,0.0060,0.0030
SIMJS6707H,JS,0.0060,0.8200,0.1080,0.0070,0.0590
SIMJS6709H,JS,0.0030,0.9500,0.0020,0.0430,0.0020
SIMJS6711H,JS,0.0050,0.9620,0.0040,0.0170,0.0120
SIMJS6713H,JS,0.0060,0.9810,0.0040,0.0040,0.0050
SIMJS6715H,JS,0.0010,0.9920,0.0020,0.0030,0.0020
SIMJS6716H,JS,0.0320,0.7510,0.0790,0.0070,0.1310
SIMJS6717H,JS,0.0060,0.9830,0.0030,0.0040,0.0040
SIMJS6718H,JS,0.0310,0.6790,0.0970,0.1860,0.0070
SIMJS6725H,JS,0.0070,0.9441,0.0330,0.0060,0.0100
SIMJS6726H,JS,0.0060,0.9400,0.0240,0.0180,0.0120
SIMJS6727H,JS,0.0060,0.8338,0.0040,0.0150,0.1411
SIMJS6728H,JS,0.1982,0.6757,0.0160,0.0080,0.1021
SIMPD7015H,PD,0.0050,0.0040,0.0030,0.9850,0.0030
SIMPD7016H,PD,0.0080,0.0160,0.0140,0.9250,0.0370
SIMPD7018H,PD,0.0080,0.0090,0.0040,0.9221,0.0569
SIMPD7019H,PD,0.0390,0.0060,0.0030,0.9500,0.0020
SIMPD7021H,PD,0.0030,0.0020,0.0020,0.9920,0.0010
SIMPD7022H,PD,0.0090,0.0200,0.0370,0.8930,0.0410
SIMPD7023H,PD,0.3716,0.0090,0.0200,0.5904,0.0090
SIMPD7024H,PD,0.0060,0.0170,0.0070,0.9510,0.0190
SIMPD7025H,PD,0.0090,0.0380,0.0050,0.7403,0.2078
SIMPD7027H,PD,0.0801,0.0030,0.0080,0.9059,0.0030
SIMPD7035H,PD,0.0140,0.0180,0.0600,0.9050,0.0030
SIMPD7036H,PD,0.0160,0.0550,0.0230,0.8820,0.0240
SIMPD7037H,PD,0.0020,0.0080,0.0040,0.9810,0.0050
SIMPD7040H,PD,0.0030,0.0090,0.0040,0.9810,0.0030
SIMPD7041H,PD,0.0020,0.1170,0.0040,0.8730,0.0040
SIMPS6633H,PS,0.0649,0.8112,0.0869,0.0210,0.0160
SIMPS6634H,PS,0.0120,0.9480,0.0250,0.0030,0.0120
SIMPS6635H,PS,0.0060,0.9339,0.0030,0.0310,0.0260
SIMPS6638H,PS,0.0020,0.9260,0.0680,0.0020,0.0020
SIMPS6639H,PS,0.0080,0.9200,0.0200,0.0280,0.0240
SIMPS6641H,PS,0.0170,0.9610,0.0060,0.0090,0.0070
SIMPS6642H,PS,0.0310,0.9389,0.0070,0.0180,0.0050
SIMPS6643H,PS,0.0060,0.8680,0.1190,0.0030,0.0040
SIMPS6644H,PS,0.0170,0.8208,0.0601,0.0951,0.0070
SIMPS6645H,PS,0.0040,0.9530,0.0310,0.0030,0.0090
SIMPS6646H,PS,0.0060,0.9550,0.0060,0.0220,0.0110
SIMPS6652H,PS,0.0060,0.9600,0.0140,0.0050,0.0150
SIMPS6654H,PS,0.0070,0.9300,0.0070,0.0090,0.0470
SIMPS6657H,PS,0.0290,0.9130,0.0030,0.0390,0.0160
SIMPS6658H,PS,0.1818,0.6164,0.0290,0.1459,0.0270
SIMPS6661H,PS,0.0060,0.6703,0.1253,0.1944,0.0040
SIMWD6945H,WD,0.9710,0.0040,0.0190,0.0030,0.0030
SIMWD6947H,WD,0.9680,0.0050,0.0070,0.0110,0.0090
SIMWD6948H,WD,0.9830,0.0020,0.0040,0.0030,0.0080
SIMWD6954H,WD,0.9640,0.0230,0.0050,0.0040,0.0040
SIMWD6955H,WD,0.9880,0.0030,0.0030,0.0030,0.0030
SIMWD6956H,WD,0.4294,0.5325,0.0150,0.0130,0.0100
SIMWD6957H,WD,0.9520,0.0160,0.0030,0.0030,0.0260
SIMWD6958H,WD,0.9840,0.0050,0.0040,0.0050,0.0020
SIMWD6959H,WD,0.9001,0.0100,0.0080,0.0050,0.0769
SIMWD6962H,WD,0.8280,0.1200,0.0300,0.0100,0.0120
SIMWD6967H,WD,0.9130,0.0090,0.0090,0.0190,0.0500
SIMWD6968H,WD,0.9070,0.0180,0.0070,0.0600,0.0080
SIMWD6969H,WD,0.9800,0.0040,0.0070,0.0050,0.0040
SIMWD6972H,WD,0.8168,0.0230,0.0671,0.0070,0.0861
