SIMGD6824H,GD,0.0060,0.0060,0.0170,0.0040,0.0050,0.0100,0.9491,0.0030
SIMGD6825H,GD,0.0020,0.0050,0.0070,0.0040,0.0020,0.0030,0.9740,0.0030
SIMGD6826H,GD,0.0050,0.0050,0.0040,0.0020,0.0050,0.0030,0.9720,0.0040
SIMGD6827H,GD,0.0060,0.0020,0.0030,0.0250,0.0250,0.0050,0.9319,0.0020
SIMGD6828H,GD,0.0030,0.0090,0.0140,0.0040,0.0070,0.0040,0.9459,0.0130
SIMGD6829H,GD,0.0030,0.0060,0.0070,0.0110,0.0020,0.0010,0.9660,0.0040
SIMGD6831H,GD,0.0050,0.0070,0.0020,0.0040,0.0010,0.0030,0.9680,0.0100
SIMGD6833H,GD,0.0020,0.0020,0.0240,0.0070,0.0040,0.0020,0.9570,0.0020
SIMGD6840H,GD,0.0300,0.0060,0.0130,0.0200,0.0120,0.0070,0.9040,0.0080
SIMGD6841H,GD,0.0050,0.0070,0.0050,0.0020,0.0060,0.0040,0.9660,0.0050
SIMGD6844H,GD,0.0350,0.0430,0.0210,0.0540,0.0950,0.0030,0.7150,0.0340
SIMGD6846H,GD,0.0080,0.0080,0.0060,0.1510,0.0090,0.0020,0.8100,0.0060
SIMGD6847H,GD,0.0070,0.0130,0.0899,0.0090,0.0050,0.0080,0.8551,0.0130
SIMGD6848H,GD,0.0100,0.0120,0.0070,0.0110,0.0060,0.0370,0.8910,0.0260
SIMGD6851H,GD,0.0010,0.0030,0.0030,0.0020,0.0010,0.0020,0.9740,0.0140
SIMGS6764H,GS,0.9320,0.0310,0.0020,0.0030,0.0210,0.0030,0.0020,0.0060
SIMGS6765H,GS,0.9520,0.0240,0.0040,0.0010,0.0060,0.0010,0.0040,0.0080
SIMGS6767H,GS,0.9080,0.0090,0.0210,0.0150,0.0090,0.0030,0.0030,0.0320
SIMGS6768H,GS,0.8240,0.0860,0.0200,0.0310,0.0050,0.0040,0.0130,0.0170
SIMGS6769H,GS,0.9700,0.0030,0.0030,0.0020,0.0150,0.0030,0.0020,0.0020
SIMGS6771H,GS,0.9540,0.0040,0.0250,0.0030,0.0050,0.0020,0.0030,0.0040
SIMGS6773H,GS,0.8761,0.0220,0.0170,0.0050,0.0519,0.0060,0.0150,0.0070
SIMGS6775H,GS,0.9430,0.0020,0.0300,0.0070,0.0020,0.0010,0.0030,0.0120
SIMGS6776H,GS,0.8150,0.0050,0.0110,0.1080,0.0030,0.0140,0.0230,0.0210
SIMGS6778H,GS,0.7330,0.0680,0.0120,0.0540,0.0110,0.0970,0.0030,0.0220
SIMGS6780H,GS,0.8619,0.0030,0.0430,0.0140,0.0130,0.0120,0.0480,0.0050
