SIMGD6824H,GD,0.0100,0.0170,0.9730
SIMGD6825H,GD,0.0060,0.0120,0.9820
SIMGD6826H,GD,0.0110,0.0260,0.9630
SIMGD6827H,GD,0.0040,0.0070,0.9890
SIMGD6828H,GD,0.0150,0.0860,0.8990
SIMGD6829H,GD,0.0090,0.0060,0.9850
SIMGD6831H,GD,0.0080,0.0070,0.9850
SIMGD6833H,GD,0.0090,0.0320,0.9590
SIMGD6840H,GD,0.0390,0.0160,0.9450
SIMGD6841H,GD,0.0810,0.0610,0.8580
SIMGD6844H,GD,0.0660,0.0390,0.8950
SIMGD6846H,GD,0.0090,0.0060,0.9850
SIMGD6847H,GD,0.0110,0.0160,0.9730
SIMGD6848H,GD,0.0230,0.0170,0.9600
SIMGD6851H,GD,0.0110,0.0100,0.9790
SIMGS6764H,GS,0.9650,0.0260,0.0090
SIMGS6765H,GS,0.9850,0.0120,0.0030
SIMGS6767H,GS,0.9760,0.0170,0.0070
SIMGS6768H,GS,0.9700,0.0120,0.0180
SIMGS6769H,GS,0.8940,0.0940,0.0120
SIMGS6771H,GS,0.9570,0.0370,0.0060
SIMGS6773H,GS,0.8960,0.0850,0.0190
SIMGS6775H,GS,0.9800,0.0120,0.0080
SIMGS6776H,GS,0.7270,0.0090,0.2640
SIMGS6778H,GS,0.9560,0.0340,0.0100
SIMGS6780H,GS,0.7210,0.0440,0.2350
SIMGS6784H,GS,0.6830,0.0090,0.3080
SIMGS6785H,GS,0.9810,0.0130,0.0060
SIMGS6788H,GS,0.9820,0.0070,0.0110
SIMGS6789H,GS,0.9780,0.0080,0.0140
SIMGS6790H,GS,0.9490,0.0100,0.0410
SIMJD6884H,JD,0.9460,0.0160,0.0380
SIMJD6886H,JD,0.9211,0.0310,0.0480
SIMJD6887H,JD,0.9250,0.0610,0.0140
SIMJD6888H,JD,0.9730,0.0130,0.0140
SIMJD6894H,JD,0.9361,0.0170,0.0470
SIMJD6895H,JD,0.9860,0.0040,0.0100
SIMJD6896H,JD,0.7260,0.2490,0.0250
SIMJD6897H,JD,0.9360,0.0540,0.0100
SIMJD6898H,JD,0.7110,0.0790,0.2100
SIMJD6899H,JD,0.9890,0.0060,0.0050
SIMJD6905H,JD,0.9790,0.0120,0.0090
SIMJD6906H,JD,0.9271,0.0050,0.0679
SIMJD6907H,JD,0.9830,0.0110,0.0060
SIMJD6908H,JD,0.9340,0.0560,0.0100
SIMJD6913H,JD,0.9880,0.0060,0.0060
SIMJS6704H,JS,0.0110,0.9820,0.0070
SIMJS6706H,JS,0.0320,0.9580,0.0100
SIMJS6707H,JS,0.4730,0.5130,0.0140
SIMJS6709H,JS,0.0030,0.9940,0.0030
SIMJS6711H,JS,0.0130,0.9620,0.0250
SIMJS6713H,JS,0.0080,0.9620,0.0300
SIMJS6715H,JS,0.0080,0.9880,0.0040
SIMJS6716H,JS,0.2820,0.6470,0.0710
SIMJS6717H,JS,0.0120,0.9301,0.0579
SIMJS6718H,JS,0.1702,0.7928,0.0370
SIMJS6725H,JS,0.5370,0.3990,0.0640
SIMJS6726H,JS,0.0900,0.8790,0.0310
SIMJS6727H,JS,0.0210,0.8020,0.1770
SIMJS6728H,JS,0.0100,0.6394,0.3506
SIMPD7015H,PD,0.0050,0.9880,0.0070
SIMPD7016H,PD,0.0080,0.9800,0.0120
SIMPD7018H,PD,0.0060,0.9580,0.0360
SIMPD7019H,PD,0.0080,0.9830,0.0090
SIMPD7021H,PD,0.0060,0.9910,0.0030
SIMPD7022H,PD,0.0480,0.9360,0.0160
SIMPD7023H,PD,0.0200,0.8721,0.1079
SIMPD7024H,PD,0.0140,0.9740,0.0120
SIMPD7025H,PD,0.0090,0.9530,0.0380
SIMPD7027H,PD,0.0100,0.9750,0.0150
SIMPD7035H,PD,0.0270,0.9670,0.0060
SIMPD7036H,PD,0.0380,0.9190,0.0430
SIMPD7037H,PD,0.0080,0.9870,0.0050
SIMPD7040H,PD,0.0070,0.9830,0.0100
SIMPD7041H,PD,0.0070,0.9860,0.0070
SIMPS6633H,PS,0.0470,0.8350,0.1180
SIMPS6634H,PS,0.2448,0.6943,0.0609
SIMPS6635H,PS,0.0120,0.9770,0.0110
SIMPS6638H,PS,0.3850,0.6070,0.0080
SIMPS6639H,PS,0.1151,0.8208,0.0641
SIMPS6641H,PS,0.0110,0.9650,0.0240
SIMPS6642H,PS,0.0070,0.9660,0.0270
SIMPS6643H,PS,0.2390,0.7550,0.0060
SIMPS6644H,PS,0.1780,0.8040,0.0180
