SIMGD6824H,JD,0.0030,0.0740,0.0020,0.0020,0.0020,0.9170
SIMGD6825H,PD,0.7293,0.0060,0.0040,0.1688,0.0839,0.0080
SIMGD6826H,GS,0.0060,0.9810,0.0050,0.0030,0.0020,0.0030
SIMGD6827H,PS,0.0180,0.0681,0.0070,0.0040,0.8118,0.0911
SIMGD6828H,WD,0.0220,0.0400,0.0210,0.5880,0.3080,0.0210
SIMGD6829H,GD,0.0030,0.0170,0.8669,0.0881,0.0150,0.0100
SIMGD6831H,JS,0.0010,0.0020,0.0200,0.0630,0.8820,0.0320
SIMGD6833H,JD,0.0060,0.0470,0.0140,0.0430,0.0570,0.8330
SIMGD6840H,PD,0.9220,0.0080,0.0250,0.0080,0.0160,0.0210
SIMGD6841H,GS,0.0040,0.5700,0.0120,0.2840,0.0040,0.1260
SIMGD6844H,PS,0.0270,0.0130,0.0030,0.0030,0.9510,0.0030
SIMGD6846H,WD,0.0020,0.0050,0.0010,0.9880,0.0020,0.0020
SIMGD6847H,GD,0.0010,0.0030,0.9880,0.0020,0.0030,0.0030
SIMGD6848H,JS,0.0501,0.7127,0.0490,0.1311,0.0290,0.0280
SIMGD6851H,JD,0.0020,0.0040,0.0110,0.0020,0.0030,0.9780
SIMGS6764H,PD,0.9670,0.0030,0.0060,0.0040,0.0030,0.0170
SIMGS6765H,GS,0.0060,0.9680,0.0100,0.0060,0.0070,0.0030
SIMGS6767H,PS,0.0180,0.0070,0.0100,0.0060,0.9560,0.0030
SIMGS6768H,WD,0.0870,0.0070,0.0350,0.8390,0.0260,0.0060
SIMGS6769H,GD,0.0120,0.0100,0.9351,0.0060,0.0180,0.0190
SIMGS6771H,JS,0.0050,0.0400,0.0200,0.0420,0.8899,0.0030
SIMGS6773H,JD,0.0030,0.0040,0.0050,0.0050,0.0050,0.9780
SIMGS6775H,PD,0.9870,0.0050,0.0020,0.0020,0.0020,0.0020
SIMGS6776H,GS,0.0100,0.7660,0.0090,0.1790,0.0340,0.0020
