SIMGD6824H,JD,0.0050,0.9190,0.0630,0.0010,0.0050,0.0020,0.0020,0.0030
SIMGD6825H,PD,0.0661,0.0070,0.0060,0.0040,0.7568,0.1421,0.0050,0.0130
SIMGD6826H,GS,0.0010,0.0020,0.9770,0.0020,0.0050,0.0030,0.0060,0.0040
SIMGD6827H,PS,0.8268,0.0731,0.0621,0.0010,0.0190,0.0050,0.0090,0.0040
SIMGD6828H,WD,0.0160,0.0150,0.0280,0.0030,0.0260,0.3690,0.0180,0.5250
SIMGD6829H,GD,0.0150,0.0110,0.0120,0.0020,0.0020,0.1220,0.8330,0.0030
SIMGD6831H,JS,0.0040,0.0050,0.0020,0.0050,0.0010,0.0030,0.0040,0.9760
SIMGD6833H,JD,0.0110,0.7884,0.0299,0.0020,0.0050,0.0359,0.0140,0.1138
SIMGD6840H,PD,0.0210,0.0190,0.0060,0.0040,0.9111,0.0080,0.0260,0.0050
SIMGD6841H,GS,0.0060,0.1130,0.5740,0.0080,0.0020,0.2650,0.0240,0.0080
SIMGD6844H,PS,0.9000,0.0010,0.0120,0.0340,0.0150,0.0050,0.0040,0.0290
SIMGD6846H,WD,0.0020,0.0020,0.0040,0.0010,0.0010,0.9850,0.0010,0.0040
SIMGD6847H,GD,0.0020,0.0030,0.0030,0.0010,0.0010,0.0020,0.9860,0.0020
SIMGD6848H,JS,0.0050,0.0260,0.2770,0.0030,0.0650,0.0980,0.0170,0.5090
SIMGD6851H,JD,0.0020,0.9730,0.0030,0.0020,0.0020,0.0020,0.0090,0.0070
SIMGS6764H,PD,0.0040,0.0290,0.0020,0.0100,0.9450,0.0030,0.0030,0.0040
SIMGS6765H,GS,0.0030,0.0040,0.9491,0.0080,0.0040,0.0060,0.0160,0.0100
SIMGS6767H,PS,0.9520,0.0030,0.0040,0.0080,0.0110,0.0060,0.0070,0.0090
SIMGS6768H,WD,0.0480,0.0070,0.0040,0.0300,0.0340,0.8270,0.0440,0.0060
SIMGS6769H,GD,0.0190,0.0270,0.0060,0.0140,0.0080,0.0030,0.9050,0.0180
SIMGS6771H,JS,0.0040,0.0040,0.0110,0.0030,0.0070,0.0130,0.0120,0.9460
SIMGS6773H,JD,0.0050,0.9700,0.0030,0.0060,0.0030,0.0050,0.0060,0.0020
SIMGS6775H,PD,0.0020,0.0010,0.0060,0.0210,0.9640,0.0020,0.0020,0.0020
SIMGS6776H,GS,0.0100,0.0010,0.7270,0.0210,0.0050,0.2060,0.0070,0.0230
SIMGS6778H,PS,0.9820,0.0020,0.0020,0.0030,0.0030,0.0030,0.0030,0.0020
SIMGS6780H,WD,0.0040,0.0090,0.0150,0.0020,0.0080,0.9540,0.0050,0.0030
SIMGS6784H,GD,0.0050,0.0030,0.0060,0.0040,0.0100,0.0030,0.9630,0.0060
SIMGS6785H,JS,0.0070,0.0100,0.0020,0.0240,0.0651,0.0030,0.0130,0.8759
SIMGS6788H,JD,0.0050,0.8539,0.0651,0.0020,0.0300,0.0130,0.0190,0.0120
SIMGS6789H,PD,0.0040,0.0260,0.0190,0.0110,0.9029,0.0030,0.0300,0.0040
SIMGS6790H,GS,0.0250,0.0030,0.9281,0.0140,0.0020,0.0040,0.0150,0.0090
SIMJD6884H,PS,0.9400,0.0020,0.0200,0.0020,0.0070,0.0050,0.0060,0.0180
SIMJD6886H,WD,0.0210,0.0310,0.1429,0.0240,0.0120,0.7073,0.0420,0.0200
SIMJD6887H,GD,0.0080,0.0060,0.0040,0.0020,0.0060,0.0100,0.9610,0.0030
SIMJD6888H,JS,0.0529,0.0070,0.0040,0.0030,0.0090,0.0190,0.0020,0.9031
SIMJD6894H,JD,0.0050,0.9579,0.0040,0.0090,0.0040,0.0090,0.0060,0.0050
SIMJD6895H,PD,0.0020,0.0070,0.0020,0.0020,0.9810,0.0020,0.0020,0.0020
SIMJD6896H,GS,0.0969,0.0050,0.8571,0.0090,0.0110,0.0110,0.0050,0.0050
SIMJD6897H,PS,0.7163,0.0070,0.0130,0.0050,0.2358,0.0090,0.0070,0.0070
SIMJD6898H,WD,0.0050,0.0210,0.0050,0.0010,0.0080,0.9199,0.0380,0.0020
SIMJD6899H,GD,0.0050,0.0020,0.0120,0.0080,0.0810,0.0010,0.8820,0.0090
SIMJD6905H,JS,0.0130,0.0040,0.0070,0.0030,0.0060,0.0410,0.0950,0.8310
SIMJD6906H,JD,0.0030,0.9311,0.0370,0.0020,0.0160,0.0060,0.0040,0.0010
SIMJD6907H,PD,0.0030,0.0080,0.0290,0.0220,0.7397,0.1752,0.0160,0.0070
SIMJD6908H,GS,0.0040,0.0279,0.9002,0.0020,0.0060,0.0060,0.0100,0.0439
SIMJD6913H,PS,0.9600,0.0020,0.0020,0.0020,0.0020,0.0030,0.0060,0.0230
SIMJS6704H,WD,0.0120,0.0130,0.0060,0.0060,0.0090,0.8250,0.0120,0.1170
SIMJS6706H,GD,0.0220,0.0060,0.0310,0.0110,0.0250,0.0110,0.8810,0.0130
SIMJS6707H,JS,0.0210,0.0030,0.0080,0.0020,0.2292,0.0020,0.0050,0.7297
SIMJS6709H,JD,0.0110,0.9390,0.0040,0.0020,0.0030,0.0290,0.0090,0.0030
SIMJS6711H,PD,0.0020,0.0080,0.2953,0.0120,0.6607,0.0130,0.0030,0.0060
SIMJS6713H,GS,0.0020,0.0190,0.9261,0.0020,0.0090,0.0070,0.0040,0.0310
SIMJS6715H,PS,0.9471,0.0040,0.0130,0.0020,0.0020,0.0050,0.0250,0.0020
SIMJS6716H,WD,0.0010,0.0030,0.0030,0.0010,0.0010,0.9860,0.0030,0.0020
SIMJS6717H,GD,0.0020,0.0020,0.0020,0.0010,0.0040,0.0030,0.9830,0.0030
SIMJS6718H,JS,0.0040,0.0030,0.0060,0.0010,0.0020,0.0080,0.0020,0.9740
SIMJS6725H,JD,0.0030,0.9540,0.0110,0.0020,0.0150,0.0030,0.0020,0.0100
SIMJS6726H,PD,0.0610,0.0110,0.0070,0.1430,0.7650,0.0040,0.0060,0.0030
SIMJS6727H,GS,0.0070,0.0170,0.7990,0.0020,0.0060,0.1570,0.0080,0.0040
SIMJS6728H,PS,0.9690,0.0100,0.0020,0.0010,0.0030,0.0020,0.0050,0.0080
SIMPD7015H,WD,0.0040,0.0020,0.0140,0.0020,0.0110,0.9550,0.0050,0.0070
SIMPD7016H,GD,0.0130,0.0220,0.0090,0.0020,0.0080,0.3123,0.5986,0.0350
SIMPD7018H,JS,0.0070,0.0070,0.0080,0.0480,0.0060,0.1301,0.0230,0.7708
