SIMGD6824H,JD,0.0050,0.9620,0.0040,0.0290
SIMGD6825H,PD,0.0510,0.0060,0.2110,0.7320
SIMGD6826H,GS,0.0070,0.0070,0.0120,0.9740
SIMGD6827H,PS,0.6346,0.0731,0.0080,0.2843
SIMGD6828H,WD,0.0300,0.0320,0.9080,0.0300
SIMGD6829H,GD,0.8810,0.0900,0.0150,0.0140
SIMGD6831H,JS,0.0280,0.1578,0.8102,0.0040
SIMGD6833H,JD,0.0250,0.8068,0.1451,0.0230
SIMGD6840H,PD,0.2950,0.0190,0.0120,0.6740
SIMGD6841H,GS,0.0250,0.4565,0.0509,0.4675
SIMGD6844H,PS,0.7992,0.0030,0.0100,0.1878
SIMGD6846H,WD,0.0030,0.0040,0.9870,0.0060
SIMGD6847H,GD,0.9870,0.0060,0.0040,0.0030
SIMGD6848H,JS,0.0070,0.0110,0.8610,0.1210
SIMGD6851H,JD,0.0100,0.9790,0.0060,0.0050
SIMGS6764H,PD,0.0090,0.0350,0.0080,0.9481
SIMGS6765H,GS,0.0060,0.0060,0.0150,0.9730
SIMGS6767H,PS,0.9850,0.0030,0.0060,0.0060
SIMGS6768H,WD,0.0520,0.0070,0.8310,0.1100
SIMGS6769H,GD,0.9620,0.0200,0.0060,0.0120
SIMGS6771H,JS,0.0609,0.0050,0.9131,0.0210
SIMGS6773H,JD,0.0100,0.9770,0.0040,0.0090
SIMGS6775H,PD,0.0040,0.0020,0.0050,0.9890
SIMGS6776H,GS,0.0280,0.0050,0.2448,0.7223
SIMGS6778H,PS,0.9640,0.0040,0.0170,0.0150
SIMGS6780H,WD,0.0070,0.0380,0.8830,0.0720
SIMGS6784H,GD,0.9650,0.0110,0.0110,0.0130
SIMGS6785H,JS,0.0799,0.0310,0.7173,0.1718
SIMGS6788H,JD,0.0290,0.8590,0.0130,0.0990
SIMGS6789H,PD,0.0220,0.0340,0.0070,0.9370
SIMGS6790H,GS,0.3137,0.0110,0.0190,0.6563
SIMJD6884H,PS,0.9270,0.0050,0.0270,0.0410
SIMJD6886H,WD,0.0240,0.0901,0.7117,0.1742
