SIMGD6824H,JD,0.0050,0.9460,0.0320,0.0070,0.0040,0.0020,0.0020,0.0020
SIMGD6825H,PD,0.0420,0.0060,0.0080,0.0230,0.7010,0.1390,0.0030,0.0780
SIMGD6826H,GS,0.0020,0.0030,0.9760,0.0040,0.0040,0.0030,0.0040,0.0040
SIMGD6827H,PS,0.7013,0.1698,0.0819,0.0120,0.0100,0.0020,0.0140,0.0090
SIMGD6828H,WD,0.0150,0.0260,0.0749,0.0909,0.0090,0.3147,0.0120,0.4575
SIMGD6829H,GD,0.0150,0.0110,0.0090,0.0160,0.0020,0.0500,0.8900,0.0070
SIMGD6831H,JS,0.0090,0.0150,0.0020,0.0040,0.0010,0.0040,0.0040,0.9610
SIMGD6833H,JD,0.0180,0.6600,0.0690,0.0130,0.0070,0.0850,0.0130,0.1350
SIMGD6840H,PD,0.0819,0.0130,0.0070,0.0340,0.8422,0.0070,0.0090,0.0060
SIMGD6841H,GS,0.0020,0.1289,0.7053,0.0030,0.0050,0.1359,0.0120,0.0080
SIMGD6844H,PS,0.9149,0.0020,0.0090,0.0040,0.0571,0.0030,0.0030,0.0070
SIMGD6846H,WD,0.0020,0.0020,0.0040,0.0020,0.0020,0.9840,0.0010,0.0030
SIMGD6847H,GD,0.0030,0.0040,0.0020,0.0010,0.0010,0.0030,0.9830,0.0030
SIMGD6848H,JS,0.0050,0.0040,0.0300,0.0500,0.0310,0.0790,0.0180,0.7830
SIMGD6851H,JD,0.0020,0.9770,0.0030,0.0040,0.0010,0.0030,0.0060,0.0040
SIMGS6764H,PD,0.0040,0.0030,0.0020,0.3780,0.6020,0.0040,0.0020,0.0050
SIMGS6765H,GS,0.0030,0.0030,0.9520,0.0080,0.0060,0.0050,0.0110,0.0120
SIMGS6767H,PS,0.9590,0.0020,0.0030,0.0040,0.0080,0.0070,0.0100,0.0070
SIMGS6768H,WD,0.0240,0.0040,0.0040,0.0050,0.0110,0.9299,0.0090,0.0130
SIMGS6769H,GD,0.0260,0.0120,0.0070,0.0220,0.0130,0.0030,0.9100,0.0070
SIMGS6771H,JS,0.0050,0.0030,0.0130,0.0030,0.0080,0.0270,0.0240,0.9170
SIMGS6773H,JD,0.0080,0.6687,0.0020,0.3043,0.0010,0.0030,0.0100,0.0030
SIMGS6775H,PD,0.0010,0.0020,0.0070,0.0040,0.9800,0.0020,0.0010,0.0030
SIMGS6776H,GS,0.0220,0.0020,0.6523,0.0010,0.0200,0.2877,0.0100,0.0050
SIMGS6778H,PS,0.9810,0.0020,0.0030,0.0010,0.0030,0.0040,0.0030,0.0030
SIMGS6780H,WD,0.0070,0.0080,0.0160,0.0040,0.0050,0.9530,0.0040,0.0030
SIMGS6784H,GD,0.0050,0.0070,0.0070,0.0080,0.0050,0.0030,0.9480,0.0170
SIMGS6785H,JS,0.0060,0.0040,0.0030,0.0080,0.1508,0.0050,0.0100,0.8132
SIMGS6788H,JD,0.0090,0.3543,0.0509,0.5170,0.0130,0.0160,0.0160,0.0240
SIMGS6789H,PD,0.0030,0.0090,0.0230,0.0130,0.9311,0.0050,0.0110,0.0050
SIMGS6790H,GS,0.0659,0.0020,0.8992,0.0020,0.0030,0.0040,0.0110,0.0130
SIMJD6884H,PS,0.9209,0.0020,0.0150,0.0100,0.0050,0.0040,0.0100,0.0330
SIMJD6886H,WD,0.0130,0.0930,0.1320,0.0340,0.0340,0.6620,0.0130,0.0190
SIMJD6887H,GD,0.0150,0.0050,0.0020,0.0040,0.0060,0.0070,0.9550,0.0060
