SIMPS6654H,PS,0.5024,0.0105,0.0578,0.4293
SIMPS6657H,WD,0.0151,0.0985,0.8672,0.0192
SIMPS6658H,GD,0.6873,0.1033,0.1063,0.1031
SIMPS6661H,JS,0.7862,0.0103,0.1967,0.0068
SIMWD6945H,JD,0.0047,0.9834,0.0073,0.0046
SIMWD6947H,PD,0.0159,0.2924,0.0948,0.5969
SIMWD6948H,GS,0.0071,0.0056,0.7188,0.2685
SIMWD6954H,PS,0.6285,0.0281,0.0499,0.2935
SIMWD6955H,WD,0.0504,0.0555,0.8778,0.0163
SIMWD6956H,GD,0.6179,0.2058,0.0970,0.0793
SIMWD6957H,JS,0.7890,0.0110,0.1124,0.0876
SIMWD6958H,JD,0.0633,0.8645,0.0530,0.0192
SIMWD6959H,PD,0.0305,0.0034,0.1010,0.8651
SIMWD6962H,GS,0.2110,0.0320,0.7196,0.0374
SIMWD6967H,PS,0.5217,0.0117,0.0350,0.4316
SIMWD6968H,WD,0.0097,0.0933,0.8790,0.0180
SIMWD6969H,GD,0.6323,0.0837,0.2018,0.0822
SIMWD6972H,JS,0.7009,0.0190,0.2010,0.0791
