SIMGD6824H,JD,0.0030,0.9530,0.0320,0.0020,0.0030,0.0020,0.0020,0.0030
SIMGD6825H,PD,0.0650,0.0050,0.0040,0.0060,0.7640,0.1160,0.0020,0.0380
SIMGD6826H,GS,0.0020,0.0020,0.9830,0.0010,0.0040,0.0020,0.0030,0.0030
SIMGD6827H,PS,0.7074,0.1102,0.1423,0.0020,0.0261,0.0020,0.0060,0.0040
SIMGD6828H,WD,0.0180,0.0350,0.0740,0.0070,0.0130,0.1550,0.0150,0.6830
SIMGD6829H,GD,0.0360,0.0180,0.0220,0.0190,0.0040,0.0570,0.8410,0.0030
SIMGD6831H,JS,0.0150,0.0230,0.0020,0.0010,0.0010,0.0060,0.0040,0.9480
SIMGD6833H,JD,0.0100,0.7720,0.0510,0.0580,0.0100,0.0500,0.0090,0.0400
SIMGD6840H,PD,0.0090,0.0110,0.0040,0.0110,0.9410,0.0070,0.0130,0.0040
SIMGD6841H,GS,0.0060,0.1190,0.8080,0.0040,0.0030,0.0430,0.0100,0.0070
SIMGD6844H,PS,0.9390,0.0040,0.0200,0.0050,0.0160,0.0030,0.0020,0.0110
SIMGD6846H,WD,0.0020,0.0020,0.0030,0.0020,0.0010,0.9850,0.0020,0.0030
SIMGD6847H,GD,0.0020,0.0020,0.0030,0.0040,0.0010,0.0020,0.9840,0.0020
SIMGD6848H,JS,0.0040,0.0180,0.0510,0.0230,0.0860,0.1660,0.0170,0.6350
SIMGD6851H,JD,0.0020,0.9620,0.0050,0.0040,0.0030,0.0030,0.0160,0.0050
SIMGS6764H,PD,0.0050,0.0090,0.0030,0.0020,0.9680,0.0050,0.0040,0.0040
SIMGS6765H,GS,0.0020,0.0030,0.9810,0.0010,0.0020,0.0040,0.0030,0.0040
SIMGS6767H,PS,0.9710,0.0020,0.0020,0.0030,0.0060,0.0050,0.0050,0.0060
SIMGS6768H,WD,0.1029,0.0060,0.0050,0.0030,0.1009,0.7662,0.0080,0.0080
SIMGS6769H,GD,0.0260,0.0240,0.0020,0.0030,0.0190,0.0040,0.9050,0.0170
SIMGS6771H,JS,0.0020,0.0010,0.0080,0.1550,0.0040,0.0050,0.0090,0.8160
SIMGS6773H,JD,0.0030,0.9690,0.0030,0.0120,0.0030,0.0020,0.0050,0.0030
SIMGS6775H,PD,0.0030,0.0010,0.0070,0.0010,0.9770,0.0050,0.0020,0.0040
SIMGS6776H,GS,0.0390,0.0020,0.6476,0.0030,0.0070,0.2863,0.0060,0.0090
SIMGS6778H,PS,0.9730,0.0020,0.0030,0.0060,0.0040,0.0070,0.0020,0.0030
SIMGS6780H,WD,0.0080,0.0110,0.0150,0.0010,0.0130,0.9480,0.0020,0.0020
SIMGS6784H,GD,0.0040,0.0030,0.0120,0.0080,0.0060,0.0040,0.9500,0.0130
SIMGS6785H,JS,0.0060,0.0110,0.0040,0.0050,0.1788,0.0040,0.0080,0.7832
SIMGS6788H,JD,0.0050,0.8611,0.0160,0.0020,0.0679,0.0100,0.0310,0.0070
SIMGS6789H,PD,0.0030,0.0190,0.0180,0.0130,0.9260,0.0030,0.0140,0.0040
SIMGS6790H,GS,0.1109,0.0020,0.8352,0.0110,0.0040,0.0020,0.0080,0.0270
SIMJD6884H,PS,0.9260,0.0050,0.0210,0.0130,0.0070,0.0040,0.0110,0.0130
SIMJD6886H,WD,0.0130,0.1160,0.1230,0.0020,0.0090,0.7140,0.0170,0.0060
SIMJD6887H,GD,0.0100,0.0040,0.0040,0.0140,0.0080,0.0170,0.9369,0.0060
SIMJD6888H,JS,0.0420,0.0060,0.0030,0.0050,0.0070,0.0100,0.0010,0.9260
SIMJD6894H,JD,0.0060,0.9580,0.0090,0.0010,0.0070,0.0090,0.0070,0.0030
SIMJD6895H,PD,0.0030,0.0150,0.0040,0.0020,0.9680,0.0040,0.0020,0.0020
