SIMGD6824H,JD,0.0210,0.9710,0.0080
SIMGD6825H,PD,0.8990,0.0160,0.0850
SIMGD6826H,GS,0.0420,0.0160,0.9420
SIMGD6827H,PS,0.8240,0.1520,0.0240
SIMGD6828H,WD,0.0220,0.0220,0.9560
SIMGD6829H,GD,0.0460,0.7540,0.2000
SIMGD6831H,JS,0.0180,0.8600,0.1220
SIMGD6833H,JD,0.0130,0.5950,0.3920
SIMGD6840H,PD,0.9630,0.0210,0.0160
SIMGD6841H,GS,0.0110,0.0470,0.9420
SIMGD6844H,PS,0.9800,0.0060,0.0140
SIMGD6846H,WD,0.0080,0.0060,0.9860
SIMGD6847H,GD,0.0120,0.8510,0.1370
SIMGD6848H,JS,0.0250,0.0180,0.9570
SIMGD6851H,JD,0.0060,0.9820,0.0120
SIMGS6764H,PD,0.9580,0.0300,0.0120
SIMGS6765H,GS,0.0920,0.0140,0.8940
SIMGS6767H,PS,0.9760,0.0090,0.0150
SIMGS6768H,WD,0.1029,0.0390,0.8581
SIMGS6769H,GD,0.2170,0.6690,0.1140
SIMGS6771H,JS,0.0310,0.0300,0.9390
SIMGS6773H,JD,0.0160,0.9740,0.0100
SIMGS6775H,PD,0.9680,0.0080,0.0240
SIMGS6776H,GS,0.1090,0.0070,0.8840
SIMGS6778H,PS,0.9810,0.0090,0.0100
SIMGS6780H,WD,0.0290,0.0170,0.9540
SIMGS6784H,GD,0.0690,0.8420,0.0890
SIMGS6785H,JS,0.6090,0.2750,0.1160
SIMGS6788H,JD,0.0970,0.8520,0.0510
SIMGS6789H,PD,0.9421,0.0500,0.0080
SIMGS6790H,GS,0.1850,0.0140,0.8010
SIMJD6884H,PS,0.9120,0.0200,0.0680
SIMJD6886H,WD,0.0240,0.1590,0.8170
SIMJD6887H,GD,0.0980,0.8550,0.0470
SIMJD6888H,JS,0.4264,0.0280,0.5455
SIMJD6894H,JD,0.0110,0.9750,0.0140
SIMJD6895H,PD,0.9410,0.0480,0.0110
SIMJD6896H,GS,0.5190,0.0150,0.4660
SIMJD6897H,PS,0.9401,0.0350,0.0250
SIMJD6898H,WD,0.0170,0.0900,0.8930
SIMJD6899H,GD,0.2980,0.6920,0.0100
SIMJD6905H,JS,0.1410,0.0800,0.7790
SIMJD6906H,JD,0.0350,0.9490,0.0160
SIMJD6907H,PD,0.7518,0.0240,0.2242
SIMJD6908H,GS,0.2080,0.0570,0.7350
SIMJD6913H,PS,0.8440,0.0580,0.0980
SIMJS6704H,WD,0.0350,0.0600,0.9050
SIMJS6706H,GD,0.1479,0.1359,0.7163
SIMJS6707H,JS,0.7427,0.0390,0.2182
SIMJS6709H,JD,0.0080,0.9540,0.0380
SIMJS6711H,PD,0.8830,0.0390,0.0780
SIMJS6713H,GS,0.0140,0.0210,0.9650
SIMJS6715H,PS,0.8519,0.0521,0.0961
SIMJS6716H,WD,0.0040,0.0160,0.9800
SIMJS6717H,GD,0.0080,0.9620,0.0300
SIMJS6718H,JS,0.0120,0.0110,0.9770
SIMJS6725H,JD,0.0220,0.9570,0.0210
SIMJS6726H,PD,0.9730,0.0190,0.0080
SIMJS6727H,GS,0.0950,0.0390,0.8660
SIMJS6728H,PS,0.7580,0.2150,0.0270
SIMPD7015H,WD,0.0100,0.0080,0.9820
