SIMGD6824H,JD,0.0050,0.0320,0.0020,0.0020,0.0040,0.9550
SIMGD6825H,PD,0.7383,0.0040,0.0060,0.1369,0.1109,0.0040
SIMGD6826H,GS,0.0050,0.9850,0.0030,0.0020,0.0020,0.0030
SIMGD6827H,PS,0.0110,0.1608,0.0200,0.0040,0.7622,0.0420
SIMGD6828H,WD,0.0130,0.0250,0.0400,0.6254,0.2867,0.0100
SIMGD6829H,GD,0.0040,0.0120,0.8120,0.1320,0.0240,0.0160
SIMGD6831H,JS,0.0010,0.0030,0.0100,0.0210,0.8800,0.0850
SIMGD6833H,JD,0.0090,0.0549,0.0130,0.0280,0.0529,0.8422
SIMGD6840H,PD,0.9429,0.0040,0.0280,0.0050,0.0080,0.0120
SIMGD6841H,GS,0.0040,0.6903,0.0110,0.1489,0.0050,0.1409
SIMGD6844H,PS,0.0270,0.0210,0.0040,0.0040,0.9411,0.0030
SIMGD6846H,WD,0.0020,0.0040,0.0010,0.9910,0.0010,0.0010
SIMGD6847H,GD,0.0010,0.0050,0.9800,0.0050,0.0020,0.0070
SIMGD6848H,JS,0.2730,0.3310,0.0820,0.1980,0.1010,0.0150
SIMGD6851H,JD,0.0020,0.0030,0.0080,0.0020,0.0030,0.9820
SIMGS6764H,PD,0.9670,0.0040,0.0070,0.0040,0.0070,0.0110
SIMGS6765H,GS,0.0030,0.9830,0.0050,0.0030,0.0040,0.0020
SIMGS6767H,PS,0.0090,0.0040,0.0070,0.0140,0.9630,0.0030
SIMGS6768H,WD,0.0240,0.0060,0.0150,0.9230,0.0250,0.0070
SIMGS6769H,GD,0.0200,0.0050,0.9148,0.0030,0.0351,0.0220
SIMGS6771H,JS,0.0050,0.0130,0.0190,0.0170,0.9410,0.0050
SIMGS6773H,JD,0.0020,0.0040,0.0050,0.0030,0.0030,0.9830
SIMGS6775H,PD,0.9860,0.0060,0.0020,0.0020,0.0020,0.0020
SIMGS6776H,GS,0.0120,0.7143,0.0100,0.2308,0.0310,0.0020
SIMGS6778H,PS,0.0100,0.0030,0.0040,0.0060,0.9750,0.0020
SIMGS6780H,WD,0.0090,0.0140,0.0040,0.9620,0.0040,0.0070
SIMGS6784H,GD,0.0060,0.0060,0.9700,0.0030,0.0100,0.0050
SIMGS6785H,JS,0.0989,0.0040,0.0130,0.0060,0.8641,0.0140
SIMGS6788H,JD,0.0470,0.0710,0.0160,0.0100,0.0150,0.8410
SIMGS6789H,PD,0.9710,0.0110,0.0070,0.0020,0.0030,0.0060
SIMGS6790H,GS,0.0040,0.9259,0.0070,0.0060,0.0541,0.0030
SIMJD6884H,PS,0.0100,0.0160,0.0060,0.0110,0.9540,0.0030
SIMJD6886H,WD,0.0190,0.2398,0.0260,0.6813,0.0100,0.0240
SIMJD6887H,GD,0.0090,0.0030,0.9560,0.0090,0.0180,0.0050
SIMJD6888H,JS,0.0030,0.0030,0.0020,0.0070,0.9820,0.0030
SIMJD6894H,JD,0.0120,0.0060,0.0110,0.0070,0.0060,0.9580
SIMJD6895H,PD,0.9620,0.0030,0.0020,0.0030,0.0030,0.0270
SIMJD6896H,GS,0.0180,0.9150,0.0050,0.0130,0.0440,0.0050
SIMJD6897H,PS,0.0920,0.0920,0.0250,0.0080,0.7750,0.0080
SIMJD6898H,WD,0.0110,0.0110,0.0559,0.8901,0.0060,0.0260
SIMJD6899H,GD,0.0280,0.0030,0.9600,0.0020,0.0050,0.0020
