SIMGD6824H,JD,0.0230,0.9690,0.0080
SIMGD6825H,PD,0.9020,0.0710,0.0270
SIMGD6826H,GS,0.3916,0.0460,0.5624
SIMGD6827H,PS,0.8720,0.0540,0.0740
SIMGD6828H,WD,0.0290,0.1850,0.7860
SIMGD6829H,GD,0.0370,0.3183,0.6446
SIMGD6831H,JS,0.0060,0.0260,0.9680
SIMGD6833H,JD,0.0190,0.8800,0.1010
SIMGD6840H,PD,0.9490,0.0260,0.0250
SIMGD6841H,GS,0.0310,0.9081,0.0609
SIMGD6844H,PS,0.9720,0.0050,0.0230
SIMGD6846H,WD,0.0250,0.9660,0.0090
SIMGD6847H,GD,0.0070,0.0310,0.9620
SIMGD6848H,JS,0.1200,0.0550,0.8250
SIMGD6851H,JD,0.0050,0.9450,0.0500
SIMGS6764H,PD,0.9520,0.0330,0.0150
SIMGS6765H,GS,0.6224,0.0150,0.3626
SIMGS6767H,PS,0.9471,0.0100,0.0430
SIMGS6768H,WD,0.1290,0.8420,0.0290
SIMGS6769H,GD,0.0620,0.0140,0.9240
SIMGS6771H,JS,0.0400,0.0100,0.9500
SIMGS6773H,JD,0.0150,0.9740,0.0110
SIMGS6775H,PD,0.9860,0.0050,0.0090
SIMGS6776H,GS,0.6690,0.0290,0.3020
SIMGS6778H,PS,0.9780,0.0080,0.0140
SIMGS6780H,WD,0.0300,0.9600,0.0100
SIMGS6784H,GD,0.0220,0.0130,0.9650
SIMGS6785H,JS,0.1471,0.0330,0.8198
SIMGS6788H,JD,0.1818,0.7792,0.0390
SIMGS6789H,PD,0.9300,0.0170,0.0530
SIMGS6790H,GS,0.4610,0.0200,0.5190
SIMJD6884H,PS,0.8899,0.0100,0.1001
SIMJD6886H,WD,0.1778,0.7602,0.0619
SIMJD6887H,GD,0.0640,0.0450,0.8910
SIMJD6888H,JS,0.2080,0.0250,0.7670
SIMJD6894H,JD,0.0160,0.9610,0.0230
SIMJD6895H,PD,0.9250,0.0660,0.0090
