SIMGD6824H,JD,0.9431,0.0020,0.0030,0.0040,0.0030,0.0430,0.0020
SIMGD6825H,PD,0.0110,0.0090,0.0751,0.0460,0.7548,0.0080,0.0961
SIMGD6826H,GS,0.0030,0.0020,0.0020,0.0030,0.0030,0.9850,0.0020
SIMGD6827H,PS,0.1199,0.0040,0.7722,0.0080,0.0090,0.0829,0.0040
SIMGD6828H,WD,0.0361,0.0170,0.0210,0.5932,0.0090,0.0862,0.2375
SIMGD6829H,GD,0.0240,0.8350,0.0140,0.0030,0.0040,0.0150,0.1050
SIMGD6831H,JS,0.0060,0.0020,0.0040,0.9830,0.0010,0.0020,0.0020
SIMGD6833H,JD,0.8290,0.0140,0.0160,0.0720,0.0090,0.0280,0.0320
SIMGD6840H,PD,0.0090,0.0180,0.0180,0.0040,0.9390,0.0050,0.0070
SIMGD6841H,GS,0.0870,0.0080,0.0060,0.0100,0.0040,0.7620,0.1230
SIMGD6844H,PS,0.0030,0.0030,0.9520,0.0070,0.0140,0.0170,0.0040
SIMGD6846H,WD,0.0020,0.0010,0.0020,0.0030,0.0010,0.0030,0.9880
SIMGD6847H,GD,0.0020,0.9880,0.0020,0.0020,0.0010,0.0030,0.0020
SIMGD6848H,JS,0.0170,0.0310,0.0090,0.4995,0.0310,0.2252,0.1872
SIMGD6851H,JD,0.9690,0.0160,0.0030,0.0050,0.0020,0.0030,0.0020
SIMGS6764H,PD,0.0180,0.0030,0.0070,0.0050,0.9570,0.0030,0.0070
SIMGS6765H,GS,0.0030,0.0030,0.0020,0.0170,0.0030,0.9680,0.0040
SIMGS6767H,PS,0.0020,0.0080,0.9640,0.0070,0.0110,0.0030,0.0050
SIMGS6768H,WD,0.0050,0.0130,0.2078,0.0050,0.0390,0.0060,0.7243
SIMGS6769H,GD,0.0140,0.8550,0.0780,0.0280,0.0110,0.0080,0.0060
SIMGS6771H,JS,0.0030,0.0130,0.0050,0.9590,0.0030,0.0110,0.0060
SIMGS6773H,JD,0.9770,0.0060,0.0060,0.0020,0.0030,0.0030,0.0030
SIMGS6775H,PD,0.0010,0.0020,0.0020,0.0020,0.9830,0.0080,0.0020
SIMGS6776H,GS,0.0030,0.0070,0.0280,0.0240,0.0040,0.6670,0.2670
SIMGS6778H,PS,0.0020,0.0020,0.9870,0.0020,0.0020,0.0020,0.0030
SIMGS6780H,WD,0.0120,0.0020,0.0060,0.0020,0.0070,0.0130,0.9580
SIMGS6784H,GD,0.0040,0.9570,0.0060,0.0130,0.0070,0.0100,0.0030
SIMGS6785H,JS,0.0070,0.0070,0.0110,0.8559,0.1111,0.0050,0.0030
SIMGS6788H,JD,0.8062,0.0180,0.0080,0.0120,0.0689,0.0749,0.0120
SIMGS6789H,PD,0.0180,0.0270,0.0060,0.0060,0.9221,0.0190,0.0020
SIMGS6790H,GS,0.0030,0.0160,0.0080,0.0110,0.0020,0.9560,0.0040
SIMJD6884H,PS,0.0050,0.0070,0.9530,0.0140,0.0080,0.0090,0.0040
SIMJD6886H,WD,0.1698,0.0070,0.0090,0.0150,0.0090,0.1409,0.6494
SIMJD6887H,GD,0.0070,0.9540,0.0130,0.0060,0.0100,0.0030,0.0070
SIMJD6888H,JS,0.0040,0.0020,0.0501,0.9269,0.0060,0.0030,0.0080
SIMJD6894H,JD,0.9600,0.0050,0.0050,0.0040,0.0110,0.0070,0.0080
SIMJD6895H,PD,0.0190,0.0020,0.0030,0.0020,0.9690,0.0030,0.0020
SIMJD6896H,GS,0.0050,0.0070,0.1658,0.0040,0.0350,0.7752,0.0080
SIMJD6897H,PS,0.0360,0.0250,0.7060,0.0070,0.1840,0.0220,0.0200
