SIMGD6824H,JD,0.9540,0.0020,0.0030,0.0030,0.0030,0.0330,0.0020
SIMGD6825H,PD,0.0030,0.0020,0.0410,0.0490,0.7678,0.0030,0.1341
SIMGD6826H,GS,0.0030,0.0030,0.0020,0.0030,0.0030,0.9850,0.0010
SIMGD6827H,PS,0.0861,0.0100,0.6837,0.0040,0.0100,0.2042,0.0020
SIMGD6828H,WD,0.0240,0.0110,0.0240,0.7103,0.0130,0.0410,0.1768
SIMGD6829H,GD,0.0400,0.8282,0.0230,0.0060,0.0030,0.0260,0.0739
SIMGD6831H,JS,0.0400,0.0030,0.0060,0.9429,0.0010,0.0020,0.0050
SIMGD6833H,JD,0.8202,0.0060,0.0130,0.0470,0.0060,0.0589,0.0490
SIMGD6840H,PD,0.0130,0.0120,0.0160,0.0040,0.9460,0.0030,0.0060
SIMGD6841H,GS,0.1269,0.0140,0.0040,0.0120,0.0030,0.7952,0.0450
SIMGD6844H,PS,0.0020,0.0020,0.9590,0.0060,0.0150,0.0120,0.0040
SIMGD6846H,WD,0.0020,0.0010,0.0020,0.0020,0.0020,0.0040,0.9870
SIMGD6847H,GD,0.0030,0.9880,0.0020,0.0020,0.0010,0.0020,0.0020
SIMGD6848H,JS,0.0100,0.0100,0.0050,0.6667,0.0681,0.0480,0.1922
SIMGD6851H,JD,0.9630,0.0170,0.0030,0.0060,0.0040,0.0050,0.0020
SIMGS6764H,PD,0.0120,0.0040,0.0050,0.0060,0.9640,0.0040,0.0050
SIMGS6765H,GS,0.0020,0.0040,0.0020,0.0030,0.0030,0.9830,0.0030
SIMGS6767H,PS,0.0030,0.0090,0.9680,0.0060,0.0070,0.0030,0.0040
SIMGS6768H,WD,0.0050,0.0090,0.1011,0.0080,0.0891,0.0050,0.7828
SIMGS6769H,GD,0.0210,0.9259,0.0240,0.0120,0.0130,0.0020,0.0020
SIMGS6771H,JS,0.0030,0.0110,0.0050,0.9590,0.0050,0.0100,0.0070
SIMGS6773H,JD,0.9790,0.0060,0.0030,0.0020,0.0030,0.0050,0.0020
SIMGS6775H,PD,0.0010,0.0020,0.0020,0.0030,0.9800,0.0100,0.0020
SIMGS6776H,GS,0.0010,0.0050,0.0260,0.0080,0.0040,0.6210,0.3350
SIMGS6778H,PS,0.0020,0.0020,0.9810,0.0030,0.0030,0.0020,0.0070
SIMGS6780H,WD,0.0080,0.0020,0.0040,0.0020,0.0120,0.0210,0.9510
SIMGS6784H,GD,0.0030,0.9600,0.0030,0.0140,0.0070,0.0100,0.0030
SIMGS6785H,JS,0.0100,0.0070,0.0060,0.8232,0.1469,0.0030,0.0040
SIMGS6788H,JD,0.8519,0.0440,0.0080,0.0080,0.0631,0.0220,0.0030
SIMGS6789H,PD,0.0310,0.0170,0.0060,0.0050,0.9230,0.0150,0.0030
SIMGS6790H,GS,0.0040,0.0110,0.0950,0.0200,0.0040,0.8620,0.0040
SIMJD6884H,PS,0.0030,0.0110,0.9430,0.0160,0.0060,0.0170,0.0040
SIMJD6886H,WD,0.0591,0.0380,0.0100,0.0130,0.0180,0.1211,0.7407
SIMJD6887H,GD,0.0100,0.9411,0.0120,0.0080,0.0060,0.0040,0.0190
SIMJD6888H,JS,0.0040,0.0020,0.0360,0.9430,0.0060,0.0020,0.0070
SIMJD6894H,JD,0.9650,0.0080,0.0030,0.0050,0.0060,0.0050,0.0080
SIMJD6895H,PD,0.0120,0.0030,0.0020,0.0020,0.9730,0.0040,0.0040
SIMJD6896H,GS,0.0050,0.0110,0.0911,0.0050,0.0340,0.8428,0.0110
SIMJD6897H,PS,0.0330,0.0100,0.8460,0.0090,0.0670,0.0260,0.0090
SIMJD6898H,WD,0.0150,0.0340,0.0030,0.0040,0.0060,0.0060,0.9320
SIMJD6899H,GD,0.0020,0.9429,0.0020,0.0090,0.0390,0.0040,0.0010
SIMJD6905H,JS,0.0060,0.0300,0.0420,0.8570,0.0100,0.0050,0.0500
SIMJD6906H,JD,0.9440,0.0030,0.0030,0.0020,0.0070,0.0360,0.0050
SIMJD6907H,PD,0.0070,0.0080,0.0060,0.0050,0.8630,0.0850,0.0260
SIMJD6908H,GS,0.0100,0.0060,0.0030,0.0350,0.0040,0.9391,0.0030
SIMJD6913H,PS,0.0020,0.0020,0.9860,0.0050,0.0020,0.0020,0.0010
SIMJS6704H,WD,0.0180,0.0260,0.0190,0.1480,0.0230,0.0110,0.7550
SIMJS6706H,GD,0.0080,0.8980,0.0190,0.0390,0.0110,0.0110,0.0140
SIMJS6707H,JS,0.0040,0.0090,0.0259,0.6737,0.2655,0.0190,0.0030
SIMJS6709H,JD,0.8950,0.0050,0.0050,0.0050,0.0040,0.0040,0.0820
SIMJS6711H,PD,0.0200,0.0070,0.0060,0.0140,0.8370,0.1070,0.0090
SIMJS6713H,GS,0.0130,0.0070,0.0020,0.1170,0.0140,0.8250,0.0220
SIMJS6715H,PS,0.0060,0.0340,0.9370,0.0030,0.0030,0.0060,0.0110
SIMJS6716H,WD,0.0050,0.0020,0.0010,0.0020,0.0010,0.0010,0.9880
SIMJS6717H,GD,0.0020,0.9890,0.0010,0.0030,0.0020,0.0010,0.0020
SIMJS6718H,JS,0.0030,0.0030,0.0050,0.9690,0.0030,0.0100,0.0070
SIMJS6725H,JD,0.9411,0.0030,0.0030,0.0070,0.0130,0.0300,0.0030
SIMJS6726H,PD,0.0110,0.0040,0.0140,0.0020,0.9630,0.0040,0.0020
SIMJS6727H,GS,0.0180,0.0090,0.0050,0.0040,0.0030,0.8880,0.0730
SIMJS6728H,PS,0.0140,0.0140,0.9530,0.0130,0.0020,0.0020,0.0020
SIMPD7015H,WD,0.0040,0.0030,0.0020,0.0090,0.0080,0.0110,0.9630
SIMPD7016H,GD,0.0310,0.5800,0.0100,0.0390,0.0030,0.0070,0.3300
SIMPD7018H,JS,0.0060,0.0130,0.0040,0.9409,0.0100,0.0060,0.0200
SIMPD7019H,JD,0.9810,0.0040,0.0020,0.0040,0.0050,0.0020,0.0020
SIMPD7021H,PD,0.0040,0.0030,0.0080,0.0040,0.9750,0.0020,0.0040
SIMPD7022H,GS,0.0090,0.0040,0.0110,0.0030,0.0030,0.9239,0.0460
SIMPD7023H,PS,0.0070,0.0060,0.9270,0.0190,0.0190,0.0190,0.0030
SIMPD7024H,WD,0.0020,0.0040,0.0490,0.0170,0.0070,0.0020,0.9189
SIMPD7025H,GD,0.0020,0.9280,0.0040,0.0100,0.0210,0.0330,0.0020
SIMPD7027H,JS,0.0060,0.0370,0.0040,0.9300,0.0120,0.0080,0.0030
SIMPD7035H,JD,0.9390,0.0070,0.0130,0.0060,0.0110,0.0080,0.0160
