SIMGD6824H,JD,0.0040,0.0020,0.0020,0.0040,0.0030,0.9850
SIMGD6825H,PD,0.7660,0.0450,0.0070,0.0520,0.1230,0.0070
SIMGD6826H,GS,0.0060,0.0040,0.0060,0.9790,0.0020,0.0030
SIMGD6827H,PS,0.0180,0.0120,0.0170,0.0860,0.7540,0.1130
SIMGD6828H,WD,0.0110,0.1431,0.0190,0.7848,0.0280,0.0140
SIMGD6829H,GD,0.0050,0.0070,0.9110,0.0330,0.0270,0.0170
SIMGD6831H,JS,0.0010,0.9860,0.0030,0.0020,0.0030,0.0050
SIMGD6833H,JD,0.0070,0.0840,0.0170,0.0310,0.0110,0.8500
SIMGD6840H,PD,0.9250,0.0060,0.0290,0.0090,0.0200,0.0110
SIMGD6841H,GS,0.0020,0.0030,0.0060,0.9560,0.0030,0.0300
SIMGD6844H,PS,0.0300,0.0080,0.0020,0.0050,0.9530,0.0020
SIMGD6846H,WD,0.0020,0.0040,0.0020,0.9870,0.0030,0.0020
SIMGD6847H,GD,0.0010,0.0020,0.9890,0.0030,0.0020,0.0030
SIMGD6848H,JS,0.0520,0.0930,0.0100,0.8320,0.0040,0.0090
SIMGD6851H,JD,0.0020,0.0050,0.0130,0.0040,0.0020,0.9740
SIMGS6764H,PD,0.9780,0.0030,0.0030,0.0060,0.0030,0.0070
SIMGS6765H,GS,0.0060,0.0110,0.0070,0.9680,0.0040,0.0040
SIMGS6767H,PS,0.0100,0.0040,0.0050,0.0030,0.9760,0.0020
SIMGS6768H,WD,0.0790,0.0130,0.0200,0.8200,0.0590,0.0090
SIMGS6769H,GD,0.0120,0.0110,0.9369,0.0040,0.0210,0.0150
SIMGS6771H,JS,0.0040,0.9670,0.0110,0.0110,0.0040,0.0030
SIMGS6773H,JD,0.0040,0.0030,0.0050,0.0040,0.0070,0.9770
SIMGS6775H,PD,0.9910,0.0010,0.0010,0.0040,0.0020,0.0010
SIMGS6776H,GS,0.0070,0.0100,0.0050,0.9600,0.0160,0.0020
SIMGS6778H,PS,0.0020,0.0030,0.0010,0.0020,0.9900,0.0020
SIMGS6780H,WD,0.0050,0.0030,0.0030,0.9700,0.0040,0.0150
SIMGS6784H,GD,0.0070,0.0090,0.9610,0.0130,0.0060,0.0040
SIMGS6785H,JS,0.0791,0.9029,0.0050,0.0030,0.0060,0.0040
