SIMGD6824H,JD,0.0070,0.9720,0.0110,0.0030,0.0070
SIMGD6825H,PD,0.7772,0.0779,0.0979,0.0090,0.0380
SIMGD6826H,GS,0.0150,0.0040,0.0030,0.0090,0.9690
SIMGD6827H,PS,0.0150,0.0741,0.7928,0.0370,0.0811
SIMGD6828H,WD,0.0220,0.2278,0.0190,0.0230,0.7083
SIMGD6829H,GD,0.0050,0.0539,0.0200,0.9121,0.0090
SIMGD6831H,JS,0.0030,0.8082,0.0490,0.0180,0.1219
SIMGD6833H,JD,0.0050,0.8500,0.0170,0.0100,0.1180
SIMGD6840H,PD,0.9360,0.0140,0.0300,0.0150,0.0050
SIMGD6841H,GS,0.0040,0.5604,0.0090,0.0120,0.4146
SIMGD6844H,PS,0.0310,0.0030,0.9530,0.0030,0.0100
SIMGD6846H,WD,0.0060,0.9710,0.0060,0.0020,0.0150
SIMGD6847H,GD,0.0020,0.0020,0.0020,0.9920,0.0020
SIMGD6848H,JS,0.0540,0.0270,0.0050,0.0280,0.8860
SIMGD6851H,JD,0.0030,0.9270,0.0050,0.0610,0.0040
SIMGS6764H,PD,0.9680,0.0110,0.0090,0.0050,0.0070
SIMGS6765H,GS,0.0040,0.0050,0.0020,0.0030,0.9860
SIMGS6767H,PS,0.0060,0.0040,0.9730,0.0100,0.0070
SIMGS6768H,WD,0.0250,0.7535,0.1737,0.0220,0.0259
SIMGS6769H,GD,0.0360,0.0080,0.0160,0.9270,0.0130
SIMGS6771H,JS,0.0210,0.0170,0.0130,0.0350,0.9139
SIMGS6773H,JD,0.0050,0.9359,0.0170,0.0370,0.0050
SIMGS6775H,PD,0.9760,0.0030,0.0030,0.0020,0.0160
SIMGS6776H,GS,0.0280,0.0170,0.1059,0.0110,0.8382
SIMGS6778H,PS,0.0060,0.0040,0.9840,0.0030,0.0030
SIMGS6780H,WD,0.0070,0.9710,0.0070,0.0030,0.0120
SIMGS6784H,GD,0.0100,0.0050,0.0060,0.9470,0.0320
SIMGS6785H,JS,0.2920,0.0580,0.0640,0.0150,0.5710
SIMGS6788H,JD,0.1230,0.8230,0.0090,0.0100,0.0350
SIMGS6789H,PD,0.9640,0.0090,0.0040,0.0130,0.0100
