SIMGD6824H,JD,0.0030,0.9570,0.0300,0.0020,0.0020,0.0020,0.0010,0.0030
SIMGD6825H,PD,0.0290,0.0060,0.0040,0.0050,0.8510,0.0870,0.0030,0.0150
SIMGD6826H,GS,0.0020,0.0030,0.9760,0.0020,0.0050,0.0040,0.0030,0.0050
SIMGD6827H,PS,0.7443,0.0729,0.1339,0.0040,0.0230,0.0030,0.0150,0.0040
SIMGD6828H,WD,0.0160,0.0210,0.0340,0.0170,0.0120,0.3556,0.0110,0.5335
SIMGD6829H,GD,0.0270,0.0160,0.0130,0.0020,0.0040,0.1241,0.8098,0.0040
SIMGD6831H,JS,0.0010,0.0030,0.0040,0.9790,0.0010,0.0030,0.0030,0.0060
SIMGD6833H,JD,0.0080,0.7690,0.0510,0.0280,0.0070,0.0370,0.0140,0.0860
SIMGD6840H,PD,0.0370,0.0060,0.0090,0.0030,0.9131,0.0090,0.0180,0.0050
SIMGD6841H,GS,0.0040,0.0519,0.6294,0.0190,0.0030,0.2717,0.0150,0.0060
SIMGD6844H,PS,0.9400,0.0020,0.0090,0.0110,0.0170,0.0030,0.0030,0.0150
SIMGD6846H,WD,0.0020,0.0020,0.0030,0.0020,0.0020,0.9860,0.0010,0.0020
SIMGD6847H,GD,0.0020,0.0020,0.0020,0.0060,0.0010,0.0020,0.9830,0.0020
SIMGD6848H,JS,0.0040,0.0060,0.0240,0.0040,0.0330,0.0741,0.0180,0.8368
SIMGD6851H,JD,0.0030,0.9400,0.0050,0.0250,0.0030,0.0020,0.0190,0.0030
SIMGS6764H,PD,0.0090,0.0060,0.0040,0.0030,0.9670,0.0050,0.0030,0.0030
SIMGS6765H,GS,0.0030,0.0040,0.9660,0.0080,0.0040,0.0040,0.0030,0.0080
SIMGS6767H,PS,0.9650,0.0030,0.0020,0.0010,0.0080,0.0060,0.0060,0.0090
SIMGS6768H,WD,0.0659,0.0070,0.0050,0.0030,0.0629,0.8032,0.0240,0.0290
SIMGS6769H,GD,0.0561,0.0090,0.0060,0.0170,0.0280,0.0030,0.8679,0.0130
SIMGS6771H,JS,0.0040,0.0040,0.0080,0.0110,0.0020,0.0230,0.0110,0.9370
SIMGS6773H,JD,0.0060,0.9630,0.0030,0.0050,0.0040,0.0030,0.0130,0.0030
