SIMGD6824H,JD,0.0070,0.9810,0.0040,0.0020,0.0060
SIMGD6825H,PD,0.7220,0.0050,0.2330,0.0020,0.0380
SIMGD6826H,GS,0.0070,0.0050,0.0030,0.0080,0.9770
SIMGD6827H,PS,0.0140,0.0570,0.8950,0.0160,0.0180
SIMGD6828H,WD,0.0140,0.0190,0.3330,0.0520,0.5820
SIMGD6829H,GD,0.0040,0.0150,0.0240,0.8940,0.0630
SIMGD6831H,JS,0.0010,0.0599,0.9191,0.0160,0.0040
SIMGD6833H,JD,0.0060,0.8260,0.0820,0.0210,0.0650
SIMGD6840H,PD,0.9500,0.0080,0.0090,0.0290,0.0040
SIMGD6841H,GS,0.0020,0.0600,0.0040,0.0070,0.9270
SIMGD6844H,PS,0.0310,0.0030,0.9570,0.0020,0.0070
SIMGD6846H,WD,0.0020,0.0020,0.0020,0.0020,0.9920
SIMGD6847H,GD,0.0020,0.0050,0.0030,0.9860,0.0040
SIMGD6848H,JS,0.2220,0.0110,0.0740,0.0400,0.6530
SIMGD6851H,JD,0.0020,0.9790,0.0030,0.0130,0.0030
SIMGS6764H,PD,0.9750,0.0110,0.0060,0.0040,0.0040
SIMGS6765H,GS,0.0080,0.0030,0.0040,0.0060,0.9790
SIMGS6767H,PS,0.0090,0.0020,0.9800,0.0050,0.0040
SIMGS6768H,WD,0.0330,0.0140,0.0420,0.0350,0.8761
SIMGS6769H,GD,0.0240,0.0140,0.0400,0.9160,0.0060
SIMGS6771H,JS,0.0070,0.0030,0.9670,0.0140,0.0090
SIMGS6773H,JD,0.0030,0.9850,0.0030,0.0050,0.0040
SIMGS6775H,PD,0.9900,0.0010,0.0020,0.0020,0.0050
SIMGS6776H,GS,0.0070,0.0010,0.0160,0.0050,0.9710
SIMGS6778H,PS,0.0050,0.0020,0.9860,0.0040,0.0030
SIMGS6780H,WD,0.0050,0.0110,0.0020,0.0020,0.9800
SIMGS6784H,GD,0.0050,0.0050,0.0110,0.9740,0.0050
SIMGS6785H,JS,0.0950,0.0180,0.8720,0.0110,0.0040
SIMGS6788H,JD,0.0469,0.8762,0.0150,0.0170,0.0449
SIMGS6789H,PD,0.9810,0.0050,0.0020,0.0080,0.0040
SIMGS6790H,GS,0.0040,0.0030,0.0620,0.0050,0.9260
SIMJD6884H,PS,0.0090,0.0030,0.9700,0.0070,0.0110
SIMJD6886H,WD,0.0190,0.0340,0.0090,0.0310,0.9069
SIMJD6887H,GD,0.0090,0.0080,0.0200,0.9580,0.0050
SIMJD6888H,JS,0.0030,0.0040,0.9860,0.0020,0.0050
SIMJD6894H,JD,0.0090,0.9570,0.0050,0.0180,0.0110
SIMJD6895H,PD,0.9730,0.0180,0.0030,0.0030,0.0030
SIMJD6896H,GS,0.0110,0.0030,0.0380,0.0040,0.9440
SIMJD6897H,PS,0.1090,0.0070,0.8290,0.0270,0.0280
SIMJD6898H,WD,0.0200,0.0350,0.0110,0.0989,0.8352
SIMJD6899H,GD,0.0310,0.0020,0.0040,0.9610,0.0020
SIMJD6905H,JS,0.0100,0.0060,0.9060,0.0580,0.0200
SIMJD6906H,JD,0.0090,0.9441,0.0030,0.0040,0.0400
SIMJD6907H,PD,0.5920,0.0050,0.0050,0.0080,0.3900
SIMJD6908H,GS,0.0070,0.0340,0.0100,0.0060,0.9430
SIMJD6913H,PS,0.0020,0.0020,0.9900,0.0040,0.0020
SIMJS6704H,WD,0.0040,0.0360,0.1778,0.0120,0.7702
