SIMGD6824H,JD,0.0030,0.9830,0.0080,0.0030,0.0030
SIMGD6825H,PD,0.8740,0.0060,0.0340,0.0100,0.0760
SIMGD6826H,GS,0.0210,0.0120,0.2977,0.2138,0.4555
SIMGD6827H,PS,0.0390,0.0600,0.8840,0.0100,0.0070
SIMGD6828H,WD,0.0210,0.0220,0.0450,0.1748,0.7373
SIMGD6829H,GD,0.0030,0.0350,0.0991,0.6587,0.2042
SIMGD6831H,JS,0.0020,0.0340,0.0230,0.9380,0.0030
SIMGD6833H,JD,0.0050,0.7390,0.0130,0.0780,0.1650
SIMGD6840H,PD,0.9449,0.0070,0.0300,0.0090,0.0090
SIMGD6841H,GS,0.0030,0.1009,0.1119,0.0200,0.7642
SIMGD6844H,PS,0.0130,0.0020,0.9760,0.0050,0.0040
SIMGD6846H,WD,0.0020,0.0020,0.0020,0.0020,0.9920
SIMGD6847H,GD,0.0020,0.0040,0.0030,0.9870,0.0040
SIMGD6848H,JS,0.0340,0.0070,0.0080,0.6450,0.3060
SIMGD6851H,JD,0.0030,0.9710,0.0030,0.0190,0.0040
SIMGS6764H,PD,0.9770,0.0050,0.0080,0.0040,0.0060
SIMGS6765H,GS,0.0400,0.0060,0.3546,0.1618,0.4376
SIMGS6767H,PS,0.0210,0.0030,0.9620,0.0080,0.0060
SIMGS6768H,WD,0.0541,0.0080,0.0190,0.0480,0.8709
SIMGS6769H,GD,0.0180,0.0090,0.0170,0.9510,0.0050
SIMGS6771H,JS,0.0040,0.0030,0.0090,0.9389,0.0450
SIMGS6773H,JD,0.0040,0.9770,0.0070,0.0070,0.0050
SIMGS6775H,PD,0.9910,0.0010,0.0020,0.0030,0.0030
SIMGS6776H,GS,0.0100,0.0020,0.4210,0.0170,0.5500
SIMGS6778H,PS,0.0080,0.0030,0.9820,0.0040,0.0030
SIMGS6780H,WD,0.0070,0.0130,0.0070,0.0020,0.9710
SIMGS6784H,GD,0.0070,0.0060,0.0080,0.9750,0.0040
SIMGS6785H,JS,0.1370,0.0180,0.0250,0.8140,0.0060
SIMGS6788H,JD,0.0620,0.8560,0.0140,0.0490,0.0190
SIMGS6789H,PD,0.9600,0.0140,0.0100,0.0120,0.0040
SIMGS6790H,GS,0.0040,0.0020,0.6507,0.0390,0.3043
SIMJD6884H,PS,0.0100,0.0030,0.9620,0.0200,0.0050
SIMJD6886H,WD,0.0100,0.1249,0.0280,0.0280,0.8092
SIMJD6887H,GD,0.0120,0.0130,0.0140,0.9500,0.0110
SIMJD6888H,JS,0.0040,0.0120,0.5010,0.4630,0.0200
SIMJD6894H,JD,0.0060,0.9750,0.0030,0.0070,0.0090
SIMJD6895H,PD,0.9770,0.0160,0.0020,0.0020,0.0030
