SIMGD6824H,JD,0.0030,0.9550,0.0280,0.0030,0.0040,0.0020,0.0020,0.0030
SIMGD6825H,PD,0.1560,0.0040,0.0050,0.0010,0.7030,0.0880,0.0030,0.0400
SIMGD6826H,GS,0.0020,0.0040,0.9730,0.0060,0.0040,0.0020,0.0040,0.0050
SIMGD6827H,PS,0.8110,0.0520,0.1010,0.0050,0.0060,0.0030,0.0110,0.0110
SIMGD6828H,WD,0.0110,0.0140,0.0160,0.0060,0.0140,0.3177,0.0240,0.5974
SIMGD6829H,GD,0.0400,0.0080,0.0190,0.0020,0.0040,0.1281,0.7928,0.0060
SIMGD6831H,JS,0.0040,0.0260,0.0020,0.0781,0.0010,0.0020,0.0030,0.8839
SIMGD6833H,JD,0.0080,0.8300,0.0420,0.0050,0.0070,0.0220,0.0060,0.0800
SIMGD6840H,PD,0.0370,0.0100,0.0030,0.0010,0.9210,0.0050,0.0170,0.0060
SIMGD6841H,GS,0.0030,0.1780,0.6720,0.0040,0.0020,0.1100,0.0210,0.0100
SIMGD6844H,PS,0.7732,0.0020,0.0240,0.1548,0.0290,0.0020,0.0040,0.0110
SIMGD6846H,WD,0.0020,0.0020,0.0040,0.0010,0.0020,0.9860,0.0010,0.0020
SIMGD6847H,GD,0.0020,0.0060,0.0050,0.0010,0.0010,0.0050,0.9780,0.0020
SIMGD6848H,JS,0.0080,0.0190,0.0460,0.0020,0.1508,0.0799,0.0230,0.6713
SIMGD6851H,JD,0.0010,0.9740,0.0030,0.0060,0.0020,0.0020,0.0070,0.0050
SIMGS6764H,PD,0.0120,0.0100,0.0040,0.0020,0.9600,0.0040,0.0030,0.0050
SIMGS6765H,GS,0.0020,0.0020,0.9780,0.0020,0.0040,0.0030,0.0040,0.0050
SIMGS6767H,PS,0.9430,0.0020,0.0030,0.0210,0.0090,0.0080,0.0080,0.0060
SIMGS6768H,WD,0.0470,0.0080,0.0060,0.0020,0.0350,0.8741,0.0160,0.0120
SIMGS6769H,GD,0.0501,0.0170,0.0040,0.0020,0.0130,0.0030,0.8989,0.0120
SIMGS6771H,JS,0.0050,0.0030,0.0050,0.0020,0.0040,0.0070,0.0170,0.9570
SIMGS6773H,JD,0.0040,0.9790,0.0020,0.0020,0.0020,0.0040,0.0050,0.0020
SIMGS6775H,PD,0.0020,0.0010,0.0070,0.0010,0.9840,0.0020,0.0010,0.0020
SIMGS6776H,GS,0.0200,0.0020,0.7430,0.0100,0.0140,0.1620,0.0080,0.0410
SIMGS6778H,PS,0.9870,0.0020,0.0010,0.0020,0.0020,0.0020,0.0020,0.0020
SIMGS6780H,WD,0.0030,0.0070,0.0050,0.0090,0.0090,0.9610,0.0040,0.0020
SIMGS6784H,GD,0.0050,0.0050,0.0050,0.0020,0.0060,0.0010,0.9690,0.0070
SIMGS6785H,JS,0.0130,0.0100,0.0050,0.0010,0.0651,0.0040,0.0080,0.8939
SIMGS6788H,JD,0.0110,0.8663,0.0469,0.0020,0.0359,0.0110,0.0170,0.0100
SIMGS6789H,PD,0.0030,0.0070,0.0110,0.0010,0.9630,0.0020,0.0100,0.0030
SIMGS6790H,GS,0.0570,0.0030,0.8950,0.0020,0.0030,0.0060,0.0070,0.0270
SIMJD6884H,PS,0.9149,0.0020,0.0110,0.0340,0.0070,0.0050,0.0040,0.0220
SIMJD6886H,WD,0.0080,0.0290,0.2480,0.0040,0.0110,0.6770,0.0150,0.0080
SIMJD6887H,GD,0.0320,0.0050,0.0030,0.0030,0.0090,0.0120,0.9291,0.0070
SIMJD6888H,JS,0.0880,0.0030,0.0020,0.0130,0.0040,0.0110,0.0020,0.8770
SIMJD6894H,JD,0.0040,0.9390,0.0080,0.0090,0.0090,0.0080,0.0190,0.0040
SIMJD6895H,PD,0.0020,0.0170,0.0020,0.0100,0.9610,0.0030,0.0030,0.0020
SIMJD6896H,GS,0.1170,0.0040,0.8320,0.0170,0.0100,0.0140,0.0030,0.0030
SIMJD6897H,PS,0.8540,0.0070,0.0240,0.0150,0.0450,0.0140,0.0320,0.0090
SIMJD6898H,WD,0.0250,0.0290,0.0100,0.0050,0.0100,0.8819,0.0350,0.0040
SIMJD6899H,GD,0.0030,0.0020,0.0040,0.0040,0.0220,0.0010,0.9600,0.0040
SIMJD6905H,JS,0.0220,0.0060,0.0050,0.0140,0.0190,0.1121,0.0551,0.7668
SIMJD6906H,JD,0.0050,0.9030,0.0680,0.0010,0.0090,0.0080,0.0040,0.0020
SIMJD6907H,PD,0.0130,0.0110,0.1390,0.0020,0.7050,0.1080,0.0080,0.0140
SIMJD6908H,GS,0.0030,0.0310,0.9239,0.0010,0.0030,0.0030,0.0050,0.0300
SIMJD6913H,PS,0.0040,0.0010,0.0010,0.9850,0.0020,0.0020,0.0020,0.0030
SIMJS6704H,WD,0.0040,0.0110,0.0090,0.0020,0.0050,0.6166,0.0110,0.3413
SIMJS6706H,GD,0.0500,0.0050,0.0090,0.0050,0.0210,0.0090,0.8840,0.0170
SIMJS6707H,JS,0.0120,0.0040,0.0260,0.0020,0.0920,0.0030,0.0090,0.8520
SIMJS6709H,JD,0.0050,0.9181,0.0030,0.0020,0.0040,0.0609,0.0040,0.0030
SIMJS6711H,PD,0.0050,0.0300,0.1000,0.0020,0.8360,0.0070,0.0050,0.0150
SIMJS6713H,GS,0.0030,0.0290,0.8042,0.0010,0.0160,0.0100,0.0040,0.1329
SIMJS6715H,PS,0.9660,0.0050,0.0060,0.0010,0.0020,0.0060,0.0110,0.0030
SIMJS6716H,WD,0.0010,0.0030,0.0020,0.0020,0.0010,0.9870,0.0020,0.0020
SIMJS6717H,GD,0.0010,0.0020,0.0010,0.0150,0.0020,0.0020,0.9740,0.0030
SIMJS6718H,JS,0.0030,0.0020,0.0080,0.0070,0.0010,0.0060,0.0030,0.9700
SIMJS6725H,JD,0.0030,0.9169,0.0200,0.0020,0.0050,0.0050,0.0020,0.0460
SIMJS6726H,PD,0.0310,0.0130,0.0080,0.0010,0.9379,0.0030,0.0040,0.0020
SIMJS6727H,GS,0.0080,0.0100,0.8789,0.0110,0.0050,0.0761,0.0060,0.0050
SIMJS6728H,PS,0.9560,0.0080,0.0020,0.0140,0.0010,0.0010,0.0120,0.0060
SIMPD7015H,WD,0.0040,0.0020,0.0250,0.0030,0.0050,0.9470,0.0030,0.0110
SIMPD7016H,GD,0.0080,0.0090,0.0170,0.0050,0.0030,0.2817,0.6464,0.0300
SIMPD7018H,JS,0.0070,0.0070,0.0050,0.0090,0.0120,0.0400,0.0170,0.9030
SIMPD7019H,JD,0.0020,0.9730,0.0020,0.0050,0.0040,0.0040,0.0070,0.0030
SIMPD7021H,PD,0.0030,0.0030,0.0020,0.0030,0.9810,0.0040,0.0020,0.0020
SIMPD7022H,GS,0.0080,0.0300,0.9140,0.0010,0.0020,0.0370,0.0050,0.0030
SIMPD7023H,PS,0.7638,0.0060,0.0100,0.1261,0.0140,0.0030,0.0070,0.0701
SIMPD7024H,WD,0.1800,0.0020,0.0020,0.0010,0.0060,0.7800,0.0130,0.0160
SIMPD7025H,GD,0.0050,0.0020,0.0640,0.0020,0.0170,0.0040,0.8920,0.0140
SIMPD7027H,JS,0.0040,0.0100,0.0080,0.0060,0.0110,0.0060,0.0250,0.9300
SIMPD7035H,JD,0.0190,0.9350,0.0070,0.0030,0.0090,0.0130,0.0080,0.0060
SIMPD7036H,PD,0.0260,0.0020,0.0370,0.0110,0.8940,0.0170,0.0030,0.0100
SIMPD7037H,GS,0.0110,0.0040,0.8590,0.0620,0.0520,0.0060,0.0030,0.0030
SIMPD7040H,PS,0.9510,0.0170,0.0060,0.0050,0.0040,0.0030,0.0090,0.0050
SIMPD7041H,WD,0.0030,0.0110,0.0020,0.0010,0.0030,0.9730,0.0040,0.0030
SIMPS6633H,GD,0.0020,0.0030,0.0040,0.0040,0.0060,0.0020,0.9770,0.0020
SIMPS6634H,JS,0.0130,0.0060,0.0160,0.0020,0.0080,0.0090,0.0050,0.9409
SIMPS6635H,JD,0.0020,0.9840,0.0020,0.0030,0.0020,0.0010,0.0040,0.0020
SIMPS6638H,PD,0.0040,0.0020,0.0060,0.0020,0.9360,0.0070,0.0260,0.0170
SIMPS6639H,GS,0.0100,0.0050,0.8743,0.0180,0.0210,0.0100,0.0080,0.0539
SIMPS6641H,PS,0.9451,0.0060,0.0050,0.0040,0.0060,0.0200,0.0110,0.0030
SIMPS6642H,WD,0.0250,0.0040,0.0190,0.0010,0.0070,0.9110,0.0050,0.0280
SIMPS6643H,GD,0.0140,0.0100,0.0250,0.0030,0.0160,0.0060,0.8150,0.1110
SIMPS6644H,JS,0.0030,0.0020,0.0040,0.0040,0.0020,0.0030,0.0020,0.9800
SIMPS6645H,JD,0.0080,0.8980,0.0030,0.0020,0.0060,0.0150,0.0600,0.0080
SIMPS6646H,PD,0.0709,0.0060,0.0030,0.0050,0.8511,0.0040,0.0569,0.0030
SIMPS6652H,GS,0.0070,0.0030,0.9441,0.0080,0.0160,0.0120,0.0070,0.0030
SIMPS6654H,PS,0.7123,0.0100,0.0150,0.0110,0.0300,0.0090,0.0080,0.2048
SIMPS6657H,WD,0.0140,0.0080,0.0070,0.0020,0.0070,0.9441,0.0060,0.0120
SIMPS6658H,GD,0.0539,0.0100,0.0080,0.0170,0.0070,0.0040,0.8901,0.0100
SIMPS6661H,JS,0.0020,0.0050,0.0060,0.0060,0.0030,0.0040,0.0080,0.9660
SIMWD6945H,JD,0.0030,0.9660,0.0030,0.0010,0.0020,0.0180,0.0030,0.0040
SIMWD6947H,PD,0.0050,0.2660,0.0020,0.0020,0.6650,0.0420,0.0090,0.0090
SIMWD6948H,GS,0.0100,0.0030,0.9750,0.0010,0.0050,0.0020,0.0020,0.0020
SIMWD6954H,PS,0.7073,0.0120,0.0100,0.0340,0.0040,0.0020,0.0050,0.2258
SIMWD6955H,WD,0.0060,0.0040,0.0140,0.0040,0.0090,0.9031,0.0559,0.0040
SIMWD6956H,GD,0.0090,0.0440,0.0050,0.0010,0.0080,0.1160,0.8010,0.0160
SIMWD6957H,JS,0.0090,0.0070,0.0030,0.0020,0.1129,0.0030,0.0919,0.7712
SIMWD6958H,JD,0.0360,0.8360,0.0240,0.0340,0.0030,0.0410,0.0170,0.0090
SIMWD6959H,PD,0.0130,0.0030,0.0030,0.0130,0.9490,0.0020,0.0010,0.0160
SIMWD6962H,GS,0.0140,0.0080,0.7864,0.0150,0.0050,0.0110,0.1517,0.0090
SIMWD6967H,PS,0.8537,0.0110,0.0050,0.0812,0.0090,0.0190,0.0130,0.0080
SIMWD6968H,WD,0.0020,0.0030,0.0310,0.0020,0.0080,0.9430,0.0030,0.0080
SIMWD6969H,GD,0.0040,0.0050,0.0100,0.0020,0.0080,0.0271,0.8878,0.0561
SIMWD6972H,JS,0.0620,0.0140,0.0270,0.0430,0.0110,0.0120,0.0040,0.8270
