SIMGD6824H,JD,0.0030,0.0650,0.0020,0.0020,0.0050,0.9230
SIMGD6825H,PD,0.7542,0.0080,0.0080,0.1449,0.0779,0.0070
SIMGD6826H,GS,0.0040,0.9870,0.0020,0.0020,0.0020,0.0030
SIMGD6827H,PS,0.0100,0.1350,0.0090,0.0040,0.7440,0.0980
SIMGD6828H,WD,0.0100,0.1400,0.0220,0.2530,0.5310,0.0440
SIMGD6829H,GD,0.0040,0.0240,0.8350,0.0900,0.0100,0.0370
SIMGD6831H,JS,0.0010,0.0020,0.0040,0.0050,0.9770,0.0110
SIMGD6833H,JD,0.0100,0.0310,0.0110,0.0519,0.0460,0.8501
SIMGD6840H,PD,0.9370,0.0070,0.0290,0.0100,0.0080,0.0090
SIMGD6841H,GS,0.0050,0.7764,0.0110,0.0828,0.0130,0.1118
SIMGD6844H,PS,0.0410,0.0140,0.0030,0.0030,0.9351,0.0040
SIMGD6846H,WD,0.0020,0.0030,0.0010,0.9900,0.0020,0.0020
SIMGD6847H,GD,0.0010,0.0040,0.9880,0.0030,0.0020,0.0020
SIMGD6848H,JS,0.0530,0.7280,0.0430,0.0940,0.0570,0.0250
SIMGD6851H,JD,0.0020,0.0040,0.0160,0.0030,0.0050,0.9700
SIMGS6764H,PD,0.9700,0.0040,0.0050,0.0050,0.0070,0.0090
SIMGS6765H,GS,0.0050,0.9800,0.0040,0.0030,0.0050,0.0030
SIMGS6767H,PS,0.0370,0.0040,0.0130,0.0080,0.9360,0.0020
SIMGS6768H,WD,0.0970,0.0070,0.0160,0.7740,0.0990,0.0070
SIMGS6769H,GD,0.0080,0.0080,0.8212,0.0080,0.1389,0.0160
SIMGS6771H,JS,0.0030,0.0300,0.0280,0.0170,0.9190,0.0030
SIMGS6773H,JD,0.0030,0.0050,0.0060,0.0030,0.0030,0.9800
SIMGS6775H,PD,0.9800,0.0120,0.0020,0.0020,0.0020,0.0020
SIMGS6776H,GS,0.0070,0.7420,0.0050,0.2180,0.0260,0.0020
SIMGS6778H,PS,0.0060,0.0050,0.0040,0.0060,0.9760,0.0030
SIMGS6780H,WD,0.0080,0.0220,0.0030,0.9530,0.0030,0.0110
SIMGS6784H,GD,0.0080,0.0140,0.9510,0.0040,0.0170,0.0060
SIMGS6785H,JS,0.1542,0.0040,0.0120,0.0050,0.8108,0.0140
SIMGS6788H,JD,0.0790,0.0610,0.0220,0.0110,0.0240,0.8030
SIMGS6789H,PD,0.9349,0.0130,0.0260,0.0040,0.0060,0.0160
SIMGS6790H,GS,0.0030,0.9630,0.0140,0.0050,0.0120,0.0030
SIMJD6884H,PS,0.0240,0.0470,0.0140,0.0350,0.8731,0.0070
SIMJD6886H,WD,0.0200,0.1730,0.0080,0.6310,0.0150,0.1530
SIMJD6887H,GD,0.0150,0.0030,0.9530,0.0090,0.0080,0.0120
SIMJD6888H,JS,0.0040,0.0030,0.0020,0.0070,0.9800,0.0040
SIMJD6894H,JD,0.0110,0.0060,0.0070,0.0070,0.0030,0.9660
SIMJD6895H,PD,0.9710,0.0040,0.0030,0.0030,0.0030,0.0160
SIMJD6896H,GS,0.0640,0.8670,0.0080,0.0110,0.0430,0.0070
SIMJD6897H,PS,0.3590,0.0230,0.0180,0.0220,0.5590,0.0190
SIMJD6898H,WD,0.0050,0.0090,0.0370,0.9341,0.0040,0.0110
