SIMGD6824H,JD,0.0180,0.9700,0.0120
SIMGD6825H,PD,0.8410,0.1120,0.0470
SIMGD6826H,GS,0.1690,0.0300,0.8010
SIMGD6827H,PS,0.8460,0.0850,0.0690
SIMGD6828H,WD,0.0710,0.4270,0.5020
SIMGD6829H,GD,0.0160,0.1510,0.8330
SIMGD6831H,JS,0.0150,0.2770,0.7080
SIMGD6833H,JD,0.0190,0.7840,0.1970
SIMGD6840H,PD,0.9680,0.0170,0.0150
SIMGD6841H,GS,0.0260,0.7570,0.2170
SIMGD6844H,PS,0.9770,0.0050,0.0180
SIMGD6846H,WD,0.0230,0.9640,0.0130
SIMGD6847H,GD,0.0050,0.0140,0.9810
SIMGD6848H,JS,0.0330,0.0280,0.9389
SIMGD6851H,JD,0.0050,0.9810,0.0140
SIMGS6764H,PD,0.9560,0.0270,0.0170
SIMGS6765H,GS,0.3060,0.0120,0.6820
SIMGS6767H,PS,0.9460,0.0070,0.0470
SIMGS6768H,WD,0.1160,0.8360,0.0480
SIMGS6769H,GD,0.0700,0.0170,0.9130
SIMGS6771H,JS,0.0360,0.0150,0.9490
SIMGS6773H,JD,0.0160,0.9500,0.0340
SIMGS6775H,PD,0.9740,0.0060,0.0200
SIMGS6776H,GS,0.5560,0.0150,0.4290
SIMGS6778H,PS,0.9780,0.0110,0.0110
SIMGS6780H,WD,0.0410,0.9391,0.0200
SIMGS6784H,GD,0.0180,0.0120,0.9700
SIMGS6785H,JS,0.3570,0.0430,0.6000
SIMGS6788H,JD,0.0869,0.8392,0.0739
SIMGS6789H,PD,0.9500,0.0260,0.0240
SIMGS6790H,GS,0.2228,0.0080,0.7692
SIMJD6884H,PS,0.8580,0.0140,0.1280
SIMJD6886H,WD,0.1620,0.7330,0.1050
SIMJD6887H,GD,0.0370,0.0450,0.9180
SIMJD6888H,JS,0.2412,0.0300,0.7287
SIMJD6894H,JD,0.0430,0.9360,0.0210
SIMJD6895H,PD,0.8910,0.1010,0.0080
SIMJD6896H,GS,0.6710,0.0260,0.3030
SIMJD6897H,PS,0.9030,0.0510,0.0460
SIMJD6898H,WD,0.0320,0.9290,0.0390
SIMJD6899H,GD,0.0900,0.0070,0.9030
SIMJD6905H,JS,0.0660,0.1180,0.8160
SIMJD6906H,JD,0.0220,0.9710,0.0070
SIMJD6907H,PD,0.6510,0.2540,0.0950
SIMJD6908H,GS,0.2523,0.0831,0.6647
SIMJD6913H,PS,0.8380,0.0190,0.1430
SIMJS6704H,WD,0.0180,0.7260,0.2560
SIMJS6706H,GD,0.0630,0.0180,0.9190
SIMJS6707H,JS,0.2803,0.0100,0.7097
SIMJS6709H,JD,0.0060,0.9850,0.0090
SIMJS6711H,PD,0.8970,0.0580,0.0450
SIMJS6713H,GS,0.1010,0.0780,0.8210
SIMJS6715H,PS,0.7470,0.1630,0.0900
SIMJS6716H,WD,0.0050,0.9890,0.0060
SIMJS6717H,GD,0.0060,0.0180,0.9760
SIMJS6718H,JS,0.0090,0.0100,0.9810
SIMJS6725H,JD,0.0290,0.9460,0.0250
SIMJS6726H,PD,0.9770,0.0170,0.0060
SIMJS6727H,GS,0.3950,0.1410,0.4640
SIMJS6728H,PS,0.7820,0.0350,0.1830
SIMPD7015H,WD,0.0340,0.8650,0.1010
SIMPD7016H,GD,0.0140,0.1310,0.8550
SIMPD7018H,JS,0.0120,0.1570,0.8310
SIMPD7019H,JD,0.0140,0.9720,0.0140
SIMPD7021H,PD,0.9810,0.0130,0.0060
SIMPD7022H,GS,0.2240,0.2710,0.5050
SIMPD7023H,PS,0.8730,0.0190,0.1080
SIMPD7024H,WD,0.2450,0.6360,0.1190
SIMPD7025H,GD,0.0200,0.0080,0.9720
SIMPD7027H,JS,0.0150,0.0130,0.9720
SIMPD7035H,JD,0.0200,0.9650,0.0150
SIMPD7036H,PD,0.9650,0.0120,0.0230
SIMPD7037H,GS,0.7970,0.0260,0.1770
SIMPD7040H,PS,0.7890,0.1090,0.1020
SIMPD7041H,WD,0.0160,0.9640,0.0200
SIMPS6633H,GD,0.0220,0.0771,0.9009
SIMPS6634H,JS,0.0230,0.0340,0.9430
SIMPS6635H,JD,0.0080,0.9790,0.0130
SIMPS6638H,PD,0.9310,0.0090,0.0600
SIMPS6639H,GS,0.2288,0.0140,0.7572
SIMPS6641H,PS,0.9080,0.0750,0.0170
SIMPS6642H,WD,0.1220,0.6570,0.2210
SIMPS6643H,GD,0.0919,0.0100,0.8981
SIMPS6644H,JS,0.0090,0.0140,0.9770
SIMPS6645H,JD,0.0180,0.9600,0.0220
SIMPS6646H,PD,0.9720,0.0110,0.0170
SIMPS6652H,GS,0.9020,0.0240,0.0740
SIMPS6654H,PS,0.8360,0.0390,0.1250
SIMPS6657H,WD,0.0340,0.9461,0.0200
SIMPS6658H,GD,0.0190,0.0140,0.9670
SIMPS6661H,JS,0.0260,0.0150,0.9590
SIMWD6945H,JD,0.0080,0.9850,0.0070
SIMWD6947H,PD,0.4340,0.5540,0.0120
SIMWD6948H,GS,0.9540,0.0110,0.0350
SIMWD6954H,PS,0.5410,0.0200,0.4390
SIMWD6955H,WD,0.0590,0.6340,0.3070
SIMWD6956H,GD,0.0160,0.2807,0.7033
SIMWD6957H,JS,0.0460,0.0180,0.9360
SIMWD6958H,JD,0.0430,0.8660,0.0910
SIMWD6959H,PD,0.9890,0.0040,0.0070
SIMWD6962H,GS,0.1750,0.0520,0.7730
SIMWD6967H,PS,0.8950,0.0610,0.0440
SIMWD6968H,WD,0.0780,0.8620,0.0600
SIMWD6969H,GD,0.0130,0.0410,0.9460
SIMWD6972H,JS,0.1870,0.0500,0.7630
