SIMGD6824H,JD,0.9710,0.0290
SIMGD6825H,PD,0.1080,0.8920
SIMGD6826H,GS,0.0470,0.9530
SIMGD6827H,PS,0.0880,0.9120
SIMGD6828H,WD,0.5090,0.4910
SIMGD6829H,GD,0.8740,0.1260
SIMGD6831H,JS,0.9280,0.0720
SIMGD6833H,JD,0.8750,0.1250
SIMGD6840H,PD,0.0370,0.9630
SIMGD6841H,GS,0.9060,0.0940
SIMGD6844H,PS,0.0090,0.9910
SIMGD6846H,WD,0.9620,0.0380
SIMGD6847H,GD,0.9710,0.0290
SIMGD6848H,JS,0.1350,0.8650
SIMGD6851H,JD,0.9870,0.0130
SIMGS6764H,PD,0.0380,0.9620
SIMGS6765H,GS,0.0740,0.9260
SIMGS6767H,PS,0.0140,0.9860
SIMGS6768H,WD,0.6780,0.3220
SIMGS6769H,GD,0.3350,0.6650
SIMGS6771H,JS,0.0670,0.9330
SIMGS6773H,JD,0.9810,0.0190
SIMGS6775H,PD,0.0080,0.9920
SIMGS6776H,GS,0.0420,0.9580
SIMGS6778H,PS,0.0240,0.9760
SIMGS6780H,WD,0.9750,0.0250
SIMGS6784H,GD,0.2390,0.7610
SIMGS6785H,JS,0.0330,0.9670
SIMGS6788H,JD,0.9000,0.1000
SIMGS6789H,PD,0.0500,0.9500
SIMGS6790H,GS,0.0210,0.9790
SIMJD6884H,PS,0.0220,0.9780
SIMJD6886H,WD,0.7850,0.2150
SIMJD6887H,GD,0.9070,0.0930
SIMJD6888H,JS,0.0390,0.9610
SIMJD6894H,JD,0.9730,0.0270
SIMJD6895H,PD,0.0360,0.9640
SIMJD6896H,GS,0.0230,0.9770
SIMJD6897H,PS,0.0360,0.9640
SIMJD6898H,WD,0.9620,0.0380
SIMJD6899H,GD,0.2430,0.7570
SIMJD6905H,JS,0.2400,0.7600
SIMJD6906H,JD,0.9650,0.0350
SIMJD6907H,PD,0.2070,0.7930
SIMJD6908H,GS,0.0290,0.9710
SIMJD6913H,PS,0.0220,0.9780
SIMJS6704H,WD,0.8660,0.1340
SIMJS6706H,GD,0.1410,0.8590
SIMJS6707H,JS,0.0200,0.9800
SIMJS6709H,JD,0.9860,0.0140
SIMJS6711H,PD,0.0390,0.9610
SIMJS6713H,GS,0.3920,0.6080
SIMJS6715H,PS,0.0910,0.9090
SIMJS6716H,WD,0.9900,0.0100
SIMJS6717H,GD,0.9770,0.0230
SIMJS6718H,JS,0.0550,0.9450
SIMJS6725H,JD,0.9100,0.0900
SIMJS6726H,PD,0.0290,0.9710
SIMJS6727H,GS,0.2650,0.7350
SIMJS6728H,PS,0.0560,0.9440
SIMPD7015H,WD,0.8680,0.1320
SIMPD7016H,GD,0.9470,0.0530
SIMPD7018H,JS,0.9180,0.0820
SIMPD7019H,JD,0.9840,0.0160
SIMPD7021H,PD,0.0310,0.9690
SIMPD7022H,GS,0.3420,0.6580
SIMPD7023H,PS,0.0220,0.9780
SIMPD7024H,WD,0.8170,0.1830
SIMPD7025H,GD,0.0840,0.9160
SIMPD7027H,JS,0.1210,0.8790
SIMPD7035H,JD,0.9540,0.0460
SIMPD7036H,PD,0.0170,0.9830
SIMPD7037H,GS,0.0330,0.9670
SIMPD7040H,PS,0.0950,0.9050
SIMPD7041H,WD,0.9850,0.0150
SIMPS6633H,GD,0.9710,0.0290
SIMPS6634H,JS,0.0440,0.9560
SIMPS6635H,JD,0.9870,0.0130
SIMPS6638H,PD,0.0090,0.9910
SIMPS6639H,GS,0.0180,0.9820
SIMPS6641H,PS,0.0630,0.9370
SIMPS6642H,WD,0.7970,0.2030
SIMPS6643H,GD,0.2540,0.7460
SIMPS6644H,JS,0.0470,0.9530
SIMPS6645H,JD,0.9730,0.0270
SIMPS6646H,PD,0.0290,0.9710
SIMPS6652H,GS,0.0720,0.9280
SIMPS6654H,PS,0.0170,0.9830
SIMPS6657H,WD,0.9170,0.0830
SIMPS6658H,GD,0.8870,0.1130
SIMPS6661H,JS,0.1350,0.8650
SIMWD6945H,JD,0.9790,0.0210
SIMWD6947H,PD,0.7010,0.2990
SIMWD6948H,GS,0.0090,0.9910
SIMWD6954H,PS,0.0970,0.9030
SIMWD6955H,WD,0.9490,0.0510
SIMWD6956H,GD,0.9790,0.0210
SIMWD6957H,JS,0.0580,0.9420
SIMWD6958H,JD,0.9670,0.0330
SIMWD6959H,PD,0.0060,0.9940
SIMWD6962H,GS,0.4910,0.5090
SIMWD6967H,PS,0.0380,0.9620
SIMWD6968H,WD,0.9200,0.0800
SIMWD6969H,GD,0.6850,0.3150
SIMWD6972H,JS,0.0780,0.9220
