AFMGD6799H,GD,0.0010,0.0015,0.0028,0.0019,0.2153,0.3127,0.4648
AFMGD6801H,GD,0.0061,0.4092,0.0161,0.0449,0.1774,0.0429,0.3034
AFMGD6802H,GD,0.0033,0.0045,0.1213,0.0024,0.6560,0.1237,0.0888
AFMGD6803H,GD,0.0041,0.2216,0.0981,0.0444,0.2587,0.0339,0.3393
AFMGD6804H,GD,0.0010,0.9919,0.0017,0.0010,0.0017,0.0010,0.0017
AFMGD6805H,GD,0.0393,0.0089,0.2107,0.4032,0.0141,0.2192,0.1046
AFMGD6812H,GD,0.0023,0.2061,0.0131,0.0703,0.1167,0.0510,0.5405
AFMGD6814H,GD,0.0026,0.3332,0.1063,0.2154,0.1235,0.0557,0.1632
AFMGD6818H,GD,0.0012,0.0044,0.1611,0.0939,0.5302,0.0045,0.2047
AFMGD6819H,GD,0.0042,0.3582,0.2255,0.0722,0.0486,0.0026,0.2886
AFMGD6820H,GD,0.0597,0.0781,0.0376,0.3403,0.1876,0.2216,0.0752
AFMGD6821H,GD,0.0848,0.0433,0.2454,0.2265,0.1915,0.1237,0.0847
AFMGD6822H,GD,0.0013,0.9701,0.0027,0.0022,0.0067,0.0059,0.0111
AFMGS6734H,GS,0.0016,0.0018,0.0504,0.8855,0.0183,0.0382,0.0042
AFMGS6735H,GS,0.0067,0.0021,0.0393,0.6414,0.2022,0.0913,0.0170
AFMGS6736H,GS,0.0018,0.0035,0.0029,0.2653,0.0075,0.6668,0.0522
AFMGS6737H,GS,0.0023,0.0134,0.2523,0.4993,0.0443,0.1857,0.0027
AFMGS6738H,GS,0.0018,0.0018,0.0173,0.3715,0.1810,0.3170,0.1097
AFMGS6739H,GS,0.0095,0.2397,0.0150,0.1914,0.0354,0.5052,0.0038
AFMGS6740H,GS,0.0038,0.0011,0.0982,0.5375,0.0057,0.3336,0.0201
AFMGS6743H,GS,0.0031,0.0016,0.0053,0.4004,0.0875,0.4994,0.0027
AFMGS6745H,GS,0.0043,0.0086,0.4929,0.3280,0.1058,0.0505,0.0099
AFMGS6747H,GS,0.0020,0.0475,0.2399,0.2759,0.0048,0.4069,0.0230
AFMGS6750H,GS,0.0019,0.0169,0.0356,0.3621,0.0601,0.5193,0.0041
AFMGS6751H,GS,0.0273,0.0143,0.0089,0.7720,0.1125,0.0408,0.0242
AFMGS6752H,GS,0.0020,0.0030,0.0021,0.7942,0.0022,0.1934,0.0031
AFMGS6755H,GS,0.0052,0.0926,0.0703,0.6545,0.0290,0.1403,0.0080
AFMGS6756H,GS,0.0019,0.0406,0.1304,0.1747,0.1217,0.5200,0.0107
AFMJD6855H,JD,0.0022,0.0020,0.0086,0.0142,0.0433,0.2526,0.6770
AFMJD6856H,JD,0.0015,0.0079,0.0020,0.0017,0.0587,0.0045,0.9237
AFMJD6857H,JD,0.0030,0.2107,0.0129,0.1075,0.1139,0.1738,0.3783
AFMJD6858H,JD,0.0112,0.0483,0.2545,0.0148,0.0959,0.1596,0.4157
AFMJD6859H,JD,0.1352,0.4812,0.0069,0.0188,0.1240,0.0577,0.1763
AFMJD6861H,JD,0.0042,0.1019,0.1283,0.0267,0.0484,0.2105,0.4800
AFMJD6864H,JD,0.0051,0.0277,0.6432,0.1175,0.0836,0.0548,0.0681
AFMJD6873H,JD,0.0049,0.1828,0.5331,0.0049,0.0994,0.0323,0.1427
AFMJD6875H,JD,0.0043,0.2311,0.4990,0.0932,0.1034,0.0242,0.0449
AFMJD6876H,JD,0.0066,0.0379,0.2063,0.0040,0.1335,0.1092,0.5024
AFMJD6877H,JD,0.1259,0.0282,0.0334,0.0660,0.0807,0.0733,0.5925
AFMJD6878H,JD,0.2275,0.0406,0.0413,0.0040,0.0511,0.0158,0.6198
AFMJS6675H,JS,0.0021,0.1894,0.0069,0.7914,0.0037,0.0041,0.0024
AFMJS6676H,JS,0.0184,0.0076,0.0154,0.5846,0.0225,0.3341,0.0174
AFMJS6678H,JS,0.0027,0.0022,0.0091,0.2160,0.0659,0.7011,0.0031
AFMJS6680H,JS,0.1083,0.1099,0.0086,0.3583,0.0199,0.3725,0.0226
AFMJS6681H,JS,0.0110,0.0163,0.1022,0.5815,0.0120,0.2730,0.0039
AFMJS6682H,JS,0.0166,0.0514,0.0188,0.2039,0.2040,0.4268,0.0784
AFMJS6683H,JS,0.0073,0.0309,0.0059,0.8379,0.0052,0.1071,0.0057
AFMJS6687H,JS,0.0099,0.0822,0.0755,0.3418,0.0283,0.4571,0.0052
AFMJS6694H,JS,0.0020,0.0056,0.3759,0.3380,0.0141,0.2600,0.0044
AFMJS6695H,JS,0.0034,0.0044,0.0100,0.7044,0.0292,0.2155,0.0332
AFMJS6696H,JS,0.0466,0.0091,0.0948,0.4079,0.0571,0.3565,0.0278
AFMJS6698H,JS,0.0020,0.2821,0.0556,0.3624,0.0332,0.2594,0.0053
AFMJS6700H,JS,0.0514,0.0593,0.1517,0.4867,0.0053,0.2430,0.0026
AFMJS6702H,JS,0.0088,0.1222,0.3646,0.4083,0.0481,0.0424,0.0056
AFMPD6983H,PD,0.2249,0.0205,0.2322,0.1687,0.0127,0.3349,0.0061
AFMPD6985H,PD,0.0030,0.2243,0.2809,0.2092,0.1270,0.0278,0.1279
AFMPD6986H,PD,0.0100,0.3562,0.4000,0.0066,0.1326,0.0344,0.0602
AFMPD6987H,PD,0.0022,0.3314,0.0039,0.0011,0.1678,0.0033,0.4902
AFMPD6988H,PD,0.0014,0.0215,0.1874,0.0163,0.6634,0.0475,0.0626
AFMPD6989H,PD,0.0240,0.0150,0.1118,0.0612,0.1662,0.3204,0.3014
AFMPD6990H,PD,0.0070,0.1605,0.3926,0.1021,0.1348,0.1463,0.0566
