AFMGD6799H,GD,0.0020,0.0020,0.0040,0.0030,0.9880,0.0010
AFMGD6801H,GD,0.2240,0.4020,0.0100,0.0190,0.3360,0.0090
AFMGD6802H,GD,0.9770,0.0040,0.0030,0.0030,0.0110,0.0020
AFMGD6803H,GD,0.3160,0.2320,0.0280,0.0210,0.3990,0.0040
AFMGD6804H,GD,0.0020,0.9930,0.0020,0.0010,0.0010,0.0010
AFMGD6805H,GD,0.0030,0.0070,0.2535,0.5499,0.1287,0.0579
AFMGD6812H,GD,0.0170,0.2780,0.0060,0.0480,0.6480,0.0030
AFMGD6814H,GD,0.0240,0.4336,0.0180,0.2617,0.2597,0.0030
AFMGD6818H,GD,0.7822,0.0030,0.0020,0.0290,0.1828,0.0010
AFMGD6819H,GD,0.0030,0.3930,0.2740,0.0080,0.3180,0.0040
AFMGD6820H,GD,0.2340,0.0970,0.0130,0.5260,0.0510,0.0790
AFMGD6821H,GD,0.1968,0.0130,0.2547,0.2787,0.1459,0.1109
AFMGD6822H,GD,0.0040,0.9850,0.0030,0.0020,0.0040,0.0020
AFMGS6734H,GS,0.0050,0.0020,0.0260,0.9620,0.0030,0.0020
AFMGS6735H,GS,0.2590,0.0020,0.0040,0.7240,0.0060,0.0050
AFMGS6736H,GS,0.0320,0.0040,0.0040,0.8310,0.1260,0.0030
AFMGS6737H,GS,0.0100,0.0030,0.3140,0.6680,0.0030,0.0020
AFMGS6738H,GS,0.1970,0.0010,0.0060,0.5710,0.2230,0.0020
AFMGS6739H,GS,0.2312,0.2132,0.0080,0.5385,0.0030,0.0060
AFMGS6740H,GS,0.0050,0.0010,0.1460,0.8120,0.0330,0.0030
AFMGS6743H,GS,0.2352,0.0010,0.0060,0.7528,0.0030,0.0020
AFMGS6745H,GS,0.0890,0.0100,0.5150,0.3700,0.0090,0.0070
AFMGS6747H,GS,0.0060,0.0250,0.3417,0.6144,0.0110,0.0020
AFMGS6750H,GS,0.2390,0.0040,0.0200,0.7310,0.0040,0.0020
AFMGS6751H,GS,0.0881,0.0210,0.0050,0.7988,0.0040,0.0831
AFMGS6752H,GS,0.0020,0.0030,0.0020,0.9890,0.0020,0.0020
AFMGS6755H,GS,0.0240,0.0890,0.0430,0.8340,0.0060,0.0040
AFMGS6756H,GS,0.3180,0.0160,0.1030,0.5430,0.0180,0.0020
AFMJD6855H,JD,0.0260,0.0020,0.0110,0.0370,0.9210,0.0030
AFMJD6856H,JD,0.0030,0.0699,0.0020,0.0020,0.9211,0.0020
AFMJD6857H,JD,0.0030,0.2587,0.0180,0.0809,0.6364,0.0030
AFMJD6858H,JD,0.0050,0.0300,0.3047,0.0280,0.6254,0.0070
AFMJD6859H,JD,0.0250,0.5465,0.0060,0.0030,0.2993,0.1201
AFMJD6861H,JD,0.0100,0.1080,0.1350,0.0910,0.6520,0.0040
AFMJD6864H,JD,0.0030,0.0150,0.8332,0.0370,0.1089,0.0030
AFMJD6873H,JD,0.0180,0.1972,0.5756,0.0070,0.1992,0.0030
AFMJD6875H,JD,0.0120,0.3197,0.5105,0.1349,0.0190,0.0040
AFMJD6876H,JD,0.1200,0.0430,0.2480,0.0040,0.5800,0.0050
AFMJD6877H,JD,0.0509,0.0300,0.0180,0.0619,0.6673,0.1718
AFMJD6878H,JD,0.0080,0.0950,0.0170,0.0030,0.6410,0.2360
AFMJS6675H,JS,0.0020,0.1872,0.0060,0.8008,0.0020,0.0020
AFMJS6676H,JS,0.0840,0.0040,0.0310,0.8390,0.0230,0.0190
AFMJS6678H,JS,0.2783,0.0020,0.0100,0.6897,0.0140,0.0060
AFMJS6680H,JS,0.0040,0.1030,0.0150,0.6340,0.0440,0.2000
AFMJS6681H,JS,0.0090,0.0040,0.1590,0.8200,0.0030,0.0050
AFMJS6682H,JS,0.3850,0.0390,0.0110,0.5120,0.0450,0.0080
AFMJS6683H,JS,0.0090,0.0320,0.0070,0.9330,0.0050,0.0140
AFMJS6687H,JS,0.0150,0.0759,0.1958,0.6993,0.0060,0.0080
AFMJS6694H,JS,0.0060,0.0040,0.4376,0.5475,0.0030,0.0020
AFMJS6695H,JS,0.0070,0.0040,0.0100,0.8931,0.0829,0.0030
AFMJS6696H,JS,0.0880,0.0040,0.1740,0.6410,0.0440,0.0490
AFMJS6698H,JS,0.0839,0.2997,0.0160,0.5924,0.0060,0.0020
AFMJS6700H,JS,0.0040,0.0721,0.1712,0.6877,0.0020,0.0631
AFMJS6702H,JS,0.0180,0.0180,0.4565,0.4835,0.0060,0.0180
AFMPD6983H,PD,0.0130,0.0070,0.3634,0.3974,0.0060,0.2132
AFMPD6985H,PD,0.0080,0.2977,0.3177,0.1958,0.1778,0.0030
AFMPD6986H,PD,0.0730,0.3170,0.5750,0.0060,0.0240,0.0050
AFMPD6987H,PD,0.0940,0.3910,0.0030,0.0010,0.5090,0.0020
AFMPD6988H,PD,0.9390,0.0340,0.0110,0.0100,0.0050,0.0010
AFMPD6989H,PD,0.0020,0.0040,0.1421,0.1842,0.6507,0.0170
AFMPD6990H,PD,0.1229,0.1259,0.4436,0.1848,0.1159,0.0070
AFMPD6991H,PD,0.1019,0.0380,0.2797,0.0080,0.5624,0.0100
AFMPD6992H,PD,0.0741,0.2272,0.4334,0.0671,0.0050,0.1932
AFMPD6993H,PD,0.2000,0.0540,0.0420,0.1440,0.4040,0.1560
AFMPD6995H,PD,0.0040,0.1310,0.7820,0.0400,0.0380,0.0050
AFMPD6998H,PD,0.0440,0.0940,0.2800,0.1210,0.4440,0.0170
AFMPD7000H,PD,0.0590,0.0020,0.9150,0.0030,0.0100,0.0110
AFMPD7001H,PD,0.0959,0.0020,0.2887,0.0979,0.5125,0.0030
AFMPD7005H,PD,0.0380,0.2442,0.2012,0.0591,0.2182,0.2392
AFMPD7006H,PD,0.0480,0.4016,0.3986,0.1109,0.0320,0.0090
AFMPS6602H,PS,0.0090,0.0050,0.2647,0.7163,0.0030,0.0020
AFMPS6603H,PS,0.0020,0.0030,0.0070,0.9850,0.0020,0.0010
AFMPS6608H,PS,0.0050,0.2368,0.0070,0.7443,0.0040,0.0030
AFMPS6610H,PS,0.0090,0.0200,0.0060,0.9530,0.0090,0.0030
AFMPS6612H,PS,0.0020,0.0460,0.0080,0.8701,0.0140,0.0599
AFMPS6613H,PS,0.0030,0.0250,0.1230,0.7590,0.0660,0.0240
AFMPS6618H,PS,0.0560,0.0110,0.0150,0.6410,0.0030,0.2740
AFMPS6622H,PS,0.0030,0.0270,0.0120,0.9510,0.0030,0.0040
AFMPS6623H,PS,0.0160,0.0020,0.0781,0.7918,0.0080,0.1041
AFMPS6625H,PS,0.2312,0.0030,0.0480,0.5455,0.1542,0.0180
AFMPS6626H,PS,0.0190,0.0789,0.0420,0.6384,0.0030,0.2188
AFMPS6627H,PS,0.0020,0.0040,0.0360,0.8402,0.0050,0.1129
AFMPX6982H,PD,0.1229,0.1089,0.4515,0.0090,0.2547,0.0529
AFMWD6915H,WD,0.0090,0.1550,0.3160,0.0210,0.1340,0.3650
AFMWD6916H,WD,0.0901,0.0801,0.0741,0.0310,0.0110,0.7137
AFMWD6917H,WD,0.0659,0.0040,0.0899,0.0070,0.0220,0.8112
AFMWD6918H,WD,0.0170,0.0130,0.2977,0.0899,0.0390,0.5435
AFMWD6919H,WD,0.0020,0.1339,0.1359,0.0420,0.0050,0.6813
AFMWD6920H,WD,0.0671,0.0120,0.9059,0.0060,0.0050,0.0040
AFMWD6921H,WD,0.0160,0.0120,0.3300,0.0020,0.0030,0.6370
AFMWD6922H,WD,0.0090,0.0100,0.0090,0.0240,0.3600,0.5880
AFMWD6923H,WD,0.0270,0.1440,0.3670,0.0060,0.0040,0.4520
AFMWD6924H,WD,0.0100,0.0040,0.0040,0.0060,0.0090,0.9670
AFMWD6926H,WD,0.3150,0.1960,0.2760,0.0220,0.1860,0.0050
AFMWD6933H,WD,0.0040,0.0979,0.3027,0.0050,0.0170,0.5734
AFMWD6935H,WD,0.0010,0.0020,0.0010,0.0020,0.0020,0.9920
AFMWD6936H,WD,0.0050,0.0080,0.9740,0.0060,0.0040,0.0030
