AFMGD6799H,GD,0.0010,0.0020,0.0030,0.0030,0.0020,0.0070,0.9820
AFMGD6801H,GD,0.0060,0.4228,0.0140,0.0240,0.0842,0.0852,0.3637
AFMGD6802H,GD,0.0020,0.0060,0.0040,0.0020,0.8960,0.0830,0.0070
AFMGD6803H,GD,0.0070,0.2240,0.0270,0.0390,0.2800,0.0530,0.3700
AFMGD6804H,GD,0.0010,0.9920,0.0020,0.0010,0.0020,0.0010,0.0010
AFMGD6805H,GD,0.0420,0.0050,0.2158,0.3157,0.0040,0.3177,0.0999
AFMGD6812H,GD,0.0030,0.1439,0.0110,0.0619,0.0869,0.0559,0.6374
AFMGD6814H,GD,0.0030,0.2747,0.2228,0.2138,0.0080,0.0220,0.2557
AFMGD6818H,GD,0.0010,0.0020,0.0020,0.0230,0.9270,0.0020,0.0430
AFMGD6819H,GD,0.0070,0.3724,0.2753,0.0460,0.0060,0.0050,0.2883
AFMGD6820H,GD,0.0280,0.0519,0.0529,0.2887,0.1499,0.2987,0.1299
AFMGD6821H,GD,0.0281,0.0591,0.3257,0.2204,0.1092,0.1232,0.1343
AFMGD6822H,GD,0.0020,0.9680,0.0030,0.0020,0.0070,0.0140,0.0040
AFMGS6734H,GS,0.0020,0.0020,0.0050,0.8701,0.0879,0.0310,0.0020
AFMGS6735H,GS,0.0090,0.0020,0.0050,0.6354,0.2557,0.0839,0.0090
AFMGS6736H,GS,0.0020,0.0040,0.0020,0.0070,0.0060,0.9550,0.0240
AFMGS6737H,GS,0.0020,0.0030,0.3150,0.4600,0.0030,0.2150,0.0020
AFMGS6738H,GS,0.0020,0.0020,0.0090,0.3070,0.1680,0.3870,0.1250
AFMGS6739H,GS,0.0060,0.2402,0.0050,0.0040,0.0100,0.7287,0.0060
AFMGS6740H,GS,0.0030,0.0010,0.0870,0.4360,0.0030,0.4620,0.0080
AFMGS6743H,GS,0.0030,0.0020,0.0030,0.2352,0.0701,0.6847,0.0020
AFMGS6745H,GS,0.0040,0.0060,0.4905,0.2657,0.1129,0.1159,0.0050
AFMGS6747H,GS,0.0010,0.0680,0.1850,0.1390,0.0020,0.5980,0.0070
AFMGS6750H,GS,0.0020,0.0150,0.0220,0.2380,0.0150,0.7050,0.0030
AFMGS6751H,GS,0.0110,0.0240,0.0070,0.7353,0.1039,0.1139,0.0050
AFMGS6752H,GS,0.0020,0.0030,0.0020,0.7450,0.0020,0.2430,0.0030
AFMGS6755H,GS,0.0040,0.1730,0.0150,0.5590,0.0130,0.2310,0.0050
AFMGS6756H,GS,0.0020,0.0550,0.0580,0.0090,0.1080,0.7610,0.0070
AFMJD6855H,JD,0.0030,0.0020,0.0040,0.0050,0.0090,0.3430,0.6340
AFMJD6856H,JD,0.0020,0.0130,0.0030,0.0020,0.0120,0.0130,0.9550
AFMJD6857H,JD,0.0020,0.1190,0.0060,0.1580,0.0020,0.0270,0.6860
AFMJD6858H,JD,0.0110,0.0530,0.2420,0.0110,0.0080,0.0770,0.5980
AFMJD6859H,JD,0.1343,0.4649,0.0070,0.0220,0.0621,0.0010,0.3086
AFMJD6861H,JD,0.0030,0.0761,0.1171,0.0120,0.0050,0.2973,0.4895
AFMJD6864H,JD,0.0020,0.0110,0.7260,0.1050,0.0020,0.0190,0.1350
AFMJD6873H,JD,0.0040,0.1251,0.5726,0.0030,0.0220,0.0080,0.2653
AFMJD6875H,JD,0.0030,0.1958,0.7043,0.0420,0.0070,0.0280,0.0200
AFMJD6876H,JD,0.0120,0.0360,0.1572,0.0030,0.1652,0.1441,0.4825
AFMJD6877H,JD,0.1440,0.0270,0.0210,0.0610,0.0350,0.0890,0.6230
AFMJD6878H,JD,0.2270,0.0400,0.0570,0.0030,0.0250,0.0100,0.6380
AFMJS6675H,JS,0.0020,0.2170,0.0070,0.7640,0.0020,0.0050,0.0030
AFMJS6676H,JS,0.0160,0.0060,0.0090,0.4660,0.0090,0.4800,0.0140
AFMJS6678H,JS,0.0020,0.0020,0.0020,0.0010,0.0030,0.9880,0.0020
AFMJS6680H,JS,0.1411,0.0961,0.0070,0.2503,0.0020,0.4595,0.0440
AFMJS6681H,JS,0.0080,0.0150,0.1301,0.5025,0.0040,0.3373,0.0030
AFMJS6682H,JS,0.0440,0.0560,0.0140,0.0620,0.1430,0.5910,0.0900
AFMJS6683H,JS,0.0100,0.0280,0.0070,0.8028,0.0070,0.1391,0.0060
AFMJS6687H,JS,0.0130,0.0889,0.0569,0.2098,0.0030,0.6224,0.0060
AFMJS6694H,JS,0.0020,0.0050,0.3976,0.2018,0.0050,0.3856,0.0030
AFMJS6695H,JS,0.0040,0.0040,0.0140,0.6497,0.0070,0.2705,0.0509
AFMJS6696H,JS,0.0821,0.0070,0.0721,0.3233,0.0490,0.4354,0.0310
AFMJS6698H,JS,0.0020,0.2640,0.0670,0.2740,0.0090,0.3780,0.0060
AFMJS6700H,JS,0.0390,0.0540,0.1630,0.3970,0.0040,0.3410,0.0020
AFMJS6702H,JS,0.0050,0.1191,0.3814,0.3433,0.0070,0.1361,0.0080
AFMPD6983H,PD,0.2142,0.0410,0.2112,0.0551,0.0120,0.4625,0.0040
AFMPD6985H,PD,0.0030,0.1200,0.4080,0.2510,0.0080,0.0030,0.2070
AFMPD6986H,PD,0.0100,0.3786,0.4036,0.0080,0.0559,0.0120,0.1319
AFMPD6987H,PD,0.0030,0.3150,0.0030,0.0010,0.1890,0.0020,0.4870
AFMPD6988H,PD,0.0020,0.0509,0.0659,0.0340,0.7073,0.1239,0.0160
AFMPD6989H,PD,0.0100,0.0050,0.1400,0.0210,0.0020,0.1580,0.6640
AFMPD6990H,PD,0.0080,0.1792,0.3864,0.0410,0.0651,0.1942,0.1261
AFMPD6991H,PD,0.0110,0.0450,0.2380,0.0080,0.1050,0.0650,0.5280
AFMPD6992H,PD,0.1800,0.2350,0.3960,0.0210,0.0500,0.1110,0.0070
AFMPD6993H,PD,0.1499,0.0210,0.0470,0.0969,0.1788,0.1818,0.3247
AFMPD6995H,PD,0.0090,0.1962,0.5626,0.1311,0.0040,0.0320,0.0651
AFMPD6998H,PD,0.0130,0.0940,0.2340,0.0330,0.0100,0.1730,0.4430
AFMPD7000H,PD,0.0340,0.0030,0.6713,0.0030,0.2637,0.0110,0.0140
AFMPD7001H,PD,0.0030,0.0020,0.0840,0.0030,0.0100,0.5020,0.3960
AFMPD7005H,PD,0.2002,0.2222,0.1922,0.0190,0.0100,0.1782,0.1782
AFMPD7006H,PD,0.0060,0.3417,0.4810,0.0230,0.0822,0.0301,0.0361
AFMPS6602H,PS,0.0020,0.0060,0.2777,0.5045,0.0110,0.1948,0.0040
AFMPS6603H,PS,0.0020,0.0030,0.0270,0.6440,0.0020,0.3180,0.0040
AFMPS6608H,PS,0.0030,0.2757,0.0080,0.5405,0.0080,0.1558,0.0090
AFMPS6610H,PS,0.0020,0.0560,0.0030,0.5270,0.0060,0.4010,0.0050
AFMPS6612H,PS,0.0140,0.0770,0.0050,0.8570,0.0030,0.0090,0.0350
AFMPS6613H,PS,0.0090,0.0280,0.1320,0.5390,0.0030,0.2000,0.0890
AFMPS6618H,PS,0.0280,0.0050,0.3030,0.6410,0.0140,0.0040,0.0050
AFMPS6622H,PS,0.0020,0.0370,0.0170,0.7530,0.0020,0.1850,0.0040
AFMPS6623H,PS,0.0500,0.0020,0.1159,0.4855,0.0110,0.3287,0.0070
AFMPS6625H,PS,0.0110,0.0040,0.1040,0.2920,0.1610,0.2930,0.1350
AFMPS6626H,PS,0.1750,0.0740,0.0930,0.3900,0.0130,0.2520,0.0030
AFMPS6627H,PS,0.0680,0.0130,0.0250,0.7390,0.0040,0.1440,0.0070
AFMPX6982H,PD,0.0440,0.0891,0.3834,0.0040,0.1031,0.1722,0.2042
AFMWD6915H,WD,0.3170,0.1620,0.2000,0.0050,0.0040,0.1610,0.1510
AFMWD6916H,WD,0.6294,0.0589,0.1059,0.0490,0.1279,0.0100,0.0190
AFMWD6917H,WD,0.7303,0.0040,0.1838,0.0120,0.0390,0.0130,0.0180
AFMWD6918H,WD,0.4430,0.0180,0.2320,0.0080,0.0030,0.2650,0.0310
AFMWD6919H,WD,0.6360,0.1240,0.1440,0.0100,0.0010,0.0730,0.0120
AFMWD6920H,WD,0.0120,0.0040,0.7682,0.0040,0.0430,0.1568,0.0120
AFMWD6921H,WD,0.5850,0.0360,0.3540,0.0020,0.0160,0.0040,0.0030
AFMWD6922H,WD,0.5680,0.0170,0.0070,0.0120,0.0220,0.0890,0.2850
AFMWD6923H,WD,0.3437,0.1974,0.3136,0.0040,0.0521,0.0852,0.0040
AFMWD6924H,WD,0.9371,0.0080,0.0050,0.0150,0.0200,0.0060,0.0090
AFMWD6926H,WD,0.0090,0.2570,0.1950,0.0050,0.2160,0.1840,0.1340
AFMWD6933H,WD,0.4705,0.1191,0.2132,0.0020,0.0020,0.1832,0.0100
AFMWD6935H,WD,0.9880,0.0020,0.0020,0.0020,0.0020,0.0020,0.0020
AFMWD6936H,WD,0.0020,0.0200,0.9570,0.0100,0.0040,0.0030,0.0040
