AFMGD6799H,GD,0.0140,0.9840,0.0020
AFMGD6801H,GD,0.1170,0.8680,0.0150
AFMGD6802H,GD,0.0500,0.9210,0.0290
AFMGD6803H,GD,0.1140,0.8790,0.0070
AFMGD6804H,GD,0.0060,0.8070,0.1870
AFMGD6805H,GD,0.7590,0.1510,0.0900
AFMGD6812H,GD,0.0521,0.9449,0.0030
AFMGD6814H,GD,0.3060,0.6900,0.0040
AFMGD6818H,GD,0.2310,0.7630,0.0060
AFMGD6819H,GD,0.1948,0.7792,0.0260
AFMGD6820H,GD,0.5730,0.3690,0.0580
AFMGD6821H,GD,0.3760,0.4520,0.1720
AFMGD6822H,GD,0.0070,0.9760,0.0170
AFMGS6734H,GS,0.9910,0.0060,0.0030
AFMGS6735H,GS,0.8780,0.0540,0.0680
AFMGS6736H,GS,0.9790,0.0180,0.0030
AFMGS6737H,GS,0.8830,0.1100,0.0070
AFMGS6738H,GS,0.7020,0.2960,0.0020
AFMGS6739H,GS,0.6466,0.0611,0.2923
AFMGS6740H,GS,0.9610,0.0100,0.0290
AFMGS6743H,GS,0.9840,0.0060,0.0100
AFMGS6745H,GS,0.6440,0.2820,0.0740
AFMGS6747H,GS,0.8028,0.1932,0.0040
AFMGS6750H,GS,0.9810,0.0150,0.0040
AFMGS6751H,GS,0.8970,0.0740,0.0290
AFMGS6752H,GS,0.9940,0.0040,0.0020
AFMGS6755H,GS,0.9710,0.0220,0.0070
AFMGS6756H,GS,0.7490,0.2480,0.0030
AFMJD6855H,JD,0.2490,0.7460,0.0050
AFMJD6856H,JD,0.0070,0.9890,0.0040
AFMJD6857H,JD,0.2198,0.7772,0.0030
AFMJD6858H,JD,0.1360,0.8420,0.0220
AFMJD6859H,JD,0.0130,0.7920,0.1950
AFMJD6861H,JD,0.2420,0.7520,0.0060
AFMJD6864H,JD,0.3984,0.5445,0.0571
AFMJD6873H,JD,0.0300,0.9381,0.0320
AFMJD6875H,JD,0.3200,0.6480,0.0320
AFMJD6876H,JD,0.0720,0.9110,0.0170
AFMJD6877H,JD,0.0930,0.7590,0.1480
AFMJD6878H,JD,0.0070,0.7640,0.2290
AFMJS6675H,JS,0.9329,0.0390,0.0280
AFMJS6676H,JS,0.9290,0.0120,0.0590
AFMJS6678H,JS,0.9530,0.0390,0.0080
AFMJS6680H,JS,0.7230,0.1280,0.1490
AFMJS6681H,JS,0.9580,0.0060,0.0360
AFMJS6682H,JS,0.6450,0.3380,0.0170
AFMJS6683H,JS,0.9840,0.0050,0.0110
AFMJS6687H,JS,0.8560,0.0570,0.0870
AFMJS6694H,JS,0.9690,0.0260,0.0050
AFMJS6695H,JS,0.9700,0.0250,0.0050
AFMJS6696H,JS,0.7888,0.0781,0.1331
AFMJS6698H,JS,0.6420,0.3520,0.0060
AFMJS6700H,JS,0.8162,0.0110,0.1728
AFMJS6702H,JS,0.6543,0.2707,0.0749
AFMPD6983H,PD,0.5850,0.0300,0.3850
AFMPD6985H,PD,0.3730,0.6220,0.0050
AFMPD6986H,PD,0.0250,0.8630,0.1120
AFMPD6987H,PD,0.0020,0.9940,0.0040
AFMPD6988H,PD,0.1850,0.8110,0.0040
AFMPD6989H,PD,0.2877,0.6883,0.0240
AFMPD6990H,PD,0.3630,0.6110,0.0260
AFMPD6991H,PD,0.0871,0.8749,0.0380
AFMPD6992H,PD,0.2018,0.4625,0.3357
AFMPD6993H,PD,0.2550,0.5670,0.1780
AFMPD6995H,PD,0.3340,0.5720,0.0940
AFMPD6998H,PD,0.2180,0.7330,0.0490
AFMPD7000H,PD,0.0430,0.6400,0.3170
AFMPD7001H,PD,0.3556,0.6374,0.0070
AFMPD7005H,PD,0.1518,0.5514,0.2967
AFMPD7006H,PD,0.1972,0.6166,0.1862
AFMPS6602H,PS,0.9820,0.0120,0.0060
AFMPS6603H,PS,0.9940,0.0040,0.0020
AFMPS6608H,PS,0.9620,0.0310,0.0070
AFMPS6610H,PS,0.9880,0.0080,0.0040
AFMPS6612H,PS,0.8580,0.0160,0.1260
AFMPS6613H,PS,0.8150,0.0740,0.1110
AFMPS6618H,PS,0.7668,0.0260,0.2072
AFMPS6622H,PS,0.9920,0.0050,0.0030
AFMPS6623H,PS,0.9080,0.0130,0.0790
AFMPS6625H,PS,0.6643,0.2947,0.0410
AFMPS6626H,PS,0.7030,0.0280,0.2690
AFMPS6627H,PS,0.9129,0.0050,0.0821
AFMPX6982H,PD,0.1730,0.6210,0.2060
AFMWD6915H,WD,0.0501,0.4815,0.4685
AFMWD6916H,WD,0.0790,0.1880,0.7330
AFMWD6917H,WD,0.0230,0.0600,0.9170
AFMWD6918H,WD,0.2593,0.1451,0.5956
AFMWD6919H,WD,0.1130,0.0510,0.8360
AFMWD6920H,WD,0.0689,0.4985,0.4326
AFMWD6921H,WD,0.0070,0.0510,0.9420
AFMWD6922H,WD,0.0450,0.3870,0.5680
AFMWD6923H,WD,0.0410,0.3163,0.6426
AFMWD6924H,WD,0.0130,0.0310,0.9560
AFMWD6926H,WD,0.1020,0.6540,0.2440
AFMWD6933H,WD,0.0280,0.1598,0.8122
AFMWD6935H,WD,0.0030,0.0030,0.9940
AFMWD6936H,WD,0.1460,0.5280,0.3260
