AFMGD6799H,GD,0.0010,0.9970,0.0010,0.0010
AFMGD6801H,GD,0.1200,0.0060,0.8670,0.0070
AFMGD6802H,GD,0.0310,0.0970,0.8630,0.0090
AFMGD6803H,GD,0.1329,0.0050,0.8581,0.0040
AFMGD6804H,GD,0.0030,0.0020,0.9720,0.0230
AFMGD6805H,GD,0.7287,0.0060,0.1431,0.1221
AFMGD6812H,GD,0.0740,0.0380,0.8860,0.0020
AFMGD6814H,GD,0.3400,0.0320,0.6260,0.0020
AFMGD6818H,GD,0.2278,0.0040,0.7662,0.0020
AFMGD6819H,GD,0.1350,0.0010,0.8480,0.0160
AFMGD6820H,GD,0.5980,0.0370,0.3000,0.0650
AFMGD6821H,GD,0.4196,0.1489,0.2398,0.1918
AFMGD6822H,GD,0.0040,0.0020,0.9910,0.0030
AFMGS6734H,GS,0.9870,0.0010,0.0080,0.0040
AFMGS6735H,GS,0.9361,0.0030,0.0420,0.0190
AFMGS6736H,GS,0.9800,0.0100,0.0080,0.0020
AFMGS6737H,GS,0.9060,0.0170,0.0700,0.0070
AFMGS6738H,GS,0.7070,0.1020,0.1880,0.0030
AFMGS6739H,GS,0.7170,0.0050,0.0310,0.2470
AFMGS6740H,GS,0.9840,0.0020,0.0060,0.0080
AFMGS6743H,GS,0.9840,0.0090,0.0030,0.0040
AFMGS6745H,GS,0.6690,0.0070,0.2760,0.0480
AFMGS6747H,GS,0.8080,0.0020,0.1870,0.0030
AFMGS6750H,GS,0.9700,0.0060,0.0210,0.0030
AFMGS6751H,GS,0.8750,0.0010,0.0600,0.0640
AFMGS6752H,GS,0.9950,0.0010,0.0030,0.0010
AFMGS6755H,GS,0.8991,0.0869,0.0090,0.0050
AFMGS6756H,GS,0.7200,0.0580,0.2190,0.0030
AFMJD6855H,JD,0.2390,0.0170,0.7410,0.0030
AFMJD6856H,JD,0.0030,0.0050,0.9900,0.0020
AFMJD6857H,JD,0.2188,0.3197,0.4575,0.0040
AFMJD6858H,JD,0.1020,0.3500,0.5190,0.0290
AFMJD6859H,JD,0.0080,0.1588,0.6613,0.1718
AFMJD6861H,JD,0.2110,0.0200,0.7640,0.0050
AFMJD6864H,JD,0.4170,0.1210,0.4020,0.0600
AFMJD6873H,JD,0.0380,0.1359,0.8182,0.0080
AFMJD6875H,JD,0.3070,0.0110,0.6730,0.0090
AFMJD6876H,JD,0.0599,0.0090,0.9111,0.0200
AFMJD6877H,JD,0.0859,0.0080,0.7592,0.1469
AFMJD6878H,JD,0.0050,0.0330,0.7480,0.2140
AFMJS6675H,JS,0.9660,0.0030,0.0250,0.0060
AFMJS6676H,JS,0.9620,0.0040,0.0070,0.0270
AFMJS6678H,JS,0.9410,0.0440,0.0110,0.0040
AFMJS6680H,JS,0.7330,0.0100,0.0180,0.2390
AFMJS6681H,JS,0.9400,0.0230,0.0060,0.0310
AFMJS6682H,JS,0.6300,0.0110,0.3470,0.0120
AFMJS6683H,JS,0.9850,0.0020,0.0050,0.0080
AFMJS6687H,JS,0.8610,0.0330,0.0100,0.0960
AFMJS6694H,JS,0.9620,0.0040,0.0310,0.0030
AFMJS6695H,JS,0.9391,0.0480,0.0090,0.0040
AFMJS6696H,JS,0.7900,0.0150,0.0540,0.1410
AFMJS6698H,JS,0.6883,0.0040,0.3037,0.0040
AFMJS6700H,JS,0.8430,0.0020,0.0130,0.1420
AFMJS6702H,JS,0.6890,0.0020,0.2070,0.1020
AFMPD6983H,PD,0.5940,0.0160,0.0340,0.3560
AFMPD6985H,PD,0.4284,0.0390,0.5275,0.0050
AFMPD6986H,PD,0.0210,0.1140,0.7950,0.0700
AFMPD6987H,PD,0.0010,0.0060,0.9910,0.0020
AFMPD6988H,PD,0.2310,0.0020,0.7650,0.0020
AFMPD6989H,PD,0.2410,0.7160,0.0170,0.0260
AFMPD6990H,PD,0.3720,0.1330,0.4740,0.0210
AFMPD6991H,PD,0.0800,0.2860,0.5970,0.0370
AFMPD6992H,PD,0.2010,0.0130,0.4560,0.3300
AFMPD6993H,PD,0.2810,0.0670,0.5420,0.1100
AFMPD6995H,PD,0.3670,0.0050,0.5530,0.0750
AFMPD6998H,PD,0.2190,0.3300,0.3860,0.0650
AFMPD7000H,PD,0.0220,0.0780,0.5370,0.3630
AFMPD7001H,PD,0.3790,0.2770,0.3350,0.0090
AFMPD7005H,PD,0.1940,0.0150,0.5460,0.2450
AFMPD7006H,PD,0.2130,0.0020,0.7150,0.0700
AFMPS6602H,PS,0.9850,0.0060,0.0050,0.0040
AFMPS6603H,PS,0.9930,0.0030,0.0030,0.0010
AFMPS6608H,PS,0.9570,0.0040,0.0340,0.0050
AFMPS6610H,PS,0.9419,0.0531,0.0030,0.0020
AFMPS6612H,PS,0.8849,0.0140,0.0090,0.0921
AFMPS6613H,PS,0.8058,0.1421,0.0080,0.0440
AFMPS6618H,PS,0.7850,0.0020,0.0110,0.2020
AFMPS6622H,PS,0.9920,0.0020,0.0040,0.0020
AFMPS6623H,PS,0.8701,0.0420,0.0050,0.0829
AFMPS6625H,PS,0.6757,0.1311,0.1512,0.0420
AFMPS6626H,PS,0.7180,0.0030,0.0220,0.2570
AFMPS6627H,PS,0.8870,0.0020,0.0040,0.1070
AFMPX6982H,PD,0.1159,0.1459,0.5195,0.2188
AFMWD6915H,WD,0.0310,0.0100,0.5240,0.4350
AFMWD6916H,WD,0.0570,0.0030,0.2540,0.6860
AFMWD6917H,WD,0.0140,0.0190,0.0430,0.9241
AFMWD6918H,WD,0.2780,0.0590,0.0300,0.6330
AFMWD6919H,WD,0.0940,0.0300,0.0160,0.8600
AFMWD6920H,WD,0.1200,0.0100,0.5510,0.3190
AFMWD6921H,WD,0.0040,0.0030,0.0689,0.9241
AFMWD6922H,WD,0.0200,0.0060,0.4170,0.5570
AFMWD6923H,WD,0.0190,0.0020,0.4130,0.5660
AFMWD6924H,WD,0.0080,0.0020,0.0640,0.9260
AFMWD6926H,WD,0.1449,0.0030,0.7862,0.0659
AFMWD6933H,WD,0.0140,0.0830,0.0570,0.8460
AFMWD6935H,WD,0.0020,0.0010,0.0050,0.9920
AFMWD6936H,WD,0.2022,0.0040,0.4474,0.3463
