AFMGD6799H,GD,0.0100,0.0030,0.0030,0.0050,0.9780,0.0010
AFMGD6801H,GD,0.1149,0.4146,0.0080,0.0230,0.4306,0.0090
AFMGD6802H,GD,0.2130,0.0080,0.4930,0.0020,0.2770,0.0070
AFMGD6803H,GD,0.0741,0.2042,0.1702,0.0621,0.4825,0.0070
AFMGD6804H,GD,0.0020,0.9920,0.0020,0.0010,0.0020,0.0010
AFMGD6805H,GD,0.3370,0.0130,0.0440,0.4190,0.1030,0.0840
AFMGD6812H,GD,0.0250,0.1230,0.0070,0.1140,0.7280,0.0030
AFMGD6814H,GD,0.0150,0.2478,0.0549,0.3097,0.3696,0.0030
AFMGD6818H,GD,0.0110,0.0070,0.5794,0.1359,0.2647,0.0020
AFMGD6819H,GD,0.0060,0.3260,0.1970,0.1630,0.2990,0.0090
AFMGD6820H,GD,0.3230,0.0640,0.0260,0.2830,0.2600,0.0440
AFMGD6821H,GD,0.1720,0.0670,0.0850,0.2970,0.2670,0.1120
AFMGD6822H,GD,0.0210,0.9600,0.0040,0.0030,0.0100,0.0020
AFMGS6734H,GS,0.0700,0.0020,0.1030,0.8200,0.0030,0.0020
AFMGS6735H,GS,0.2440,0.0030,0.1010,0.5920,0.0440,0.0160
AFMGS6736H,GS,0.9490,0.0060,0.0040,0.0100,0.0290,0.0020
AFMGS6737H,GS,0.3253,0.0300,0.0631,0.5696,0.0080,0.0040
AFMGS6738H,GS,0.4370,0.0020,0.0120,0.3080,0.2390,0.0020
AFMGS6739H,GS,0.7153,0.2547,0.0080,0.0060,0.0100,0.0060
AFMGS6740H,GS,0.4735,0.0020,0.0280,0.4835,0.0090,0.0040
AFMGS6743H,GS,0.7920,0.0020,0.0140,0.1840,0.0040,0.0040
AFMGS6745H,GS,0.1040,0.0110,0.4550,0.4080,0.0140,0.0080
AFMGS6747H,GS,0.6490,0.1030,0.0550,0.1790,0.0110,0.0030
AFMGS6750H,GS,0.7337,0.0250,0.0100,0.2242,0.0050,0.0020
AFMGS6751H,GS,0.1820,0.0370,0.0090,0.7290,0.0200,0.0230
AFMGS6752H,GS,0.2787,0.0040,0.0020,0.7103,0.0030,0.0020
AFMGS6755H,GS,0.2220,0.1500,0.0160,0.6010,0.0050,0.0060
AFMGS6756H,GS,0.6997,0.0671,0.2112,0.0130,0.0070,0.0020
AFMJD6855H,JD,0.3954,0.0030,0.0070,0.0050,0.5876,0.0020
AFMJD6856H,JD,0.0480,0.0070,0.0040,0.0030,0.9341,0.0040
AFMJD6857H,JD,0.0340,0.1030,0.0060,0.2040,0.6500,0.0030
AFMJD6858H,JD,0.1050,0.0830,0.1880,0.0180,0.5920,0.0140
AFMJD6859H,JD,0.0020,0.4010,0.0130,0.0780,0.3670,0.1390
AFMJD6861H,JD,0.3317,0.1049,0.0340,0.0190,0.5045,0.0060
AFMJD6864H,JD,0.0270,0.0940,0.3440,0.3280,0.1960,0.0110
AFMJD6873H,JD,0.0160,0.1580,0.4690,0.0150,0.3320,0.0100
AFMJD6875H,JD,0.0360,0.2290,0.3550,0.2120,0.1600,0.0080
AFMJD6876H,JD,0.1750,0.0460,0.2510,0.0040,0.5110,0.0130
AFMJD6877H,JD,0.1430,0.0270,0.0170,0.0420,0.6110,0.1600
AFMJD6878H,JD,0.0230,0.0480,0.0561,0.0050,0.6376,0.2302
AFMJS6675H,JS,0.0050,0.1770,0.0060,0.8060,0.0030,0.0030
AFMJS6676H,JS,0.4900,0.0070,0.0150,0.4560,0.0190,0.0130
AFMJS6678H,JS,0.9850,0.0020,0.0060,0.0020,0.0030,0.0020
AFMJS6680H,JS,0.4540,0.1100,0.0040,0.2580,0.0380,0.1360
AFMJS6681H,JS,0.4010,0.0250,0.0540,0.5040,0.0030,0.0130
AFMJS6682H,JS,0.6160,0.0570,0.0320,0.0530,0.1930,0.0490
AFMJS6683H,JS,0.1572,0.0190,0.0070,0.8008,0.0040,0.0120
AFMJS6687H,JS,0.5650,0.0920,0.0760,0.2450,0.0070,0.0150
AFMJS6694H,JS,0.4730,0.0170,0.1560,0.3460,0.0050,0.0030
AFMJS6695H,JS,0.2760,0.0050,0.0080,0.6550,0.0510,0.0050
AFMJS6696H,JS,0.4940,0.0160,0.0410,0.3480,0.0370,0.0640
AFMJS6698H,JS,0.3574,0.2863,0.0120,0.3303,0.0120,0.0020
AFMJS6700H,JS,0.3744,0.0671,0.0661,0.4294,0.0030,0.0601
AFMJS6702H,JS,0.2152,0.2583,0.0290,0.4635,0.0160,0.0180
AFMPD6983H,PD,0.4570,0.0600,0.1980,0.0890,0.0040,0.1920
AFMPD6985H,PD,0.0060,0.1220,0.0160,0.4500,0.4000,0.0060
AFMPD6986H,PD,0.0120,0.3786,0.4625,0.0340,0.1049,0.0080
AFMPD6987H,PD,0.0020,0.3333,0.0040,0.0010,0.6567,0.0030
AFMPD6988H,PD,0.1371,0.0180,0.5265,0.0210,0.2953,0.0020
AFMPD6989H,PD,0.1660,0.0130,0.0040,0.1130,0.6700,0.0340
AFMPD6990H,PD,0.1672,0.2202,0.2823,0.1261,0.1922,0.0120
AFMPD6991H,PD,0.0841,0.0711,0.2623,0.0190,0.5475,0.0160
AFMPD6992H,PD,0.1069,0.2418,0.3586,0.0979,0.0130,0.1818
