AFMGD6799H,GD,0.0043,0.1021,0.0401,0.0014,0.8521
AFMGD6801H,GD,0.0634,0.6385,0.0742,0.0076,0.2163
AFMGD6802H,GD,0.0035,0.4201,0.3345,0.0123,0.2296
AFMGD6803H,GD,0.0627,0.4879,0.1802,0.0069,0.2623
AFMGD6804H,GD,0.0033,0.9484,0.0053,0.0173,0.0257
AFMGD6805H,GD,0.4141,0.0416,0.3855,0.0836,0.0752
AFMGD6812H,GD,0.0646,0.4416,0.0842,0.0029,0.4067
AFMGD6814H,GD,0.3011,0.5074,0.0317,0.0031,0.1567
AFMGD6818H,GD,0.1532,0.3862,0.1892,0.0029,0.2685
AFMGD6819H,GD,0.1881,0.5922,0.0271,0.0074,0.1852
AFMGD6820H,GD,0.3008,0.1823,0.3305,0.0455,0.1409
AFMGD6821H,GD,0.2795,0.2216,0.2223,0.1182,0.1584
AFMGD6822H,GD,0.0041,0.9327,0.0197,0.0038,0.0397
AFMGS6734H,GS,0.8462,0.0069,0.1397,0.0023,0.0049
AFMGS6735H,GS,0.6428,0.0135,0.2908,0.0152,0.0377
AFMGS6736H,GS,0.1002,0.0042,0.8695,0.0026,0.0235
AFMGS6737H,GS,0.5371,0.1176,0.3347,0.0051,0.0055
AFMGS6738H,GS,0.3190,0.0409,0.4608,0.0024,0.1769
AFMGS6739H,GS,0.0607,0.1377,0.7280,0.0679,0.0058
AFMGS6740H,GS,0.4808,0.0029,0.4999,0.0063,0.0101
AFMGS6743H,GS,0.2825,0.0027,0.7074,0.0039,0.0035
AFMGS6745H,GS,0.4027,0.1786,0.3439,0.0429,0.0319
AFMGS6747H,GS,0.2446,0.0984,0.6420,0.0033,0.0117
AFMGS6750H,GS,0.2666,0.0185,0.7064,0.0025,0.0060
AFMGS6751H,GS,0.8126,0.0904,0.0610,0.0186,0.0174
AFMGS6752H,GS,0.7607,0.0028,0.2313,0.0022,0.0030
AFMGS6755H,GS,0.6951,0.0919,0.1740,0.0070,0.0320
AFMGS6756H,GS,0.0510,0.0938,0.8410,0.0025,0.0118
AFMJD6855H,JD,0.0147,0.1096,0.4286,0.0030,0.4441
AFMJD6856H,JD,0.0038,0.2709,0.0440,0.0027,0.6786
AFMJD6857H,JD,0.1770,0.2808,0.0948,0.0038,0.4437
AFMJD6858H,JD,0.0321,0.2859,0.1766,0.0307,0.4746
AFMJD6859H,JD,0.0705,0.5502,0.0022,0.1376,0.2396
AFMJD6861H,JD,0.0361,0.2985,0.3468,0.0060,0.3126
AFMJD6864H,JD,0.2603,0.3678,0.1894,0.0489,0.1335
AFMJD6873H,JD,0.0192,0.5886,0.1288,0.0462,0.2173
AFMJD6875H,JD,0.2140,0.5960,0.1267,0.0258,0.0375
AFMJD6876H,JD,0.0070,0.3546,0.2595,0.0166,0.3623
AFMJD6877H,JD,0.0644,0.2148,0.1738,0.1281,0.4189
AFMJD6878H,JD,0.0058,0.2544,0.0578,0.2158,0.4663
AFMJS6675H,JS,0.8494,0.1326,0.0107,0.0037,0.0036
AFMJS6676H,JS,0.5000,0.0093,0.4596,0.0206,0.0106
AFMJS6678H,JS,0.0589,0.0030,0.9292,0.0025,0.0064
AFMJS6680H,JS,0.3212,0.0561,0.4634,0.1429,0.0164
AFMJS6681H,JS,0.5394,0.0350,0.3932,0.0197,0.0127
AFMJS6682H,JS,0.1245,0.1795,0.5993,0.0194,0.0773
AFMJS6683H,JS,0.8163,0.0116,0.1595,0.0080,0.0046
AFMJS6687H,JS,0.2460,0.0414,0.6570,0.0421,0.0136
AFMJS6694H,JS,0.4533,0.0619,0.4738,0.0036,0.0073
AFMJS6695H,JS,0.6711,0.0145,0.2745,0.0048,0.0351
AFMJS6696H,JS,0.3874,0.0350,0.4860,0.0628,0.0287
AFMJS6698H,JS,0.3276,0.3189,0.3452,0.0029,0.0055
AFMJS6700H,JS,0.4665,0.0565,0.3861,0.0876,0.0032
AFMJS6702H,JS,0.4602,0.2923,0.2207,0.0211,0.0057
AFMPD6983H,PD,0.1259,0.0490,0.5286,0.2882,0.0083
AFMPD6985H,PD,0.3814,0.4693,0.0093,0.0044,0.1355
AFMPD6986H,PD,0.0255,0.6563,0.1014,0.0806,0.1362
AFMPD6987H,PD,0.0020,0.5910,0.0022,0.0029,0.4019
AFMPD6988H,PD,0.0338,0.5044,0.3355,0.0030,0.1233
AFMPD6989H,PD,0.1349,0.0945,0.1573,0.0372,0.5760
AFMPD6990H,PD,0.1402,0.4418,0.2679,0.0190,0.1310
AFMPD6991H,PD,0.0217,0.3043,0.2076,0.0296,0.4368
AFMPD6992H,PD,0.1154,0.4371,0.1779,0.2546,0.0150
AFMPD6993H,PD,0.1194,0.2165,0.2685,0.1183,0.2773
AFMPD6995H,PD,0.2975,0.4457,0.1609,0.0593,0.0366
AFMPD6998H,PD,0.0523,0.2828,0.2497,0.0572,0.3580
AFMPD7000H,PD,0.0054,0.3084,0.3464,0.2399,0.0999
AFMPD7001H,PD,0.0114,0.0549,0.5978,0.0058,0.3301
AFMPD7005H,PD,0.0907,0.3718,0.1683,0.2225,0.1466
AFMPD7006H,PD,0.2092,0.6067,0.0670,0.0810,0.0361
AFMPS6602H,PS,0.6851,0.0344,0.2710,0.0042,0.0053
AFMPS6603H,PS,0.7382,0.0050,0.2509,0.0020,0.0039
AFMPS6608H,PS,0.6526,0.1468,0.1862,0.0045,0.0099
AFMPS6610H,PS,0.6285,0.0225,0.3257,0.0032,0.0200
AFMPS6612H,PS,0.9051,0.0182,0.0103,0.0394,0.0270
AFMPS6613H,PS,0.5772,0.0403,0.2652,0.0324,0.0849
AFMPS6618H,PS,0.7531,0.1018,0.0132,0.1221,0.0098
AFMPS6622H,PS,0.8581,0.0121,0.1231,0.0032,0.0035
AFMPS6623H,PS,0.5509,0.0109,0.3497,0.0674,0.0211
AFMPS6625H,PS,0.3633,0.0936,0.3516,0.0282,0.1633
AFMPS6626H,PS,0.4579,0.0822,0.2606,0.1951,0.0042
AFMPS6627H,PS,0.7887,0.0080,0.1341,0.0649,0.0043
AFMPX6982H,PD,0.0142,0.3262,0.3237,0.1531,0.1828
AFMWD6915H,WD,0.0088,0.3118,0.2596,0.3542,0.0656
AFMWD6916H,WD,0.0793,0.1679,0.0490,0.6628,0.0410
AFMWD6917H,WD,0.0175,0.0362,0.0642,0.8253,0.0569
AFMWD6918H,WD,0.0373,0.0805,0.3260,0.5258,0.0304
AFMWD6919H,WD,0.0296,0.0994,0.1250,0.7284,0.0176
AFMWD6920H,WD,0.0076,0.2687,0.4845,0.2040,0.0352
AFMWD6921H,WD,0.0055,0.1768,0.0500,0.7632,0.0045
AFMWD6922H,WD,0.0178,0.1081,0.1375,0.5113,0.2254
AFMWD6923H,WD,0.0055,0.3108,0.2471,0.4312,0.0054
AFMWD6924H,WD,0.0174,0.0309,0.0117,0.9085,0.0315
AFMWD6926H,WD,0.0144,0.3932,0.3756,0.0201,0.1966
AFMWD6933H,WD,0.0036,0.1393,0.2234,0.6141,0.0196
AFMWD6935H,WD,0.0034,0.0047,0.0021,0.9773,0.0125
AFMWD6936H,WD,0.2061,0.4776,0.1160,0.1754,0.0249
