AFMGD6799H,GD,0.0010,0.9950,0.0010,0.0010,0.0010,0.0010
AFMGD6801H,GD,0.0761,0.0050,0.0050,0.1532,0.7518,0.0090
AFMGD6802H,GD,0.2352,0.0501,0.3714,0.0020,0.3343,0.0070
AFMGD6803H,GD,0.0760,0.0050,0.2620,0.0760,0.5770,0.0040
AFMGD6804H,GD,0.0070,0.0020,0.0090,0.0040,0.9530,0.0250
AFMGD6805H,GD,0.3670,0.0050,0.1220,0.4230,0.0630,0.0200
AFMGD6812H,GD,0.0150,0.0170,0.0040,0.1710,0.7910,0.0020
AFMGD6814H,GD,0.0190,0.0850,0.0200,0.3740,0.4990,0.0030
AFMGD6818H,GD,0.0130,0.0070,0.5055,0.1351,0.3383,0.0010
AFMGD6819H,GD,0.0030,0.0020,0.1810,0.2150,0.5960,0.0030
AFMGD6820H,GD,0.3140,0.0690,0.0280,0.3190,0.2070,0.0630
AFMGD6821H,GD,0.1970,0.1310,0.1490,0.2700,0.1310,0.1220
AFMGD6822H,GD,0.0280,0.0020,0.0040,0.0040,0.9590,0.0030
AFMGS6734H,GS,0.0280,0.0010,0.1350,0.8320,0.0030,0.0010
AFMGS6735H,GS,0.1860,0.0100,0.1490,0.6420,0.0060,0.0070
AFMGS6736H,GS,0.9420,0.0110,0.0030,0.0360,0.0060,0.0020
AFMGS6737H,GS,0.2610,0.0050,0.1410,0.5760,0.0130,0.0040
AFMGS6738H,GS,0.4930,0.0690,0.0190,0.3340,0.0830,0.0020
AFMGS6739H,GS,0.8402,0.0030,0.0110,0.0130,0.0420,0.0909
AFMGS6740H,GS,0.4995,0.0030,0.0170,0.4755,0.0020,0.0030
AFMGS6743H,GS,0.7050,0.0030,0.0110,0.2750,0.0010,0.0050
AFMGS6745H,GS,0.0260,0.0060,0.5300,0.4210,0.0120,0.0050
AFMGS6747H,GS,0.6380,0.0020,0.1420,0.2010,0.0150,0.0020
AFMGS6750H,GS,0.7177,0.0100,0.0110,0.2523,0.0070,0.0020
AFMGS6751H,GS,0.0841,0.0020,0.0060,0.8038,0.0871,0.0170
AFMGS6752H,GS,0.2478,0.0020,0.0020,0.7433,0.0030,0.0020
AFMGS6755H,GS,0.0561,0.1161,0.0390,0.7738,0.0080,0.0070
AFMGS6756H,GS,0.6700,0.0300,0.2860,0.0080,0.0050,0.0010
AFMJD6855H,JD,0.5920,0.0130,0.0070,0.0030,0.3830,0.0020
AFMJD6856H,JD,0.0879,0.0040,0.0030,0.0030,0.9001,0.0020
AFMJD6857H,JD,0.1820,0.3120,0.0070,0.1730,0.3240,0.0020
AFMJD6858H,JD,0.0750,0.3220,0.2290,0.0210,0.3430,0.0100
AFMJD6859H,JD,0.0010,0.1532,0.0070,0.0731,0.5936,0.1722
AFMJD6861H,JD,0.4500,0.0300,0.0290,0.0090,0.4780,0.0040
AFMJD6864H,JD,0.0280,0.1220,0.3980,0.3560,0.0890,0.0070
AFMJD6873H,JD,0.0080,0.0610,0.5320,0.0130,0.3800,0.0060
AFMJD6875H,JD,0.0350,0.0280,0.2817,0.2498,0.3986,0.0070
AFMJD6876H,JD,0.2690,0.0030,0.1880,0.0040,0.5310,0.0050
AFMJD6877H,JD,0.2727,0.0100,0.0220,0.0300,0.5524,0.1129
AFMJD6878H,JD,0.0980,0.0310,0.0190,0.0040,0.6180,0.2300
AFMJS6675H,JS,0.0030,0.0040,0.0070,0.9660,0.0170,0.0030
AFMJS6676H,JS,0.4510,0.0050,0.0180,0.5040,0.0050,0.0170
AFMJS6678H,JS,0.9830,0.0090,0.0030,0.0020,0.0010,0.0020
AFMJS6680H,JS,0.6006,0.0040,0.0030,0.3283,0.0150,0.0490
AFMJS6681H,JS,0.3080,0.0260,0.0760,0.5750,0.0030,0.0120
AFMJS6682H,JS,0.6294,0.0100,0.0150,0.1508,0.1858,0.0090
AFMJS6683H,JS,0.0820,0.0020,0.0080,0.8970,0.0060,0.0050
AFMJS6687H,JS,0.6264,0.0070,0.1059,0.2438,0.0050,0.0120
AFMJS6694H,JS,0.4420,0.0030,0.0810,0.4660,0.0060,0.0020
AFMJS6695H,JS,0.2863,0.0310,0.0060,0.6627,0.0110,0.0030
AFMJS6696H,JS,0.5485,0.0160,0.0150,0.3944,0.0180,0.0080
AFMJS6698H,JS,0.3540,0.0060,0.0140,0.3880,0.2340,0.0040
AFMJS6700H,JS,0.3730,0.0020,0.0450,0.4690,0.0080,0.1030
AFMJS6702H,JS,0.0990,0.0020,0.2720,0.5400,0.0810,0.0060
AFMPD6983H,PD,0.5005,0.0040,0.2352,0.0911,0.0030,0.1662
AFMPD6985H,PD,0.0060,0.0821,0.0110,0.4114,0.4865,0.0030
AFMPD6986H,PD,0.0070,0.0280,0.4990,0.0320,0.4200,0.0140
AFMPD6987H,PD,0.0020,0.0030,0.0050,0.0010,0.9870,0.0020
AFMPD6988H,PD,0.0679,0.0030,0.5395,0.0430,0.3447,0.0020
AFMPD6989H,PD,0.0940,0.7020,0.0090,0.1350,0.0120,0.0480
AFMPD6990H,PD,0.1140,0.1030,0.3510,0.2330,0.1920,0.0070
AFMPD6991H,PD,0.1090,0.2600,0.2940,0.0200,0.3020,0.0150
AFMPD6992H,PD,0.0681,0.0120,0.3934,0.1532,0.1862,0.1872
AFMPD6993H,PD,0.1620,0.0720,0.2000,0.1100,0.3450,0.1110
AFMPD6995H,PD,0.0170,0.0040,0.3870,0.3440,0.2320,0.0160
AFMPD6998H,PD,0.1530,0.2950,0.2730,0.0710,0.1930,0.0150
AFMPD7000H,PD,0.0050,0.0130,0.9730,0.0030,0.0030,0.0030
AFMPD7001H,PD,0.4655,0.2258,0.2897,0.0050,0.0110,0.0030
AFMPD7005H,PD,0.1832,0.0110,0.0681,0.1131,0.3854,0.2392
AFMPD7006H,PD,0.0130,0.0030,0.3490,0.1580,0.4280,0.0490
AFMPS6602H,PS,0.1672,0.0040,0.1411,0.6827,0.0030,0.0020
AFMPS6603H,PS,0.1910,0.0050,0.0070,0.7930,0.0030,0.0010
AFMPS6608H,PS,0.1678,0.0110,0.0270,0.7233,0.0669,0.0040
AFMPS6610H,PS,0.3230,0.0510,0.0060,0.6120,0.0050,0.0030
AFMPS6612H,PS,0.0060,0.0150,0.0030,0.9480,0.0100,0.0180
AFMPS6613H,PS,0.1420,0.1660,0.0860,0.5880,0.0050,0.0130
AFMPS6618H,PS,0.0070,0.0030,0.0080,0.7920,0.0370,0.1530
AFMPS6622H,PS,0.0750,0.0020,0.0040,0.9100,0.0060,0.0030
AFMPS6623H,PS,0.2580,0.0410,0.1050,0.5700,0.0030,0.0230
AFMPS6625H,PS,0.3037,0.1309,0.1249,0.3596,0.0410,0.0400
AFMPS6626H,PS,0.2158,0.0030,0.1039,0.4785,0.0060,0.1928
AFMPS6627H,PS,0.1470,0.0020,0.0040,0.8040,0.0030,0.0400
AFMPX6982H,PD,0.2090,0.1410,0.3880,0.0090,0.1750,0.0780
AFMWD6915H,WD,0.1648,0.0090,0.2637,0.0060,0.2627,0.2937
AFMWD6916H,WD,0.0210,0.0040,0.2100,0.0610,0.0890,0.6150
AFMWD6917H,WD,0.0130,0.0110,0.1950,0.0100,0.0100,0.7610
AFMWD6918H,WD,0.3050,0.0530,0.1420,0.0170,0.0140,0.4690
AFMWD6919H,WD,0.1020,0.0270,0.0170,0.0540,0.0280,0.7720
AFMWD6920H,WD,0.0890,0.0070,0.8650,0.0060,0.0250,0.0080
AFMWD6921H,WD,0.0040,0.0020,0.3504,0.0030,0.0110,0.6296
AFMWD6922H,WD,0.1490,0.0070,0.0110,0.0080,0.3080,0.5170
AFMWD6923H,WD,0.1090,0.0020,0.3850,0.0060,0.0440,0.4540
AFMWD6924H,WD,0.0070,0.0020,0.0040,0.0090,0.0570,0.9210
AFMWD6926H,WD,0.1121,0.0020,0.4515,0.0100,0.4204,0.0040
AFMWD6933H,WD,0.2302,0.0300,0.1862,0.0020,0.0150,0.5365
AFMWD6935H,WD,0.0020,0.0010,0.0020,0.0030,0.0070,0.9850
AFMWD6936H,WD,0.0040,0.0020,0.7810,0.2000,0.0090,0.0040
