AFMGD6799H,GD,0.0040,0.0040,0.0750,0.0020,0.9150
AFMGD6801H,GD,0.0210,0.5566,0.1171,0.0070,0.2983
AFMGD6802H,GD,0.0030,0.5000,0.3340,0.0140,0.1490
AFMGD6803H,GD,0.0370,0.4120,0.2020,0.0050,0.3440
AFMGD6804H,GD,0.0030,0.9870,0.0030,0.0030,0.0040
AFMGD6805H,GD,0.4184,0.0290,0.3403,0.0871,0.1251
AFMGD6812H,GD,0.0330,0.2510,0.1180,0.0030,0.5950
AFMGD6814H,GD,0.3200,0.4610,0.0340,0.0030,0.1820
AFMGD6818H,GD,0.1430,0.4120,0.1590,0.0040,0.2820
AFMGD6819H,GD,0.1878,0.5435,0.0070,0.0060,0.2557
AFMGD6820H,GD,0.2470,0.1880,0.3750,0.0500,0.1400
AFMGD6821H,GD,0.2990,0.2050,0.2240,0.1280,0.1440
AFMGD6822H,GD,0.0040,0.9720,0.0140,0.0030,0.0070
AFMGS6734H,GS,0.8312,0.0190,0.1439,0.0020,0.0040
AFMGS6735H,GS,0.6620,0.0120,0.2940,0.0120,0.0200
AFMGS6736H,GS,0.0220,0.0030,0.9500,0.0030,0.0220
AFMGS6737H,GS,0.5075,0.1421,0.3423,0.0050,0.0030
AFMGS6738H,GS,0.3217,0.0260,0.4505,0.0030,0.1988
AFMGS6739H,GS,0.0200,0.1890,0.7100,0.0770,0.0040
AFMGS6740H,GS,0.4580,0.0030,0.5240,0.0040,0.0110
AFMGS6743H,GS,0.2800,0.0040,0.7090,0.0040,0.0030
AFMGS6745H,GS,0.4030,0.2170,0.3190,0.0220,0.0390
AFMGS6747H,GS,0.2162,0.1351,0.6206,0.0040,0.0240
AFMGS6750H,GS,0.2583,0.0120,0.7227,0.0020,0.0050
AFMGS6751H,GS,0.8110,0.0930,0.0740,0.0130,0.0090
AFMGS6752H,GS,0.6990,0.0020,0.2920,0.0030,0.0040
AFMGS6755H,GS,0.7420,0.1300,0.1170,0.0050,0.0060
AFMGS6756H,GS,0.0100,0.1489,0.8322,0.0020,0.0070
AFMJD6855H,JD,0.0070,0.0040,0.4130,0.0030,0.5730
AFMJD6856H,JD,0.0040,0.0300,0.0120,0.0020,0.9520
AFMJD6857H,JD,0.1778,0.1499,0.1069,0.0040,0.5614
AFMJD6858H,JD,0.0350,0.1800,0.1970,0.0150,0.5730
AFMJD6859H,JD,0.0621,0.5485,0.0020,0.1321,0.2553
AFMJD6861H,JD,0.0340,0.2090,0.3300,0.0060,0.4210
AFMJD6864H,JD,0.2827,0.3966,0.1219,0.0220,0.1768
AFMJD6873H,JD,0.0180,0.6400,0.1040,0.0160,0.2220
AFMJD6875H,JD,0.2560,0.6260,0.0620,0.0120,0.0440
AFMJD6876H,JD,0.0060,0.2770,0.2290,0.0120,0.4760
AFMJD6877H,JD,0.0590,0.0380,0.1820,0.1310,0.5900
AFMJD6878H,JD,0.0070,0.1349,0.0190,0.2078,0.6314
AFMJS6675H,JS,0.8068,0.1792,0.0080,0.0030,0.0030
AFMJS6676H,JS,0.4550,0.0090,0.4950,0.0270,0.0140
AFMJS6678H,JS,0.0020,0.0030,0.9900,0.0020,0.0030
AFMJS6680H,JS,0.2543,0.0410,0.5055,0.1842,0.0150
AFMJS6681H,JS,0.5000,0.0920,0.3880,0.0170,0.0030
AFMJS6682H,JS,0.0900,0.1710,0.6540,0.0150,0.0700
AFMJS6683H,JS,0.8082,0.0120,0.1628,0.0090,0.0080
AFMJS6687H,JS,0.1778,0.0200,0.7203,0.0769,0.0050
AFMJS6694H,JS,0.4635,0.0741,0.4525,0.0040,0.0060
AFMJS6695H,JS,0.6106,0.0080,0.3564,0.0060,0.0190
AFMJS6696H,JS,0.3514,0.0230,0.5035,0.0861,0.0360
AFMJS6698H,JS,0.3123,0.3473,0.3343,0.0020,0.0040
AFMJS6700H,JS,0.4510,0.0880,0.3850,0.0730,0.0030
AFMJS6702H,JS,0.4690,0.3300,0.1800,0.0140,0.0070
AFMPD6983H,PD,0.1020,0.0510,0.5220,0.3180,0.0070
AFMPD6985H,PD,0.3640,0.4000,0.0110,0.0050,0.2200
AFMPD6986H,PD,0.0270,0.8200,0.0510,0.0160,0.0860
AFMPD6987H,PD,0.0020,0.5090,0.0030,0.0030,0.4830
AFMPD6988H,PD,0.0070,0.6146,0.3153,0.0020,0.0611
AFMPD6989H,PD,0.1169,0.0100,0.2278,0.0420,0.6034
AFMPD6990H,PD,0.1030,0.4780,0.2730,0.0150,0.1310
AFMPD6991H,PD,0.0210,0.2540,0.1730,0.0280,0.5240
AFMPD6992H,PD,0.1250,0.5040,0.1380,0.2240,0.0090
AFMPD6993H,PD,0.0850,0.1080,0.2870,0.1520,0.3680
AFMPD6995H,PD,0.3353,0.4164,0.1091,0.0440,0.0951
AFMPD6998H,PD,0.0250,0.2593,0.2513,0.0390,0.4254
AFMPD7000H,PD,0.0050,0.4400,0.2710,0.1970,0.0870
AFMPD7001H,PD,0.0050,0.0070,0.5960,0.0050,0.3870
AFMPD7005H,PD,0.1031,0.3674,0.1502,0.1992,0.1802
AFMPD7006H,PD,0.2500,0.6690,0.0230,0.0220,0.0360
AFMPS6602H,PS,0.6763,0.0709,0.2438,0.0040,0.0050
AFMPS6603H,PS,0.6753,0.0050,0.3137,0.0020,0.0040
AFMPS6608H,PS,0.6110,0.1490,0.2240,0.0060,0.0100
AFMPS6610H,PS,0.6220,0.0080,0.3600,0.0030,0.0070
AFMPS6612H,PS,0.8620,0.0080,0.0130,0.0870,0.0300
AFMPS6613H,PS,0.5480,0.0110,0.3180,0.0500,0.0730
AFMPS6618H,PS,0.7550,0.1000,0.0120,0.1220,0.0110
AFMPS6622H,PS,0.8570,0.0110,0.1250,0.0030,0.0040
AFMPS6623H,PS,0.5300,0.0090,0.3770,0.0740,0.0100
AFMPS6625H,PS,0.3580,0.1100,0.3410,0.0220,0.1690
AFMPS6626H,PS,0.4370,0.1130,0.2600,0.1860,0.0040
AFMPS6627H,PS,0.7792,0.0110,0.1359,0.0669,0.0070
AFMPX6982H,PD,0.0200,0.3720,0.2860,0.1330,0.1890
AFMWD6915H,WD,0.0120,0.3407,0.2088,0.3676,0.0709
AFMWD6916H,WD,0.0770,0.2240,0.0320,0.6470,0.0200
AFMWD6917H,WD,0.0230,0.0490,0.0530,0.8120,0.0630
AFMWD6918H,WD,0.0240,0.0790,0.3310,0.5430,0.0230
AFMWD6919H,WD,0.0280,0.0880,0.1410,0.7350,0.0080
AFMWD6920H,WD,0.0090,0.4254,0.4084,0.1201,0.0370
AFMWD6921H,WD,0.0060,0.2920,0.0070,0.6900,0.0050
AFMWD6922H,WD,0.0130,0.0170,0.1459,0.5235,0.3007
AFMWD6923H,WD,0.0040,0.3900,0.2150,0.3870,0.0040
AFMWD6924H,WD,0.0210,0.0170,0.0120,0.9239,0.0260
AFMWD6926H,WD,0.0140,0.5020,0.2690,0.0190,0.1960
AFMWD6933H,WD,0.0030,0.1792,0.1942,0.6176,0.0060
AFMWD6935H,WD,0.0040,0.0030,0.0030,0.9840,0.0060
AFMWD6936H,WD,0.2240,0.6130,0.0200,0.1260,0.0170
